,2011-09-30,2011-12-31,2012-03-30,2012-06-29,2012-09-28,2012-12-31,2013-03-29,2013-06-28,2013-09-27,2013-12-31,2014-03-28,2014-06-27,2014-09-26,2014-12-31,2015-03-27,2015-06-26,2015-09-25,2015-12-31,2016-04-01,2016-07-01,2016-09-30
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,637000.000,,,,,,,,,,,,,,,
AccountsPayableCurrent,11588000.000,8928000.000,,8480000.000,8796000.000,6172000.000,7577000.000,7345000.000,6710000.000,5983000.000,8106000.000,8408000.000,9507000.000,7327000.000,11751000.000,14263000.000,17127000.000,20440000.000,21725000.000,23084000.000,21361000.000
AccountsReceivableNetCurrent,15469000.000,11759000.000,,14748000.000,14010000.000,9270000.000,10910000.000,10045000.000,8666000.000,7206000.000,11349000.000,12752000.000,11719000.000,10840000.000,11373000.000,13495000.000,12296000.000,12211000.000,14171000.000,14352000.000,10414000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,168000.000,,,,151000.000,,,
AccruedAdvertising,,,,,,2375000.000,,,,,,,,,,,,,,,
AccruedAdvertisingCurrent,,,,,,,,,,,,,,1987000.000,,,,1399000.000,,,
AccruedIncomeTaxesNoncurrent,,,,,,110000.000,,,,,,,,232000.000,,,,122000.000,,,
AccruedLiabilitiesCurrent,10919000.000,8701000.000,,9050000.000,9735000.000,8775000.000,9395000.000,8394000.000,8221000.000,7062000.000,7311000.000,7926000.000,7783000.000,7093000.000,7662000.000,9480000.000,7956000.000,7142000.000,7271000.000,7809000.000,6386000.000
AccruedLiabilitiesForCommissionsExpenseAndTaxes,,,,,,231000.000,,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,246000.000,,,,433000.000,,,
AccruedRentCurrent,,,,,,,,,,,,,,71000.000,,,,279000.000,,,
AccruedRentNoncurrent,,,,,,,,,,,,,,214000.000,,,,2640000.000,,,
AccruedSalariesCurrent,,,,,,1423000.000,2163000.000,1547000.000,1277000.000,1411000.000,1907000.000,1225000.000,1744000.000,1457000.000,1639000.000,1382000.000,1270000.000,1149000.000,1077000.000,1130000.000,1081000.000
AccruedSalesCommissionCurrent,,,,,,,,,,,,,,309000.000,,,,252000.000,,,
AccruedUtilitiesCurrent,,,,,,154000.000,,,,,,,,106000.000,,,,317000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,77427000.000,77562000.000,,79110000.000,69989000.000,70944000.000,47245000.000,47748000.000,48210000.000,48533000.000,49039000.000,49620000.000,50008000.000,49263000.000,49713000.000,50402000.000,50771000.000,36646000.000,37122000.000,37631000.000,38049000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,,,300000.000,800000.000,800000.000,800000.000,800000.000,700000.000,700000.000,700000.000,700000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,,700000.000,700000.000,800000.000,800000.000,900000.000,1000000.000,1000000.000,1000000.000,1000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1307000.000,-2361000.000,,-2368000.000,-2300000.000,-2463000.000,-2475000.000,-2474000.000,-2473000.000,-848000.000,-886000.000,-880000.000,-923000.000,-1544000.000,-1602000.000,-1628000.000,-1722000.000,-1631000.000,-1608000.000,-1617000.000,-1660000.000
AdditionalPaidInCapital,27110000.000,27110000.000,,27110000.000,27110000.000,27110000.000,27110000.000,27110000.000,27110000.000,27110000.000,27110000.000,27110000.000,27110000.000,27110000.000,27110000.000,27110000.000,27110000.000,27110000.000,27110000.000,27110000.000,31436000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,14000.000,,,,67000.000,,,,,,,,,,,
