,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AmortizationOfDebtDiscountPremium,,,59000.000,,,,20000.000,,,,22000.000
AssetImpairmentCharges,,,,,62000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1123000.000,0.000,,,-2377000.000,,,,-1213000.000
ContractRevenueCost,1280000.000,1073000.000,1428000.000,1779000.000,2031000.000,1560000.000,1175000.000,903000.000,870000.000,365000.000,252000.000
ContractsRevenue,1434000.000,1193000.000,1688000.000,1900000.000,2032000.000,1351000.000,1009000.000,1080000.000,532000.000,191000.000,202000.000
Depreciation,,,27000.000,,,,58000.000,,,,42000.000
DerivativeGainLossOnDerivativeNet,,,,,-565000.000,,,,0.000,,
EarningsPerShareBasic,,,,,,,,0.010,,,
EarningsPerShareBasicAndDiluted,-0.050,-0.180,-0.020,-0.030,-0.020,-0.000,-0.010,,-0.000,,-0.010
EarningsPerShareDiluted,,,,,,,,0.030,,,
ExtinguishmentOfDebtGainLossNetOfTax,,,0.000,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,0.600
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,0.013
GainLossOnContractTermination,,,,,,,,4878000.000,0.000,,
GainLossOnDerivativeInstrumentsNetPretax,39000.000,-653000.000,175000.000,351000.000,574000.000,537000.000,907000.000,-38000.000,1205000.000,283000.000,-245000.000
GainLossOnDispositionOfProperty,,,-131000.000,,,,0.000,,,,
GainsLossesOnExtinguishmentOfDebt,,-2042000.000,0.000,0.000,0.000,0.000,,,,,
GeneralAndAdministrativeExpense,1300000.000,897000.000,1031000.000,1885000.000,1035000.000,800000.000,986000.000,739000.000,697000.000,757000.000,841000.000
GrossProfit,154000.000,120000.000,260000.000,121000.000,1000.000,-209000.000,-166000.000,177000.000,-338000.000,-174000.000,-50000.000
IncomeLossFromEquityMethodInvestments,-182000.000,-117000.000,-5000.000,-5000.000,24000.000,-22000.000,-54000.000,-40000.000,-202000.000,-2000.000,-128000.000
IncreaseDecreaseInAccountsPayable,,,-1302000.000,,,,-907000.000,,,,38000.000
IncreaseDecreaseInAccountsReceivable,,,-3242000.000,,,,601000.000,,,,-196000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,,,,,,,-84000.000
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,,-1149000.000,,,,430000.000,,,,-31000.000
IncreaseDecreaseInCustomerDeposits,,,,,,,,,,,159000.000
IncreaseDecreaseInDepositOtherAssets,,,558000.000,,,,-1415000.000,,,,
IncreaseDecreaseInInventories,,,130000.000,,,,-5000.000,,,,415000.000
IncreaseDecreaseInOtherCurrentAssets,,,-38000.000,,,,102000.000,,,,60000.000
IncreaseDecreaseInOtherCurrentLiabilities,,,-139000.000,,,,284000.000,,,,72000.000
IncreaseDecreaseInOtherEmployeeRelatedLiabilities,,,,,,,,,,,-310000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,-46000.000,,,,89000.000,,,,-15000.000
InterestIncomeExpenseNonoperatingNet,,,,-133000.000,-109000.000,,-189000.000,-2185000.000,-109000.000,-180000.000,-280000.000
InterestOnConvertibleDebtNetOfTax,,,,,,,,2165000.000,,,
InterestPaid,,,0.000,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,89000.000,,,,0.000,,,,
LegalFees,,,,,,,34000.000,,,,
