,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccountsPayableTradeCurrent,11800000.000,13643000.000,12701000.000,12819000.000,11135000.000,12473000.000,11237000.000,7822000.000,5118000.000,6270000.000,9054000.000
AccountsReceivableNetCurrent,28776000.000,30350000.000,33107000.000,35944000.000,37840000.000,35918000.000,29449000.000,25342000.000,24447000.000,31722000.000,26164000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,145255000.000,,,,162367000.000,169861000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-17904000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-41549000.000,-57575000.000,-45267000.000,-52940000.000,-45827000.000,-44789000.000,-57157000.000,-48641000.000,-45500000.000,-40556000.000
AdditionalPaidInCapital,480841000.000,480893000.000,480953000.000,481503000.000,481576000.000,481743000.000,482056000.000,482323000.000,482382000.000,482425000.000,482476000.000
AllowanceForDoubtfulAccountsReceivableCurrent,88000.000,110000.000,106000.000,65000.000,118000.000,223000.000,231000.000,154000.000,161000.000,177000.000,182000.000
Assets,338905000.000,322296000.000,312475000.000,334044000.000,350010000.000,358688000.000,358449000.000,344897000.000,347598000.000,352865000.000,356051000.000
AssetsCurrent,104709000.000,107150000.000,105615000.000,118412000.000,138543000.000,142602000.000,143356000.000,138101000.000,137435000.000,142821000.000,146929000.000
CashAndCashEquivalentsAtCarryingValue,16887000.000,16980000.000,11069000.000,9854000.000,29041000.000,29935000.000,20481000.000,25276000.000,24004000.000,32291000.000,42401000.000
CashUninsuredAmount,,,,,,,,,,31500000.000,
CommonStockParOrStatedValuePerShare,0.010,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,,34368192.000,34368192.000,34355192.000,34355192.000,34355192.000,34350319.000,34381671.000,34387635.000,34390922.000,34396422.000
CommonStockSharesOutstanding,34368192.000,34389442.000,34368192.000,34355192.000,34355192.000,34355192.000,34350319.000,34381671.000,34387635.000,34390922.000,34396422.000
CommonStockValue,344000.000,344000.000,344000.000,344000.000,344000.000,344000.000,344000.000,344000.000,344000.000,344000.000,344000.000
ConstructionInProgressGross,,,,,,10366000.000,,,,3227000.000,
ConstructionPayableCurrent,,,,,,1784000.000,,,,850000.000,847000.000
ConstructionPayableCurrentAndNoncurrent,1457000.000,1027000.000,1675000.000,1671000.000,1996000.000,,1028000.000,1779000.000,1963000.000,,
DebtInstrumentCarryingAmount,,,,,,9700000.000,,,,,
DeferredIncomeTaxLiabilities,,,,,,-12417000.000,,,,-14148000.000,
