,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableCurrent,138900000.000,125900000.000,71400000.000,95200000.000,128400000.000,105500000.000,99900000.000,107000000.000,,140200000.000,129000000.000
AccountsReceivableNetCurrent,158800000.000,116800000.000,116000000.000,147400000.000,122500000.000,176500000.000,186000000.000,179000000.000,,198400000.000,204400000.000
AccruedEnvironmentalLossContingenciesCurrent,,,,,600000.000,600000.000,600000.000,600000.000,500000.000,400000.000,400000.000
AccruedMarketingCostsCurrent,,,,,6400000.000,6100000.000,7600000.000,7200000.000,,6400000.000,7000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,89600000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-400000.000,-3900000.000,-4100000.000,-4500000.000,-5000000.000,-300000.000,-1000000.000,-700000.000,,-5100000.000,-1900000.000
AdditionalPaidInCapitalCommonStock,156400000.000,156800000.000,156800000.000,157200000.000,310900000.000,579300000.000,568800000.000,571300000.000,,558600000.000,545900000.000
AllowanceForDoubtfulAccountsReceivableCurrent,600000.000,800000.000,800000.000,900000.000,800000.000,900000.000,900000.000,800000.000,600000.000,600000.000,600000.000
Assets,1394600000.000,1242400000.000,1160100000.000,1185800000.000,1184800000.000,2115200000.000,2084800000.000,2065500000.000,,2018400000.000,1994200000.000
AssetsCurrent,346600000.000,343700000.000,277800000.000,320900000.000,347100000.000,404800000.000,411100000.000,410900000.000,,421300000.000,417400000.000
BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,,,,,293800000.000,,,,,,
BusinessAcquisitionCostOfAcquiredEntityLiabilitiesIncurred,,,,,457700000.000,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,965900000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,32300000.000,,,,,,
CapitalLeaseObligationsCurrent,,,,,1000000.000,,,,-1100000.000,,
CapitalLeaseObligationsNoncurrent,,,,,8500000.000,,,,7300000.000,,
CapitalLeasedAssetsGross,,,,,8100000.000,,,,2500000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,13400000.000,,,,11400000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,1700000.000,,,,1700000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,1100000.000,,,,1200000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,1300000.000,,,,1200000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,1400000.000,,,,1200000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,1700000.000,,,,1400000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,6200000.000,,,,4700000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,3900000.000,,,,3000000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,9500000.000,,,,8400000.000,,
CashAndCashEquivalentsAtCarryingValue,8400000.000,83300000.000,5500000.000,29800000.000,94100000.000,6900000.000,8200000.000,28500000.000,,19400000.000,2200000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,40000000.000,40000000.000,40000000.000,40000000.000,1000.000,1000000000.000,1000000000.000,1000.000,1000.000,1000.000,1000.000
CommonStockSharesIssued,29364465.000,29364465.000,29306532.000,29301032.000,1000.000,1000000000.000,1000000000.000,1000.000,1000.000,1000.000,1000.000
CommonStockSharesOutstanding,29364465.000,29364465.000,29306532.000,29301032.000,1000.000,1000000000.000,1000000000.000,1000.000,1000.000,1000.000,1000.000
CommonStockValue,300000.000,300000.000,300000.000,300000.000,,,,0.000,,0.000,0.000
DebtInstrumentBasisSpreadOnVariableRate,,,,,0.010,0.010,,,,,
DebtInstrumentCarryingAmount,,,,,641600000.000,958500000.000,961600000.000,930500000.000,928600000.000,926800000.000,925800000.000
DebtInstrumentUnamortizedDiscount,,,,,2500000.000,,,,,,
DebtWeightedAverageInterestRate,,,,,0.043,0.045,0.045,0.045,0.045,0.045,0.045
DeferredCompensationLiabilityClassifiedNoncurrent,,,,,,1300000.000,1300000.000,2000000.000,,700000.000,700000.000
DeferredCompensationPlanAssets,,,,,,,1300000.000,1300000.000,,700000.000,700000.000
DeferredFinanceCostsNoncurrentNet,,,,,,27600000.000,25900000.000,24400000.000,,21400000.000,19900000.000
DeferredIncomeTaxLiabilities,,,,,152400000.000,,,,,,
DeferredTaxAssetsGross,,,,,28300000.000,,,,,,
DeferredTaxAssetsInventory,,,,,1300000.000,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,-131700000.000,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,7100000.000,36800000.000,36800000.000,39900000.000,,29600000.000,29700000.000
DeferredTaxAssetsNet,,,,,20700000.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,2700000.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,29400000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,600000.000,,,,100000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,2100000.000,,,,7400000.000,,
DeferredTaxAssetsOther,,,,,5400000.000,,,,,,
DeferredTaxAssetsOtherComprehensiveLoss,,,,,2300000.000,,,,2100000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,16700000.000,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,700000.000,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsRestructuringCharges,,,,,100000.000,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,7600000.000,,,,100000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,-116900000.000,,,,,,
DeferredTaxLiabilitiesNoncurrent,164800000.000,149500000.000,149600000.000,150400000.000,138800000.000,348000000.000,340800000.000,345300000.000,,297100000.000,291900000.000
DeferredTaxLiabilitiesOther,,,,,1000000.000,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,34500000.000,,,,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,21500000.000,,,,26100000.000,,
EmployeeRelatedLiabilitiesCurrent,,,,,17700000.000,17200000.000,16900000.000,17600000.000,,18700000.000,14300000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,13500000.000,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,103700000.000,20300000.000,49800000.000,71200000.000,89100000.000,106100000.000,123700000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,138700000.000,,,,256700000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,43400000.000,,,,69200000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,35200000.000,,,,47400000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,37300000.000,,,,48700000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,39000000.000,,,,54000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,41300000.000,,,,61200000.000,,
FiniteLivedIntangibleAssetsGross,,,,,438600000.000,728700000.000,744700000.000,751500000.000,,747500000.000,748300000.000
FiniteLivedIntangibleAssetsNet,,,,,334900000.000,708400000.000,694900000.000,680300000.000,537200000.000,641400000.000,624600000.000
Goodwill,431900000.000,307300000.000,307400000.000,307400000.000,307600000.000,585100000.000,596200000.000,590300000.000,577800000.000,577800000.000,569500000.000
GoodwillGross,,,,,432200000.000,,,,,,
GoodwillImpairedAccumulatedImpairmentLoss,,,,,124600000.000,,,,,,
IncomeTaxReceivable,,,,,3800000.000,,,,,,
IncomeTaxesReceivable,,,,,,20600000.000,27300000.000,15600000.000,,700000.000,3100000.000
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,749100000.000,,
IntangibleAssetsNetExcludingGoodwill,,,,,334900000.000,708400000.000,694900000.000,680300000.000,660000000.000,641400000.000,624600000.000
InterestPayableCurrent,,,,,10200000.000,8900000.000,3800000.000,8800000.000,,6400000.000,3800000.000
InventoryFinishedGoodsNetOfReserves,,,,,40900000.000,66500000.000,62700000.000,60000000.000,,64800000.000,64000000.000
InventoryNet,145200000.000,117200000.000,125300000.000,117700000.000,112100000.000,145600000.000,136000000.000,133500000.000,,147300000.000,154900000.000
InventoryRawMaterialsNetOfReserves,,,,,32800000.000,42800000.000,37300000.000,39100000.000,,43900000.000,52400000.000
InventoryWorkInProcessNetOfReserves,,,,,38400000.000,36300000.000,36000000.000,34400000.000,,38600000.000,38500000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,0.000,,,,,,
LettersOfCreditOutstandingAmount,,,,,5600000.000,9000000.000,9000000.000,9000000.000,11200000.000,11200000.000,10900000.000
Liabilities,1262300000.000,1245100000.000,1168600000.000,1186800000.000,1001000000.000,1538000000.000,1526300000.000,1504800000.000,,1470200000.000,1448200000.000
LiabilitiesAndStockholdersEquity,1394600000.000,1242400000.000,1160100000.000,1185800000.000,1184800000.000,2115200000.000,2084800000.000,2065500000.000,,2018400000.000,1994200000.000
LiabilitiesCurrent,188600000.000,181600000.000,113200000.000,156900000.000,180100000.000,175800000.000,166800000.000,173000000.000,,200000000.000,185900000.000
LitigationReserveCurrent,,,,,400000.000,300000.000,300000.000,300000.000,300000.000,200000.000,200000.000
LoansPayable,,,,,434900000.000,,,,,,
LongDurationContractsAssumptionsByProductAndGuaranteeEstimatedAverageInvestmentYield,,,,,0.070,,,,0.070,,
LongTermDebt,,,,,637800000.000,977500000.000,980000000.000,948100000.000,945500000.000,942900000.000,941100000.000
LongTermDebtCurrent,5100000.000,5100000.000,,12000000.000,0.000,7300000.000,7300000.000,7300000.000,,7300000.000,7300000.000
LongTermDebtFairValue,,,,,667000000.000,992400000.000,983000000.000,968300000.000,969000000.000,960100000.000,955700000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,641000000.000,205000000.000,205000000.000,205000000.000,205000000.000,205000000.000,205000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,5500000.000,3600000.000,1800000.000,7300000.000,5500000.000,3600000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,400000.000,726100000.000,731100000.000,701800000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,200000.000,7300000.000,7300000.000,7300000.000,701700000.000,701700000.000,702600000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,7300000.000,7300000.000,7300000.000,7300000.000,7300000.000,7300000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,7300000.000,7300000.000,7300000.000,7300000.000,7300000.000,7300000.000
LongTermDebtNoncurrent,859700000.000,858800000.000,855400000.000,826300000.000,637800000.000,970200000.000,972700000.000,940800000.000,,935600000.000,933800000.000
MinorityInterestOwnershipPercentageByParent,,,,,1.000,,,1.000,1.000,1.000,1.000
MultiemployerPlansWithdrawalObligation,,,,,4300000.000,4200000.000,4200000.000,4100000.000,4100000.000,4100000.000,4000000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,71600000.000,,,,77000000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,12900000.000,,,,15100000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,7600000.000,,,,9800000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,9100000.000,,,,10500000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,11200000.000,,,,11700000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,11700000.000,,,,13400000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,19100000.000,,,,16500000.000,,
OperatingLossCarryforwardsValuationAllowance,,,,,600000.000,,,,100000.000,,
OtherAssetsCurrent,34200000.000,26400000.000,31000000.000,26000000.000,18400000.000,75800000.000,80900000.000,69900000.000,,26600000.000,26200000.000
OtherAssetsMiscellaneousCurrent,,,,,7500000.000,18400000.000,16800000.000,14400000.000,,13200000.000,13200000.000
OtherAssetsNoncurrent,38100000.000,35600000.000,33800000.000,32300000.000,28400000.000,6400000.000,6400000.000,6300000.000,,5400000.000,5800000.000
OtherIntangibleAssetsNet,393100000.000,380000000.000,368700000.000,357600000.000,,,,,,,
OtherLiabilitiesCurrent,44600000.000,50600000.000,41800000.000,49700000.000,51700000.000,63000000.000,59600000.000,58700000.000,,52500000.000,49600000.000
OtherLiabilitiesNoncurrent,49200000.000,55200000.000,50400000.000,53200000.000,44300000.000,44000000.000,46000000.000,45700000.000,,37500000.000,36600000.000
OtherPrepaidExpenseCurrent,,,,,,,,,,12700000.000,9900000.000
OtherSundryLiabilitiesCurrent,,,,,8900000.000,18500000.000,18100000.000,12300000.000,,9300000.000,12800000.000
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,,,,,,1200000.000,1200000.000,1200000.000,,1100000.000,1100000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesCurrentAndNoncurrent,,,,,,27000000.000,26400000.000,26900000.000,,19300000.000,18600000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,,,,,,25800000.000,25200000.000,25700000.000,,18200000.000,17500000.000
PropertyPlantAndEquipmentGross,,,,,256400000.000,,,,,,
PropertyPlantAndEquipmentNet,184900000.000,175800000.000,172400000.000,167600000.000,166800000.000,382900000.000,350300000.000,353300000.000,,351100000.000,357000000.000
RestructuringReserve,,,,,5100000.000,5900000.000,9600000.000,8300000.000,7900000.000,6900000.000,7300000.000
RestructuringReserveCurrent,,,,,1000000.000,1900000.000,4400000.000,2800000.000,,2100000.000,2100000.000
RestructuringReserveNoncurrent,,,,,4100000.000,4000000.000,5200000.000,5500000.000,,4800000.000,5200000.000
