,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,87171000.000,83317000.000,92088000.000,,93459000.000,114403000.000,125421000.000,,135800000.000
AccountsPayableCurrentAndNoncurrent,2183000.000,,,,2455000.000,,,,4222000.000,
AccountsReceivableNet,2205000.000,,,,3009000.000,,,,4366000.000,
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,7573000.000,,,,8311000.000,,,,11105000.000,
AccruedFeesAndOtherRevenueReceivable,373000.000,,,,316000.000,,,,422000.000,
AccruedLiabilitiesCurrentAndNoncurrent,74686000.000,,,,83215000.000,,,,123650000.000,
AccruedRentCurrent,19400000.000,,,,20000000.000,,,,36700000.000,
AccruedRentCurrentAndNoncurrent,20010000.000,,,,25468000.000,,,,30674000.000,
AccruedSalariesCurrentAndNoncurrent,3765000.000,,,,4687000.000,,,,5990000.000,
AccruedUtilitiesCurrentAndNoncurrent,1691000.000,,,,1633000.000,,,,1858000.000,
AccumulatedAmortizationDeferredFinanceCosts,8300000.000,,,,9000000.000,,,,8100000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4465000.000,-6904000.000,-4813000.000,-7894000.000,-5475000.000,-8921000.000,-9963000.000,-8312000.000,-3564000.000,-2486000.000
AdditionalPaidInCapital,1034683000.000,1029280000.000,1013878000.000,996039000.000,1263603000.000,1525104000.000,1791014000.000,1813980000.000,1802852000.000,1789755000.000
AllowanceForDoubtfulAccountsReceivable,58000.000,,,,306000.000,,,,561000.000,
Assets,1811637000.000,1852255000.000,1889244000.000,1976355000.000,2001831000.000,2197300000.000,2466472000.000,2483324000.000,2506185000.000,2719848000.000
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,4500000.000,1000000.000,,4500000.000
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueLow,,,,,,,0.000,0.000,,0.000
BusinessCombinationContingentConsiderationLiability,,,,,,,2200000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,714000.000,,,7590000.000,8385000.000,8385000.000,1067000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialAssets,,,,90000.000,,,90000.000,117000.000,117000.000,619000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,2087000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,131392000.000,,,57876000.000,57876000.000,,210422000.000,283637000.000,283637000.000,127647000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,133300000.000,,,58146000.000,58500000.000,,216762000.000,280878000.000,284510000.000,123260000.000
BusinessCombinationSeparatelyRecognizedTransactionsAssetsRecognized,200000.000,,,600000.000,600000.000,200000.000,2700000.000,,3500000.000,
CashAndCashEquivalentsAtCarryingValue,18385000.000,23640000.000,17082000.000,14169000.000,33742000.000,195848000.000,230402000.000,115486000.000,34475000.000,34922000.000
CashUninsuredAmount,11000000.000,11900000.000,13500000.000,11300000.000,28800000.000,,,,31600000.000,
CommitmentsAndContingencies,,,,,0.000,,,,0.000,0.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,485000000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
