,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,11142000.000,,,,11856000.000,,,,12727000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,-340000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,29000.000,487000.000,367000.000,345000.000,624000.000,877000.000,686000.000,476000.000,-6000.000,-39000.000,-340000.000,-126000.000,223000.000,50000.000,362000.000,443000.000,134000.000,356000.000
AdditionalPaidInCapital,1050000.000,1050000.000,1051000.000,1052000.000,1052000.000,1052000.000,1052000.000,1052000.000,1052000.000,1135000.000,1176000.000,1196000.000,1259000.000,1315000.000,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,1657000.000,1727000.000,1816000.000,2033000.000
Assets,440061000.000,431183000.000,429791000.000,443114000.000,449928000.000,447834000.000,445763000.000,449019000.000,445281000.000,440187000.000,458604000.000,470229000.000,474440000.000,474394000.000,472818000.000,482680000.000,480699000.000,465095000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,0.000,0.000,0.000,
AvailableForSaleSecurities,40318000.000,40535000.000,43847000.000,42153000.000,43504000.000,44266000.000,39296000.000,35257000.000,31618000.000,31552000.000,37803000.000,44678000.000,52035000.000,49762000.000,48084000.000,48594000.000,47820000.000,45961000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,607000.000,695000.000,338000.000,579000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,77000.000,42000.000,152000.000,57000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,42559000.000,42935000.000,2349000.000,34560000.000,31650000.000,31634000.000,38341000.000,44890000.000,51717000.000,49706000.000,47554000.000,47941000.000,47634000.000,45439000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,72000.000,16000.000,30000.000,12000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,77000.000,42000.000,152000.000,57000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,2605000.000,7112000.000,18400000.000,16095000.000,32002000.000,27845000.000,18690000.000,26668000.000,12122000.000,8306000.000,19775000.000,10813000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,5000.000,26000.000,122000.000,45000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,2605000.000,7112000.000,18400000.000,16095000.000,31960000.000,27817000.000,9979000.000,16667000.000,5540000.000,6321000.000,17859000.000,8955000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,42000.000,28000.000,8711000.000,10001000.000,6582000.000,1985000.000,1916000.000,1858000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,396000.000,421000.000,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,403000.000,426000.000,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,134000.000,163000.000,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,136000.000,166000.000,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,1793000.000,1739000.000,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,1823000.000,1758000.000,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,2323000.000,,,,,,,,0.000,0.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,,,,,0.000,0.000,,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,,,,,0.000,0.000,,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,2362000.000,,,,,,,,0.000,0.000,0.000,0.000,0.000,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,5000.000,9000.000,9000.000,14000.000,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,,9000.000,14000.000,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,950000.000,1340000.000,1022000.000,711000.000,,,,,,,,,,
BankOwnedLifeInsurance,25837000.000,26044000.000,26248000.000,26441000.000,26639000.000,26826000.000,27011000.000,27194000.000,27379000.000,27543000.000,27731000.000,27913000.000,28088000.000,28269000.000,28446000.000,28623000.000,27824000.000,28007000.000
Capital,,,,,,,44797000.000,,,,45897000.000,,,,48737000.000,,,
CapitalRequiredForCapitalAdequacy,,,,,,,24798000.000,,,,24219000.000,,,,24933000.000,,,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,,0.080,,,,0.080,,,,0.080,,,
CapitalRequiredToBeWellCapitalized,,,,,,,30998000.000,,,,30274000.000,,,,31167000.000,,,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,,,0.100,,,,0.100,,,,0.100,,,
CapitalToRiskWeightedAssets,,,,,,,0.144,,,,0.152,,,,0.156,,,
CashAndCashEquivalentsAtCarryingValue,27742000.000,26440000.000,9709000.000,27221000.000,37711000.000,24722000.000,20853000.000,23768000.000,30113000.000,22542000.000,40867000.000,45626000.000,41552000.000,28828000.000,33142000.000,35266000.000,21487000.000,9267000.000
CashAndDueFromBanks,4866000.000,4595000.000,6204000.000,5136000.000,6291000.000,6307000.000,6589000.000,5871000.000,6015000.000,6142000.000,5049000.000,5546000.000,6362000.000,6163000.000,6020000.000,5586000.000,6707000.000,5054000.000
CashAndSecuritiesSegregatedUnderFederalAndOtherRegulations,,,,,,,359000.000,,,,390000.000,,,,458000.000,,,
CashFDICInsuredAmount,,,,,,,250000.000,,,,,,,,,,,
CashUninsuredAmount,,,,,,,18100000.000,,,,38660000.000,,,,30313000.000,,,
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
