,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1651000000.000,,,,1731000000.000,,,,1844000000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-435000000.000,-372000000.000,-240000000.000,-359000000.000,-259000000.000,-387000000.000,-236000000.000,-159000000.000,-187000000.000,-668000000.000,-683000000.000
AdditionalPaidInCapital,18660000000.000,18676000000.000,18707000000.000,18714000000.000,18718000000.000,18725000000.000,18730000000.000,18735000000.000,18740000000.000,18722000000.000,18751000000.000
AlternativeInvestmentsFairValueDisclosure,,768000000.000,,,,767000000.000,,,,918000000.000,
Assets,131341000000.000,132857000000.000,136535000000.000,137251000000.000,135447000000.000,138208000000.000,140077000000.000,145183000000.000,147015000000.000,149520000000.000,150285000000.000
AssetsFairValueDisclosure,,,,19886000000.000,19626000000.000,19086000000.000,19589000000.000,20473000000.000,21256000000.000,20939000000.000,20969000000.000
AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,,,,,1800000000.000,500000000.000,,,,,
AvailableForSaleSecurities,18666000000.000,18656000000.000,19041000000.000,18662000000.000,18197000000.000,17884000000.000,17964000000.000,18479000000.000,19425000000.000,19501000000.000,19964000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,-216000000.000,308000000.000,387000000.000,231000000.000,295000000.000,157000000.000,302000000.000,403000000.000,364000000.000,80000000.000,73000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,-103000000.000,85000000.000,56000000.000,86000000.000,66000000.000,104000000.000,53000000.000,42000000.000,41000000.000,292000000.000,301000000.000
AvailableForSaleSecuritiesAmortizedCost,18553000000.000,18433000000.000,18710000000.000,18517000000.000,17968000000.000,17831000000.000,17715000000.000,18118000000.000,19102000000.000,19713000000.000,20192000000.000
