,2011-06-30,2011-09-30,2012-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,661000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,655000.000
BenefitsLossesAndExpenses,256065000.000,269999000.000,219578000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,15000.000
CededPremiumsEarnedPropertyAndCasualty,203829000.000,205976000.000,204986000.000
CommonStockDividendsPerShareCashPaid,0.360,0.380,
ComprehensiveIncomeNetOfTax,,,-1480000.000
DeferredPolicyAcquisitionCostAmortizationExpense,50398000.000,51666000.000,50109000.000
DepreciationAmortizationAndAccretionNet,,,3277000.000
EarningsPerShareBasic,-0.430,-0.920,0.180
EarningsPerShareDiluted,-0.430,-0.920,0.180
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,655000.000
GainLossOnInvestments,98000.000,-2659000.000,58000.000
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,98000.000,1308000.000,58000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-25398000.000,-41820000.000,3684000.000
IncomeTaxExpenseBenefit,-14070000.000,-17023000.000,-1322000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,2245000.000
IncreaseDecreaseInDeferredPolicyAcquisitionCosts,,,-7220000.000
IncreaseDecreaseInDueToAffiliates,,,-21006000.000
IncreaseDecreaseInLossAndLossAdjustmentExpenseReserve,,,60996000.000
IncurredClaimsPropertyCasualtyAndLiability,183086000.000,190956000.000,136043000.000
InterestExpense,1513000.000,1511000.000,1520000.000
InvestmentIncomeNet,24839000.000,23829000.000,20076000.000
MarketableSecuritiesRealizedGainLossOtherThanTemporaryImpairmentsAmount,,3967000.000,
NetCashProvidedByUsedInFinancingActivities,,,123000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,123000.000
NetCashProvidedByUsedInInvestingActivities,,,40856000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,40856000.000
NetCashProvidedByUsedInOperatingActivities,,,-40964000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-40964000.000
NetIncomeLoss,-11328000.000,-24797000.000,5006000.000
OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParent,,,585000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,-6486000.000
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,,,1087000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,-7573000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,4078000.000
OtherCostAndExpenseOperating,1242000.000,7190000.000,1283000.000
OtherIncome,4754000.000,5273000.000,4665000.000
OtherUnderwritingExpense,19826000.000,18676000.000,30623000.000
PaymentsForProceedsFromShortTermInvestments,,,64710000.000
PaymentsForRepurchaseOfCommonStock,,,1947000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,121000.000
PremiumsEarnedNetPropertyAndCasualty,200976000.000,201736000.000,198463000.000
ProceedsFromIssuanceOfCommonStock,,,1415000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,105687000.000
RevenueFromRelatedParties,2339000.000,2595000.000,2149000.000
Revenues,230667000.000,228179000.000,223262000.000
SalesRevenueNet,225913000.000,222906000.000,218597000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,1415000.000
TreasuryStockSharesAcquired,,,34301.000
TreasuryStockValueAcquiredCostMethod,,,1947000.000
