,2011-06-30,2011-09-30,2011-12-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,659697.000,653085.000,1158717.000
AccountsReceivableNet,221726.000,208446.000,201934.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,16966370.000,17140353.000,17413067.000
AllowanceForDoubtfulAccountsReceivable,11050.000,11050.000,12950.000
Assets,17275380.000,17381184.000,17841686.000
Cash,1403131.000,1551046.000,1722723.000
CashAndCashEquivalentsAtCarryingValue,1403131.000,1551046.000,1722723.000
DeferredRevenue,258370.000,218687.000,234078.000
DueFromAffiliates,60603.000,93708.000,70853.000
DueToRelatedPartiesCurrentAndNoncurrent,86836.000,88644.000,105634.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,9995974.000,9995974.000,9995974.000
FiniteLivedIntangibleAssetsNet,8991966.000,8991966.000,8991966.000
GeneralPartnersCapitalAccount,-27099.000,-25588.000,-26378.000
GeneralPartnersContributedCapital,-25367.000,-25367.000,-25367.000
GeneralPartnersCumulativeNetIncome,-1732.000,-221.000,-1011.000
Liabilities,1030167.000,984801.000,1524298.000
LiabilitiesAndStockholdersEquity,17275380.000,17381184.000,17841686.000
LimitedPartnersCapitalAccount,16272312.000,16421971.000,16343766.000
LimitedPartnersCapitalAccountUnitsOutstanding,49656.000,49656.000,49656.000
LimitedPartnersContributedCapital,16444002.000,16444002.000,16444002.000
LimitedPartnersCumulativeNetIncome,-171690.000,-22031.000,-100236.000
PartnersCapital,16245213.000,16396383.000,16317388.000
PrepaidExpenseCurrentAndNoncurrent,153917.000,135614.000,58036.000
PropertyPlantAndEquipmentGross,,,23759241.000
PropertyPlantAndEquipmentNet,6444037.000,6400404.000,6346174.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,450000.000
SecurityDepositLiability,25264.000,24385.000,25869.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,16245213.000,16396383.000,16317388.000
