,2011-09-30,2012-02-22,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsNotesAndLoansReceivableNetCurrent,830200000.000,914200000.000,761000000.000,1275000000.000,1296000000.000,1404000000.000,,,,1721000000.000,1645000000.000,1633000000.000,1696000000.000,,,,,,,,,,,
AccountsPayableCurrent,640400000.000,728700000.000,629000000.000,947000000.000,1066000000.000,1200000000.000,1111000000.000,1326000000.000,1427000000.000,1676000000.000,1575000000.000,1501000000.000,1543000000.000,1588000000.000,1393000000.000,1293000000.000,1226000000.000,1324000000.000,1017000000.000,1087000000.000,1192000000.000,1257000000.000,1214000000.000,1353000000.000
AccountsPayableRelatedPartiesCurrent,,,,,,11000000.000,7000000.000,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,1290000000.000,1488000000.000,1420000000.000,,,,,1641000000.000,1420000000.000,1349000000.000,1404000000.000,1315000000.000,1203000000.000,1278000000.000,1282000000.000,1370000000.000,1263000000.000,1184000000.000
AccountsReceivableRelatedPartiesCurrent,,,,89000000.000,,36000000.000,,,,,,,,,,,,,,,,,,
AccrualForEnvironmentalLossContingencies,,,,303000000.000,413000000.000,397000000.000,385000000.000,402000000.000,390000000.000,378000000.000,366000000.000,353000000.000,347000000.000,340000000.000,332000000.000,321000000.000,306000000.000,284000000.000,325000000.000,318000000.000,312000000.000,302000000.000,299000000.000,294000000.000
AccruedIncomeTaxesCurrent,102000000.000,38800000.000,132000000.000,182000000.000,240000000.000,,,,,,,,,,,,,,,,278000000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-5278000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,7000000.000,-13000000.000,22000000.000,-10000000.000,-3000000.000,-16000000.000,-47000000.000,0.000,327000000.000,253000000.000,138000000.000,179000000.000,219000000.000,184000000.000,31000000.000,42000000.000,-1000000.000,48000000.000,81000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,-177000000.000,-178000000.000,-176000000.000,-110000000.000,23000000.000,23000000.000,21000000.000,21000000.000,236000000.000,230000000.000,230000000.000,229000000.000,358000000.000,354000000.000,348000000.000,342000000.000,372000000.000,366000000.000,352000000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,51000000.000,34000000.000,6000000.000,23000000.000,2000000.000,-23000000.000,0.000,-29000000.000,-108000000.000,-216000000.000,-199000000.000,-278000000.000,-322000000.000,-244000000.000,-237000000.000,-257000000.000,-288000000.000,-275000000.000,-212000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-32400000.000,-114600000.000,-128000000.000,-42000000.000,-56000000.000,-119000000.000,-157000000.000,-148000000.000,-97000000.000,-24000000.000,-62000000.000,-68000000.000,-50000000.000,-17000000.000,-193000000.000,-291000000.000,-328000000.000,-461000000.000,-414000000.000,-554000000.000,-557000000.000,-661000000.000,-593000000.000,-483000000.000
AdditionalPaidInCapital,3423300000.000,3430100000.000,3438000000.000,14807000000.000,14924000000.000,14917000000.000,14857000000.000,14945000000.000,14636000000.000,14479000000.000,14362000000.000,14339000000.000,14361000000.000,36178000000.000,37839000000.000,38791000000.000,40062000000.000,41661000000.000,41678000000.000,41696000000.000,41701000000.000,41739000000.000,41756000000.000,42092000000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,91000000.000,,,,39000000.000,,
AssetRetirementObligation,,,,,,175000000.000,,,,204000000.000,,,,192000000.000,,,,215000000.000,,,,193000000.000,,
AssetRetirementObligationCurrent,,,,,,11000000.000,,,,25000000.000,,,,7000000.000,,,,9000000.000,,,,9000000.000,,
Assets,30157400000.000,30717000000.000,30370000000.000,69575000000.000,70053000000.000,68185000000.000,68308000000.000,74120000000.000,74575000000.000,75185000000.000,76054000000.000,76364000000.000,77118000000.000,83198000000.000,86164000000.000,85610000000.000,85677000000.000,84104000000.000,84229000000.000,84317000000.000,81604000000.000,80305000000.000,79793000000.000,80203000000.000
AssetsCurrent,1478200000.000,1663300000.000,3902000000.000,5331000000.000,5122000000.000,3674000000.000,3686000000.000,3772000000.000,3591000000.000,3868000000.000,3662000000.000,3367000000.000,3486000000.000,3752000000.000,3289000000.000,2936000000.000,3067000000.000,2824000000.000,2481000000.000,2470000000.000,3363000000.000,3229000000.000,2675000000.000,2726000000.000
AssetsHeldForSaleCurrent,,,2287000000.000,2019000000.000,1909000000.000,298000000.000,32000000.000,32000000.000,0.000,0.000,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,56000000.000,29000000.000,59000000.000,46000000.000,19000000.000,23000000.000,,,78000000.000,,
BankOverdrafts,41900000.000,22700000.000,64000000.000,28000000.000,66000000.000,48000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,18743000000.000,,,,,,,,,,,,,,,,,,
