,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,,,,19782.000,,,,19782.000,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,4335.000,,,,4335.000,,,,4335.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationOtherLongtermIncentivePlansRequisiteServicePeriodRecognition,,,,,,,,,,,,,,30254.000,,,
AmortizationOfIntangibleAssets,,4079.000,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,64907.000,,64907.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-3414871.000,,,,6752782.000,,,,173668.000,,,,2553993.000,,,
CommonStockDividendsPerShareCashPaid,,0.070,,,,,,,,0.100,,,,,,,
CommunicationsAndInformationTechnology,57813.000,46001.000,63065.000,58056.000,73687.000,62172.000,61795.000,63796.000,66402.000,69567.000,64122.000,68708.000,69794.000,62409.000,65204.000,64377.000,63537.000
ComprehensiveIncomeNetOfTax,,,,352333.000,,333021.000,335382.000,271560.000,90991.000,293438.000,546495.000,494978.000,434118.000,455318.000,390606.000,313584.000,223820.000
DeferredIncomeTaxExpenseBenefit,,,,,,840.000,,,,-10241.000,,,,-16200.000,,,
DeferredOtherTaxExpenseBenefit,,156207.000,,,,,,,,,,,,,,,
Depreciation,,40987.000,,,,12480.000,,,,39410.000,,,,39270.000,,,
DividendsCommonStock,,92029.000,,,,105431.000,,,,125450.000,,,,-242672.000,,,
EarningsPerShareBasic,,,,,,,,,,,,,,0.330,0.320,0.340,0.140
EarningsPerShareBasicAndDiluted,0.320,0.310,0.310,0.280,0.270,0.270,0.280,0.290,0.300,0.310,0.290,0.340,,,,0.340,
EarningsPerShareDiluted,,,,,,,,,,,,,,0.320,0.320,0.340,0.150
EmployeeStockOwnershipPlanESOPCompensationExpense,,,,,,41684.000,,,,49870.000,,,,54371.000,,,
EmployeeStockOwnershipPlanESOPGainLossOnTransactionsInDeferredShares,,22698.000,,,,8546.000,,,,,,,,,,,
FederalDepositInsuranceCorporationPremiumExpense,33036.000,13473.000,13710.000,16955.000,19030.000,16898.000,15510.000,17835.000,16500.000,16500.000,17050.000,18150.000,18150.000,18150.000,18150.000,18150.000,18150.000
FeesAndCommissionsDepositorAccounts,8047.000,8801.000,8810.000,9108.000,8616.000,9833.000,8226.000,9728.000,8154.000,8274.000,7472.000,8452.000,9069.000,10797.000,7278.000,10172.000,12131.000
HeldtomaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLoss,,,,,,,,,,,,,,179318.000,,,
HeldtomaturitySecuritiesContinuousUnrealizedLossPositionAggregateLoss,,,,,,,,,,,,,,182543.000,,,
HeldtomaturitySecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLoss,,,,,,,,,,,,,,3225.000,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,,,,,,,,,864461.000,,,,768712.000,,,
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,,,,,,913554.000,,,,,,,,,
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeCashBasisMethod,,,,,,,,1633.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,490508.000,629046.000,624703.000,569677.000,450997.000,506278.000,512967.000,551718.000,571075.000,571028.000,534580.000,608411.000,615661.000,587570.000,571527.000,576400.000,320623.000
IncomeTaxExpenseBenefit,68294.000,240800.000,234477.000,217487.000,119391.000,173163.000,172563.000,202901.000,200044.000,205399.000,188462.000,206017.000,200888.000,207476.000,199190.000,185248.000,147832.000
IncomeTaxesPaid,,,,,,,,,,168875.000,,,,50800.000,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,-78926.000,,,,-133475.000,,,,-63535.000,,,,-3601.000,,,
IncreaseDecreaseInAccruedTaxesPayable,,,,,,,,,,,,,,136876.000,,,
IncreaseDecreaseInCustomerAdvances,,,,,,284991.000,,,,392599.000,,,,381768.000,,,
IncreaseDecreaseInDeposits,,-1033852.000,,,,2068338.000,,,,-4553669.000,,,,1576570.000,,,
IncreaseDecreaseInInterestPayableNet,,-30041.000,,,,-6593.000,,,,-8898.000,,,,-1483.000,,,
IncreaseDecreaseInLeasingReceivables,,967661.000,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,94013.000,,,,187785.000,,,,288596.000,,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,182444.000,,,,122383.000,,,,,,,,-43952.000,,,
IncrementalCommonSharesAttributableToNonvestedSharesWithForfeitableDividends,,,,,,,,,,1038.000,1096.000,938.000,-356.000,1526.000,1300.000,1564.000,-4279.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,2376.000,2813.000,2425.000,,7270.000,4386.000,3390.000,-11336.000
InterestAndDividendIncomeOperating,1697155.000,1726890.000,1754182.000,1723187.000,1703957.000,1683211.000,1694849.000,1692796.000,1684468.000,1677130.000,1685036.000,1708095.000,1743032.000,1737891.000,1734878.000,1714551.000,1750813.000
InterestAndFeeIncomeLoansAndLeasesHeldInPortfolio,1537610.000,1552209.000,1569751.000,1564265.000,1554852.000,1576952.000,1614933.000,1631859.000,1618346.000,1611471.000,1615305.000,1627134.000,1657454.000,1639099.000,1638748.000,1640846.000,1670678.000
InterestExpense,415860.000,343155.000,327471.000,321007.000,319004.000,311820.000,293493.000,274522.000,268230.000,242092.000,212266.000,208996.000,206282.000,206328.000,205549.000,211091.000,212209.000
InterestExpenseDeposits,415860.000,343155.000,327471.000,321007.000,319004.000,311820.000,293493.000,274522.000,268230.000,239056.000,208686.000,205465.000,204171.000,206328.000,205549.000,211091.000,212209.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,,,,,,,,,,3036.000,3580.000,3531.000,2111.000,,,,
