,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableCurrent,3843225.000,6674900.000,8331595.000,5533850.000,3815037.000,5865085.000,8324291.000,6200913.000,6661809.000,3758876.000,4086752.000,3122100.000
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,,608331.000,,,,,,,
AccountsReceivableGross,,,,,,6319544.000,8896809.000,7012744.000,3975540.000,3977347.000,5035099.000,
AccountsReceivableGrossCurrent,,,,,7396438.000,,,,,,,4115453.000
AccountsReceivableNet,,,,,,2618081.000,5393503.000,4124987.000,1815014.000,2180276.000,3238028.000,
AccountsReceivableNetCurrent,2741674.000,3708696.000,6550861.000,3678785.000,3032764.000,2618081.000,5393503.000,4124987.000,1815014.000,2180276.000,3238028.000,2318382.000
AccruedAdvertisingCurrent,,,,,,,,,,,,146681.000
AccruedIncomeTaxesCurrent,249263.000,242201.000,249131.000,251873.000,226000.000,230123.000,253677.000,238590.000,213107.000,188187.000,192512.000,196841.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,2151325.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,343566.000
AccruedRoyaltiesCurrent,4064858.000,4082719.000,4551547.000,4733476.000,4900534.000,4002754.000,12274016.000,12405608.000,12549844.000,12497060.000,12338719.000,
AccruedSalesCommissionCurrent,,,,,,,,,,,,702273.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-1427550.000,,,,1568401.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4186506.000,-4541707.000,-4678117.000,-4575666.000,-4678976.000,-4610599.000,-4541191.000,-4684170.000,-4749700.000,-4692349.000,-4664398.000,-4654961.000
AdditionalPaidInCapitalCommonStock,18087128.000,18187595.000,18216422.000,18250882.000,18282526.000,18316085.000,18342269.000,18371019.000,18399765.000,18428511.000,18457101.000,18485691.000
AllowanceForDoubtfulAccountsReceivable,,,,,,-352123.000,-102123.000,102123.000,102123.000,102123.000,102123.000,
