,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,60004.000,76454.000,172947.000,192970.000,135216.000,188291.000,362072.000
AdditionalPaidInCapital,23994.000,5115537.000,5460887.000,5555537.000,5703615.000,5768759.000,5935293.000
Assets,284021.000,325900502.000,325651641.000,325577012.000,325871175.000,325859105.000,326316348.000
AssetsCurrent,,900502.000,651641.000,577012.000,871175.000,859105.000,1316348.000
AssetsHeldInTrustCurrent,,,55085.000,152348.000,349629.000,567469.000,728968.000
BusinessCombinationAcquiredReceivablesGrossContractualAmount,,,1500000.000,1500000.000,1500000.000,1500000.000,
Cash,,,,302000.000,380000.000,96000.000,274000.000
CashAndCashEquivalentsAtCarryingValue,,857325.000,468039.000,301972.000,379662.000,95985.000,274005.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,1.000,,,,,1.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,8250000.000,8250000.000,8250000.000,8250000.000,
ClassOfWarrantOrRightOutstanding,,24500000.000,24500000.000,24500000.000,24500000.000,24500000.000,24500000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000
CommonStockSharesIssued,10062500.000,9680095.000,9729607.000,9748052.000,9783543.000,9814869.000,9849179.000
CommonStockSharesOutstanding,10062500.000,9680095.000,9729607.000,9748052.000,9783543.000,9814869.000,9849179.000
CommonStockValue,1006.000,969.000,973.000,975.000,980.000,981.000,985.000
DebtCurrent,,,745000.000,1100000.000,767000.000,767000.000,175000.000
DebtInstrumentConvertibleConversionPrice1,,,,10.000,10.000,10.000,
DeferredOfferingCosts,284021.000,18700000.000,,,,18700000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,260000.000,
InterestReceivableCurrent,,25377.000,102459.000,99801.000,120759.000,165126.000,190900.000
Liabilities,260004.000,11451454.000,11547947.000,11567970.000,12010216.000,12063291.000,12687072.000
LiabilitiesAndStockholdersEquity,284021.000,325900502.000,325651641.000,325577012.000,325871175.000,325859105.000,326316348.000
LiabilitiesCurrent,260004.000,76454.000,172947.000,192970.000,635216.000,,
NotesPayableCurrent,200000.000,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,500000.000,,
NotesPayableRelatedPartiesNoncurrent,,,,,,500000.000,950000.000
OperatingLossCarryforwards,,140000.000,,,,766000.000,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,,,,,,,0.000
PreferredStockSharesOutstanding,,,,,,,0.000
PreferredStockValue,,,,,,,0.000
PrepaidExpenseCurrent,,17800.000,26058.000,22891.000,21125.000,30525.000,122475.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,325000000.000,325000000.000,325000000.000,325000000.000,325000000.000,325000000.000
RestrictedCashAndCashEquivalentsNoncurrent,,325000000.000,325000000.000,325000000.000,325000000.000,325000000.000,325000000.000
RetainedEarningsAccumulatedDeficit,-983.000,-116505.000,-461859.000,-556511.000,-704594.000,-769739.000,-936277.000
SaleOfStockPricePerShare,10.000,10.000,10.000,10.000,10.000,10.000,
SharesIssued,1312500.000,,,,,,
SharesIssuedPricePerShare,0.003,0.003,0.003,,,,
StockholdersEquity,24017.000,5000001.000,5000001.000,5000001.000,5000001.000,5000001.000,5000001.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,24017.000,314449048.000,314103694.000,314009042.000,313860959.000,313795814.000,313629276.000
TemporaryEquityCarryingAmountAttributableToParent,,309449047.000,309103693.000,309009041.000,308860958.000,308795813.000,308629275.000
TemporaryEquitySharesIssued,,30944905.000,30895393.000,30876948.000,30841457.000,30810131.000,30775821.000
