,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,17616.000,17616.000,17616.000
CashAndCashEquivalentsPeriodIncreaseDecrease,329567.000,-271169.000,,,,,,
CostOfRevenue,2096906.000,3917160.000,3988815.000,4570979.000,5417956.000,5272060.000,5886440.000,5067135.000
Depreciation,917265.000,,,,,,,
DepreciationAndAmortization,876506.000,,,,,,,
DividendsPreferredStock,-399224.000,,,,,,,
EarningsPerShareBasic,,0.000,-0.010,-0.200,-3.180,0.030,0.140,-0.050
EarningsPerShareDiluted,,0.000,-0.010,-0.200,-3.180,0.010,0.030,-0.050
EffectOfExchangeRateOnCashAndCashEquivalents,-3155.000,,,,,,,
GainLossOnDispositionOfAssets,2102560.000,,,,,,,
GeneralAndAdministrativeExpense,15104.000,,,,,,2273654.000,1926920.000
GrossProfit,2147483.000,970318.000,588378.000,1099283.000,1447595.000,2082551.000,2632281.000,1743322.000
IncomeLossFromContinuingOperations,,,-427552.000,-160345.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-788162.000,-51660.000,-411336.000,-189347.000,-2016478.000,124213.000,357221.000,-121991.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-851062.000,-95960.000,-447771.000,-115487.000,-2102717.000,,,
IncomeLossFromContinuingOperationsPerBasicShare,0.000,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.000,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,1979408.000,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,,,,,,,
IncomeTaxExpenseBenefit,62900.000,44300.000,36435.000,-73860.000,86239.000,58389.000,28021.000,-2215.000
IncomeTaxesPaid,,,,,,87341.000,,
IncreaseDecreaseInAccountsPayable,143380.000,,,,,,,
IncreaseDecreaseInAccountsReceivable,-2793458.000,,,,,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,58165.000,,,,,,,
IncreaseDecreaseInAccruedLiabilities,6437.000,,,,,,,
IncreaseDecreaseInDeferredRevenue,-197166.000,,,,,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,-535222.000,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,1185482.000,,,,,,,
InterestExpenseRelatedParty,576524.000,,,,,,,
MarketingExpense,55878.000,,,,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,199791.000,,,,,,,
MinorityInterestIncreaseFromStockIssuance,450000.000,,,,,,,
NetCashProvidedByUsedInContinuingOperations,,,,,,-136008.000,,
NetCashProvidedByUsedInFinancingActivities,1395292.000,-216600.000,,,,-820184.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1395292.000,-216600.000,,,,-820184.000,,
NetCashProvidedByUsedInInvestingActivities,731472.000,-38133.000,,,,495291.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,731472.000,-38133.000,,,,495291.000,,
NetCashProvidedByUsedInOperatingActivities,-1794042.000,-16436.000,,,,188885.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1794042.000,-16436.000,,,,188885.000,,
NetIncomeLoss,945807.000,-115177.000,-423871.000,-149915.000,-2102717.000,65824.000,,-119776.000
NetIncomeLossAttributableToNoncontrollingInterest,182539.000,19217.000,-23900.000,34428.000,0.000,,,
NetIncomeLossAvailableToCommonStockholdersBasic,542902.000,-118858.000,-427552.000,-160345.000,-2102717.000,65824.000,329200.000,-119776.000
NonoperatingIncomeExpense,-486263.000,,,,,,,
OperatingExpenses,2449382.000,,,,,,,
OperatingIncomeLoss,-301899.000,14618.000,-383149.000,-131743.000,214706.000,126854.000,358627.000,-183598.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-3155.000,,,,,,,
OtherCostAndExpenseOperating,3519.000,,,,,,,
OtherIncome,90261.000,,,,,,,
OtherNonoperatingExpense,,66278.000,28187.000,57604.000,,2641.000,1406.000,-61607.000
OtherPaymentsToAcquireBusinesses,856572.000,,,,,,,
PaymentsOfDividendsMinorityInterest,199791.000,,,,,,,
PaymentsToAcquireBusinessesGross,1150000.000,,,,,,,
PaymentsToAcquireOtherProductiveAssets,480700.000,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,27269.000,,,,,,,
PreferredStockDividendsAndOtherAdjustments,402905.000,3681.000,3681.000,10430.000,0.000,,,
ProceedsFromMinorityShareholders,450000.000,,,,,,,
ProceedsFromRepaymentsOfLinesOfCredit,3329000.000,,,,,,,
ProceedsFromSaleOfProductiveAssets,2796013.000,,,,,,,
ProfessionalAndContractServicesExpense,862286.000,,,,,,,
ProfitLoss,1128346.000,-95960.000,-447771.000,-115487.000,-2102717.000,65824.000,329200.000,-119776.000
RepaymentsOfRelatedPartyDebt,1733917.000,,,,,,,
Revenues,4334650.000,4887478.000,4577193.000,5670262.000,6865551.000,7354611.000,8518721.000,6810457.000
SalesRevenueNet,4244389.000,4887478.000,4577193.000,5670262.000,6865551.000,7354611.000,8518721.000,6810457.000
SellingGeneralAndAdministrativeExpense,,955700.000,971527.000,1231026.000,,1955697.000,,
TravelAndEntertainmentExpense,10075.000,,,,,,,
UndistributedEarningsAllocatedToParticipatingSecurities,,,3681.000,10430.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,54491449.000,54491449.000,54491449.000,823866.000,-108976817.000,10960988.000,11113651.000,2351599.000
WeightedAverageNumberOfSharesOutstandingBasic,54491449.000,54491449.000,54491449.000,823866.000,-108976817.000,2294321.000,2351599.000,2351599.000
