,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,532598000.000,495508000.000,,,,,,,,,,,,,
AccountsPayableCurrent,,,225398000.000,,,171666000.000,184868000.000,161629000.000,149301000.000,150009000.000,157176000.000,137736000.000,134295000.000,160049000.000,165373000.000,149596000.000,140991000.000,156810000.000
AccountsReceivableGrossCurrent,,,655152000.000,648091000.000,604757000.000,624206000.000,667169000.000,615900000.000,593993000.000,569652000.000,581235000.000,547583000.000,550357000.000,578798000.000,629609000.000,573906000.000,541425000.000,561028000.000
AccountsReceivableNetCurrent,545436000.000,604893000.000,646769000.000,638062000.000,594910000.000,614900000.000,655436000.000,603771000.000,580031000.000,554125000.000,566335000.000,532804000.000,536755000.000,564782000.000,615713000.000,561013000.000,527847000.000,547295000.000
AccrualForEnvironmentalLossContingencies,,,15286000.000,14472000.000,13487000.000,12632000.000,12368000.000,11405000.000,10863000.000,13060000.000,18326000.000,22224000.000,21402000.000,20738000.000,19452000.000,18896000.000,18098000.000,17434000.000
AccruedEnvironmentalLossContingenciesCurrent,,,2985000.000,,,,2631000.000,,,,2986000.000,,,,,,,
AccruedEnvironmentalLossContingenciesNoncurrent,,,12301000.000,,,,9737000.000,,,,15340000.000,,,,16102000.000,,,
AccruedIncomeTaxesCurrent,99200000.000,95645000.000,34531000.000,25326000.000,78261000.000,63280000.000,57422000.000,67577000.000,94987000.000,69428000.000,60732000.000,49808000.000,53535000.000,57009000.000,60775000.000,68678000.000,56542000.000,21308000.000
AccruedIncomeTaxesNoncurrent,150059000.000,167381000.000,175040000.000,180446000.000,126639000.000,149555000.000,161684000.000,167074000.000,116618000.000,122919000.000,141843000.000,143025000.000,145905000.000,135366000.000,150484000.000,149333000.000,151339000.000,111993000.000
AccruedLiabilitiesCurrent,,,294485000.000,,,364222000.000,380466000.000,322027000.000,295965000.000,305601000.000,312829000.000,289097000.000,284099000.000,307930000.000,328397000.000,280432000.000,265954000.000,281135000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,910960000.000,920866000.000,925877000.000,867275000.000,857725000.000,889270000.000,894205000.000,886242000.000,875326000.000,910109000.000,930484000.000,958134000.000,971656000.000,963997000.000,948397000.000,977087000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,5783000.000,6871000.000,9500000.000,3352000.000,3910000.000,3362000.000,3604000.000,4011000.000,3667000.000,3459000.000,2123000.000,2041000.000,1749000.000,1525000.000,2880000.000,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,270000.000,-1682000.000,-3507000.000,-1959000.000,-2302000.000,153000.000,3279000.000,3107000.000,4790000.000,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,129521000.000,129444000.000,121831000.000,117600000.000,114046000.000,113141000.000,164444000.000,163256000.000,159881000.000,155682000.000,125211000.000,125805000.000,125876000.000,125257000.000,121280000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,139459000.000,204671000.000,207478000.000,183346000.000,141498000.000,150492000.000,97663000.000,131415000.000,138985000.000,105858000.000,84598000.000,127825000.000,105887000.000,130928000.000,98689000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,15721000.000,82098000.000,95147000.000,69098000.000,31362000.000,40713000.000,-62907000.000,-29512000.000,-20736000.000,-48324000.000,-40792000.000,4214000.000,-14961000.000,10303000.000,-14921000.000,-91714000.000,-202404000.000,-197120000.000
AdditionalPaidInCapitalCommonStock,235528000.000,245855000.000,246665000.000,253877000.000,264225000.000,272020000.000,271489000.000,277572000.000,282399000.000,290414000.000,298150000.000,284318000.000,295106000.000,324025000.000,327301000.000,297167000.000,353255000.000,362539000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,8383000.000,10029000.000,9847000.000,9306000.000,11733000.000,12129000.000,13962000.000,15527000.000,14900000.000,14779000.000,13602000.000,14016000.000,13896000.000,12893000.000,13578000.000,13733000.000
Assets,3016404000.000,3217832000.000,3232416000.000,3232973000.000,3206186000.000,3394854000.000,3347892000.000,3520428000.000,3453093000.000,3447241000.000,3472839000.000,3504266000.000,3473514000.000,3646265000.000,3852513000.000,3775534000.000,3667908000.000,3740373000.000
AssetsCurrent,1670820000.000,1823980000.000,1809208000.000,1768710000.000,1760300000.000,1887392000.000,1852457000.000,2096832000.000,2040156000.000,2051730000.000,2050029000.000,2053755000.000,2038849000.000,2027348000.000,2137223000.000,2120873000.000,2088627000.000,2182730000.000
AssetsHeldForSaleCurrent,,,,,,126737000.000,136517000.000,0.000,0.000,0.000,0.000,,,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,,75506000.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,126737000.000,136517000.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,42457000.000,41973000.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,84280000.000,94544000.000,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,77448000.000,76413000.000,73906000.000,75101000.000,71392000.000,72240000.000,68980000.000,69429000.000,,,,,,,,
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,2381000.000,986000.000,1011000.000,1022000.000,,,,,,,,,,,,
AvailableForSaleSecurities,,,,,,,,,,,70744000.000,69981000.000,68632000.000,71217000.000,69839000.000,67847000.000,61230000.000,61971000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,68623000.000,67952000.000,67064000.000,70215000.000,66622000.000,65480000.000,58800000.000,59290000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,3487000.000,8029000.000,4791000.000,6933000.000,2582000.000,3026000.000,5307000.000,6827000.000,18469000.000,18285000.000,20730000.000,21904000.000,5303000.000,12950000.000,3988000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,3487000.000,8029000.000,3286000.000,5427000.000,616000.000,1520000.000,3798000.000,5318000.000,18469000.000,18285000.000,20730000.000,20306000.000,5303000.000,12950000.000,3988000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,0.000,0.000,1505000.000,1506000.000,1966000.000,1506000.000,1509000.000,1509000.000,0.000,0.000,0.000,1598000.000,0.000,0.000,0.000,
AvailableForSaleSecuritiesFairValueDisclosure,,,91056000.000,80415000.000,78720000.000,79152000.000,75821000.000,77257000.000,73516000.000,73638000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,13608000.000,4002000.000,4814000.000,4051000.000,4429000.000,5017000.000,4536000.000,4209000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,63000.000,197000.000,64000.000,84000.000,42000.000,36000.000,67000.000,102000.000,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,,0.000,0.000,27000.000,25000.000,35000.000,24000.000,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,,,,21000.000,20000.000,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses1,,,63000.000,197000.000,64000.000,84000.000,42000.000,36000.000,,,,,,,,,,
