,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalReallocationOfMinorityInterest,,708000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,10159000.000,14082000.000,18311000.000,27961000.000,32552000.000,35059000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-16000.000,1133000.000,3939000.000,5054000.000,5668000.000,4697000.000
AdvertisingExpense,35847000.000,29175000.000,42627000.000,45487000.000,49056000.000,122148000.000
AmortizationOfIntangibleAssets,,57463000.000,26250000.000,24724000.000,29909000.000,39545000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1180000.000,891000.000,0.000,0.000,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,5.510,7.300,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,5.470,7.250,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,399313000.000,531965000.000,,
BusinessAcquisitionsProFormaRevenue,,,7611235000.000,7803446000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-42272000.000,165727000.000,-423606000.000,43811000.000,-16185000.000,39973000.000
CashDivestedFromDeconsolidation,,,,3867000.000,0.000,0.000
ChangeInUnrealizedGainLossOnHedgedItemInForeignCurrencyFairValueHedge1,,,,,18025000.000,
ComprehensiveIncomeNetOfTax,131464000.000,274352000.000,367742000.000,-76045000.000,251055000.000,890903000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,635000.000,505000.000,289000.000,1684000.000,3204000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-42458000.000,274987000.000,368247000.000,-75756000.000,252739000.000,894107000.000
CooperativeAdvertisingExpense,,,4307000.000,4826000.000,5419000.000,11132000.000
CostOfGoodsSold,4225379000.000,4297922000.000,5427945000.000,5649254000.000,5660877000.000,6146262000.000
CurrentFederalTaxExpenseBenefit,13957000.000,26204000.000,84686000.000,100826000.000,117602000.000,247917000.000
CurrentForeignTaxExpenseBenefit,7190000.000,13775000.000,46450000.000,41151000.000,31981000.000,61712000.000
CurrentIncomeTaxExpenseBenefit,26265000.000,44562000.000,140910000.000,155663000.000,160758000.000,341568000.000
CurrentStateAndLocalTaxExpenseBenefit,5118000.000,4583000.000,9774000.000,13686000.000,11175000.000,31939000.000
DeferredFederalIncomeTaxExpenseBenefit,8994000.000,31106000.000,5280000.000,31052000.000,4165000.000,-16167000.000
DeferredForeignIncomeTaxExpenseBenefit,-10122000.000,-26773000.000,-62085000.000,-51605000.000,-29065000.000,4273000.000
DeferredIncomeTaxExpenseBenefit,-4616000.000,9037000.000,-62525000.000,-24026000.000,-28883000.000,-34009000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-3488000.000,4704000.000,-5720000.000,-3473000.000,-3983000.000,-22115000.000
DefinedBenefitPlanActualReturnOnPlanAssets,1203000.000,4771000.000,-940000.000,4995000.000,,
DefinedBenefitPlanActuarialGainLoss,,-5179000.000,-2952000.000,5240000.000,,
DefinedBenefitPlanActuarialNetGainsLosses,455000.000,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,26000.000,10000.000,-13000.000,-11000.000,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,7000.000,-29000.000,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,0.048,0.045,0.033,0.035,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,,0.033,0.033,,
DefinedBenefitPlanBenefitsPaid,-1196000.000,1552000.000,1337000.000,640000.000,,
DefinedBenefitPlanContributionsByEmployer,1825000.000,1888000.000,2114000.000,489000.000,,
DefinedBenefitPlanContributionsByPlanParticipants,763000.000,827000.000,886000.000,180000.000,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,1232000.000,1192000.000,1094000.000,695000.000,,
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,-876000.000,669000.000,1813000.000,-2822000.000,,
DefinedBenefitPlanForeignCurrencyExchangeRateChangesPlanAssets,-594000.000,515000.000,1444000.000,-2464000.000,,
DefinedBenefitPlanInterestCost,1400000.000,1367000.000,1285000.000,796000.000,,
DefinedBenefitPlanNetPeriodicBenefitCost,1850000.000,2035000.000,2654000.000,684000.000,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1,,,,19000.000,,
DefinedBenefitPlanServiceCost,1708000.000,1870000.000,2450000.000,591000.000,,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,2155000.000,489000.000,,
DefinedContributionPlanCostRecognized,,,,17654000.000,18882000.000,21002000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,,0.060,0.060,0.060
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,0.500,0.500,0.500
Depreciation,220580000.000,217393000.000,276432000.000,315840000.000,328486000.000,366233000.000
DepreciationDepletionAndAmortization,297734000.000,280293000.000,308871000.000,345570000.000,362647000.000,409467000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,-12478000.000,0.000,0.000,
EarningsPerShareBasic,2.530,3.630,4.860,7.300,,12.550
EarningsPerShareDiluted,2.520,3.610,4.820,7.250,,12.480
EffectOfExchangeRateOnCashAndCashEquivalents,-10471000.000,10269000.000,-31980000.000,-27175000.000,-17917000.000,8445000.000
FairValueOfAssetsAcquired,37486000.000,0.000,1714462000.000,7267000.000,1564970000.000,0.000
FiniteLivedIntangibleAssetsAmortizationExpense,70364000.000,,,,,
FiniteLivedIntangibleAssetsTranslationAndPurchaseAccountingAdjustments,,1091000.000,1984000.000,-6968000.000,-9382000.000,-10188000.000
FiniteLivedIntangibleAssetsUsefulLifeMaximum,16.000,,,,,
FinitelivedIntangibleAssetsAcquired1,,,36980000.000,0.000,264165000.000,0.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,,-9295000.000,-1099000.000
FutureAmortizationExpenseYearFive,15599000.000,,,,,
FutureAmortizationExpenseYearFour,18137000.000,,,,,
FutureAmortizationExpenseYearOne,57898000.000,,,,,
FutureAmortizationExpenseYearThree,20391000.000,,,,,
FutureAmortizationExpenseYearTwo,22397000.000,,,,,
GainLossOnSaleOfPropertyPlantEquipment,1273000.000,-4782000.000,-1261000.000,-2153000.000,-3007000.000,-3932000.000
GainOrLossOnSaleOfStockInSubsidiary,,,,-11954000.000,0.000,0.000
