,2011-07-30,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31
AmortizationOfDebtDiscountPremium,,,412000.000,,,517000.000,,,,724000.000,,,,986000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,7600000.000,2100000.000,,5900000.000,,1300000.000,,5300000.000,,100000.000
AssetImpairmentCharges,,,1489000.000,2700000.000,,861000.000,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,1665000.000,,,674000.000,,,,1256000.000,,,,1440000.000,,
CapitalLeaseObligationsIncurred,,,72000.000,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-28711000.000,,,-31075000.000,,,,-7816000.000,,,,-7356000.000,,
ComprehensiveIncomeNetOfTax,-19259000.000,-17602000.000,-15623000.000,-17538000.000,948000.000,-24181000.000,-19244000.000,17241000.000,-22537000.000,-10397000.000,7501000.000,-469000.000,-25990000.000,-3490000.000,8337000.000,-3351000.000
CostOfGoodsSold,,,132839000.000,152506000.000,167607000.000,127133000.000,151575000.000,154832000.000,165008000.000,126480000.000,150210000.000,155609000.000,171245000.000,121858000.000,145139000.000,154139000.000
DepreciationDepletionAndAmortization,,,8746000.000,,,6808000.000,,,,5696000.000,,,,5232000.000,,
DerivativeGainLossOnDerivativeNet,,,6333000.000,-8219000.000,5558000.000,-9290000.000,-21154000.000,23444000.000,-3638000.000,1225000.000,10434000.000,4881000.000,-14268000.000,9081000.000,15717000.000,2718000.000
EarningsPerShareBasic,,,,,0.010,,,0.250,,,0.110,-0.010,,,0.120,-0.050
EarningsPerShareBasicAndDiluted,-0.290,-0.260,-0.230,-0.260,,-0.350,-0.280,,,-0.150,,,,-0.050,,
EarningsPerShareDiluted,,,,,0.010,,,0.230,,,0.100,-0.010,,,0.120,-0.050
FairValueAssumptionsExpectedVolatilityRate,,,,,,0.690,0.700,0.720,-1.380,0.750,0.760,0.760,-1.500,0.760,0.680,0.690
FairValueAssumptionsRiskFreeInterestRate,,,,,,0.015,0.023,0.023,-0.037,0.022,0.022,0.021,-0.050,0.019,0.018,0.017
FinancingInterestExpense,,,,3500000.000,3200000.000,3500000.000,,,,,,,,,,
GainLossOnDispositionOfAssets,,,,,,,,,,-16000.000,,,,-28000.000,,
GainLossOnDispositionOfProperty,,,-65000.000,,,-26000.000,,,,,,,,,,
GrossProfit,49480000.000,58634000.000,40985000.000,57799000.000,60827000.000,42705000.000,63670000.000,51746000.000,41123000.000,44663000.000,61539000.000,56683000.000,60348000.000,44645000.000,50483000.000,51782000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,1142000.000,533000.000,861000.000,570000.000,600000.000,1159000.000,783000.000,880000.000,377000.000,204000.000,541000.000,61000.000,378000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,0.000,0.000,,,,1100000.000,,,,
IncomeLossFromContinuingOperations,,,-15623000.000,-17538000.000,948000.000,-24181000.000,-19244000.000,17241000.000,-20792000.000,-10397000.000,7501000.000,-469000.000,-25990000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-18931000.000,-17896000.000,-15256000.000,-17382000.000,1059000.000,-23947000.000,-19318000.000,17637000.000,-20551000.000,-10015000.000,7335000.000,-323000.000,-25625000.000,-2559000.000,8062000.000,-3258000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,-0.230,-0.260,,-0.350,-0.280,,,-0.150,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,0.010,,,0.250,,,0.110,-0.010,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,0.010,,,0.230,,,0.100,-0.010,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,0.000,,,0.000,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,0.000,,,0.000,0.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,0.000,,,0.000,0.000,,,,
IncomeTaxExpenseBenefit,328000.000,-294000.000,367000.000,156000.000,111000.000,234000.000,-74000.000,396000.000,241000.000,382000.000,-166000.000,146000.000,365000.000,931000.000,-275000.000,93000.000
IncomeTaxesPaid,,,,,,,,,,,,,,28000.000,,
IncreaseDecreaseInAccountsPayable,,,2850000.000,,,-2672000.000,,,,10134000.000,,,,21517000.000,,
IncreaseDecreaseInDeferredLeasingFees,,,,,,,,,,708000.000,,,,-1264000.000,,
IncreaseDecreaseInInventories,,,15129000.000,,,12990000.000,,,,12789000.000,,,,13791000.000,,
IncreaseDecreaseInOtherCurrentLiabilities,,,-4169000.000,,,-5461000.000,,,,2932000.000,,,,-5260000.000,,
IncreaseDecreaseInOtherNoncurrentAssets,,,-355000.000,,,-412000.000,,,,-330000.000,,,,-106000.000,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,-183000.000,,,98000.000,,,,-34000.000,,,,-2243000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,3921000.000,,,2151000.000,,,,486000.000,,,,702000.000,,
IncreaseDecreaseInRestrictedCash,,,-8288000.000,,,,,,,,,,,,,
InterestIncomeExpenseNet,,,,,,-3547000.000,-3439000.000,-3566000.000,,-3877000.000,-4075000.000,-3867000.000,,-4144000.000,-4281000.000,-4328000.000
InterestPaid,,,819000.000,,,945000.000,,,,1533000.000,,,,1400000.000,,
NetCashProvidedByUsedInFinancingActivities,,,-1582000.000,,,-257000.000,,,,-217000.000,,,,-976000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1582000.000,,,-257000.000,,,,-217000.000,,,,-976000.000,,
NetCashProvidedByUsedInInvestingActivities,,,4228000.000,,,-1114000.000,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,4228000.000,,,-1114000.000,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-31357000.000,,,-29704000.000,,,,-4737000.000,,,,-4316000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-31357000.000,,,-29704000.000,,,,-4737000.000,,,,-4316000.000,,
NetIncomeLoss,-19259000.000,-17602000.000,-15623000.000,-17538000.000,948000.000,-24181000.000,-19244000.000,17241000.000,-22537000.000,-10397000.000,7501000.000,-469000.000,-25990000.000,-3490000.000,8337000.000,-3351000.000
NonoperatingIncomeExpense,-571000.000,-1178000.000,-3309000.000,-3454000.000,-3244000.000,,,,,,,,,,,
OperatingIncomeLoss,-18360000.000,-16718000.000,-18280000.000,-5709000.000,-1255000.000,-11110000.000,5275000.000,-2241000.000,-13357000.000,-7363000.000,976000.000,-1337000.000,-7417000.000,-7496000.000,-3374000.000,-1648000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,547000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,4713000.000,,,1114000.000,,,,2862000.000,,,,2064000.000,,
ProceedsFromIncomeTaxRefunds,,,228000.000,,,163000.000,,,,304000.000,,,,,,
ProceedsFromInsuranceSettlementInvestingActivities,,,653000.000,,,,,,,,,,,,,
ProceedsFromStockOptionsExercised,,,,,,8000.000,,,,0.000,,,,,,
RepaymentsOfLongTermCapitalLeaseObligations,,,196000.000,,,125000.000,,,,67000.000,,,,296000.000,,
RepaymentsOfLongTermLinesOfCredit,,,1254000.000,,,,,,,,,,,,,
RepaymentsOfSecuredDebt,,,132000.000,,,140000.000,,,,150000.000,,,,133000.000,,
Revenues,214898000.000,242011000.000,173824000.000,210305000.000,228434000.000,169838000.000,215245000.000,206578000.000,206131000.000,171143000.000,211749000.000,212292000.000,231593000.000,166503000.000,195622000.000,205921000.000
SalesRevenueNet,214898000.000,242011000.000,173824000.000,210305000.000,228434000.000,169838000.000,215245000.000,206578000.000,206131000.000,171143000.000,211749000.000,212292000.000,231593000.000,166503000.000,195622000.000,205921000.000
SellingGeneralAndAdministrativeExpense,67840000.000,75352000.000,59265000.000,63508000.000,62082000.000,53815000.000,58395000.000,53987000.000,54480000.000,52026000.000,60563000.000,58020000.000,67765000.000,52141000.000,53857000.000,53430000.000
ShareBasedCompensation,,,812000.000,,,994000.000,,,,495000.000,,,,758000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,,120000.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,2.160,,,,,,,,,,
