,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,271473.000,,
AccountsPayable,,,,,,,90043.000,,,,,
AccountsPayableAndAccruedLiabilities,6193.000,4750.000,9767.000,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,9565.000,10.000,,,,,,
AccountsPayableCurrent,,,,,,,,67929.000,68490.000,4181.000,16749.000,4750.000
AccountsPayableRelatedPartiesCurrent,,,,,,125225.000,,,,,,
AccountsReceivableNet,,,,,,0.000,,,74069.000,,,
AccountsReceivableNetCurrent,,,,,,,,,,242646.000,154933.000,215541.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,28827.000,26007.000,38420.000
AccruedLiabilities,,,,,,,13318.000,,,,,
AccruedLiabilitiesCurrent,,,,,,,,31187.000,18687.000,,14275.000,113767.000
AccruedSalariesCurrent,,,,,,,,,,28639.000,,
AdditionalPaidInCapital,1195262.000,1718687.000,1718687.000,1729901.000,1740333.000,1772333.000,1900507.000,1904507.000,1908507.000,1912507.000,1914274.000,1915524.000
Assets,,,,,,,44549.000,29653.000,96747.000,283539.000,196248.000,366128.000
AssetsCurrent,,,,,,,44549.000,29653.000,96747.000,283539.000,196248.000,366128.000
Cash,,,,0.000,,,7049.000,4653.000,5178.000,84.000,0.000,945.000
CashAndCashEquivalentsAtCarryingValue,,,,,,0.000,7049.000,4653.000,5178.000,84.000,0.000,945.000
CommonStockAdditionalSeriesValue,,,,,,40500.000,40500.000,,,,,
CommonStockOtherValueOutstanding,40500.000,40500.000,40500.000,40500.000,40500.000,,,40500.000,40500.000,40500.000,40500.000,40500.000
CommonStockParOrStatedValuePerShare,0.001,0.001,,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000,,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,8592980.000,11592980.000,,11592980.000,11592298.000,1159461.000,2209911.000,2209911.000,2209911.000,2209911.000,2609911.000,2609911.000
CommonStockSharesOutstanding,8592980.000,11592980.000,,11592980.000,11592298.000,1159461.000,2209911.000,2209911.000,2209911.000,2209911.000,2609911.000,2609911.000
CommonStockValue,8591.000,11591.000,11591.000,11591.000,1159.000,1159.000,2210.000,,,,,
CommonStockValueOutstanding,,,,,,,,2210.000,2210.000,2210.000,2610.000,2610.000
DebtInstrumentCarryingAmount,,,,,,,,,200502.000,456752.000,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,0.043,0.043,0.043,0.043,0.043
DebtInstrumentPrincipalOutstanding,,,,,,,42830.000,,,,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,496549.000,,,,,,
DeferredTaxAssetsGross,,,,,,496549.000,532212.000,,,566596.000,572677.000,583942.000
