,2011-12-30,2013-12-27,2014-12-26,2015-12-25,2016-12-30
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,-77000.000,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,594000.000,1358000.000,330000.000,771000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,672000.000,-140000.000,284000.000,,
AllocatedShareBasedCompensationExpense,,4700000.000,4400000.000,,
AllocatedShareBasedCompensationExpenseNetOfTax,,3875000.000,3058000.000,3173000.000,3011000.000
AmortizationOfDebtDiscountPremium,,,,600000.000,600000.000
AmortizationOfESOPAward,4359000.000,4685000.000,4400000.000,3660000.000,5671000.000
AmortizationOfFinancingCosts,,487000.000,529000.000,829000.000,153000.000
AmortizationOfIntangibleAssets,,5994000.000,4884000.000,6212000.000,5758000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1209000.000,266000.000,261000.000,174000.000
AssetImpairmentCharges,,0.000,0.000,0.000,0.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,-449000.000,1446000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,17501000.000,6104000.000,18582000.000,-28894000.000,2362000.000
ComprehensiveIncomeNetOfTax,,,,-10750000.000,9686000.000
CostOfGoodsSold,393647000.000,376693000.000,440824000.000,398073000.000,475976000.000
CurrentFederalTaxExpenseBenefit,,201000.000,-451000.000,-52000.000,
CurrentForeignTaxExpenseBenefit,,1675000.000,2839000.000,3777000.000,5321000.000
CurrentIncomeTaxExpenseBenefit,,1965000.000,2506000.000,3883000.000,5431000.000
CurrentStateAndLocalTaxExpenseBenefit,,89000.000,118000.000,158000.000,110000.000
DebtInstrumentPeriodicPaymentPrincipal,-3923000.000,,,,
DeferredFederalIncomeTaxExpenseBenefit,,-252000.000,-404000.000,12043000.000,1706000.000
DeferredForeignIncomeTaxExpenseBenefit,,434000.000,149000.000,-2301000.000,1557000.000
DeferredIncomeTaxExpenseBenefit,-6278000.000,210000.000,2467000.000,10456000.000,3465000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,28000.000,2722000.000,714000.000,202000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,700000.000,900000.000,1000000.000,1100000.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,0.030,0.030,0.030,0.030
DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,,16500.000,17500.000,18000.000,18000.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,0.250,0.250,0.250,0.250
DepreciationAndAmortization,2945000.000,3119000.000,3004000.000,4728000.000,5981000.000
EarningsPerShareBasic,1.050,0.370,0.390,-0.340,0.310
EarningsPerShareDiluted,1.010,0.360,0.380,-0.340,0.300
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,-3000.000,-84000.000
EffectiveIncomeTaxRateContinuingOperations,,0.173,0.305,3.975,0.469
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.016,0.113,4.458,0.308
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.187,-0.198,-0.922,-0.153
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.030,0.048,0.047,-0.030
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.006,0.002,-0.031,-0.006
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,810000.000,1342000.000,487000.000,2660000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,672000.000,-140000.000,284000.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,672000.000,-140000.000,284000.000,,
GainLossOnDispositionOfAssets,,-329000.000,,,-169000.000
GeneralAndAdministrativeExpense,22633000.000,36047000.000,37450000.000,44112000.000,42924000.000
GrossProfit,58992000.000,67329000.000,73133000.000,71030000.000,86783000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-906000.000,-452000.000,-10910000.000,-17459000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,3607000.000,18947000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,13505000.000,16782000.000,14517000.000,36406000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,22440000.000,12599000.000,16330000.000,,
IncomeTaxExpenseBenefit,-1294000.000,2175000.000,4973000.000,14339000.000,8896000.000
IncomeTaxHolidayAggregateDollarAmount,,,0.000,,
IncomeTaxesPaid,2231000.000,1578000.000,3525000.000,2900000.000,4463000.000
IncreaseDecreaseInAccountsPayable,-16506000.000,30644000.000,-5186000.000,-12593000.000,31705000.000
IncreaseDecreaseInAccountsReceivable,-13538000.000,17376000.000,-5633000.000,-5818000.000,15834000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,672000.000,-141000.000,284000.000,-77000.000,-16000.000
IncreaseDecreaseInDeferredIncomeTaxes,,-78000.000,-2190000.000,-10352000.000,-3534000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-886000.000,1119000.000,-422000.000,798000.000,1397000.000
IncreaseDecreaseInInventories,-3815000.000,9133000.000,-7092000.000,8329000.000,31516000.000
