,2014-12-31,2015-03-31,2015-06-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,82693.000,102745.000,109848.000,127699.000,144289.000,159794.000,155572.000,225881.000,
AccruedLiabilitiesCurrent,31080.000,36075.000,41125.000,50324.000,53516.000,56547.000,58604.000,,
AdditionalPaidInCapitalCommonStock,183237.000,183237.000,183237.000,258427.000,262424.000,299174.000,328819.000,5149523.000,5653031.000
Assets,17454.000,5121.000,3502.000,3502.000,3502.000,3502.000,0.000,1671.000,
AssetsCurrent,17454.000,1619.000,0.000,,,,,1671.000,
Cash,15454.000,1619.000,0.000,0.000,0.000,,,1671.000,
CashAndCashEquivalentsAtCarryingValue,15454.000,1619.000,0.000,,,,,1671.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,31635598.000,31635598.000,31635598.000,80331633.000,85281633.000,92781633.000,93911633.000,93911633.000,93231633.000
CommonStockSharesOutstanding,31635598.000,31635598.000,31635598.000,80331633.000,85281633.000,92781633.000,93911633.000,93911633.000,93231633.000
CommonStockValue,3163.000,3163.000,3163.000,8033.000,8528.000,9278.000,9391.000,9391.000,9323.000
DeferredTaxAssetsGross,180000.000,,,211000.000,,,,2022000.000,
DeferredTaxAssetsNet,,176766.000,181448.000,,220000.000,227000.000,232000.000,,
DeferredTaxAssetsValuationAllowance,-180000.000,176766.000,181448.000,-211000.000,220000.000,227000.000,232000.000,2022000.000,
EquityMethodInvestmentQuotedMarketValue,,,,,,,,,510000.000
FairValueConcentrationOfRiskCommitments,,,,0.000,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,0.000,0.000,0.000,
FiniteLivedIntangibleAssetsNet,,,,,,3502.000,,,
IntangibleAssetsNetExcludingGoodwill,,3502.000,3502.000,3502.000,3502.000,,,,
Liabilities,313573.000,338620.000,350773.000,304323.000,324105.000,305141.000,285057.000,225881.000,
LiabilitiesAndStockholdersEquity,17454.000,5121.000,3502.000,3502.000,3502.000,3502.000,0.000,1671.000,
LiabilitiesCurrent,313573.000,338620.000,350773.000,304323.000,324105.000,305141.000,285057.000,225881.000,
NotesPayable,199800.000,199800.000,199800.000,126300.000,126300.000,88800.000,70881.000,,
NotesPayableCurrent,199800.000,199800.000,199800.000,126300.000,126300.000,88800.000,70881.000,,
OperatingLossCarryforwards,482000.000,519899.000,533671.000,560000.000,584503.000,603039.000,616707.000,5376564.000,
PrepaidExpenseCurrent,2000.000,,0.000,,,,,,
RetainedEarningsAccumulatedDeficit,-482519.000,-519899.000,-533671.000,-560721.000,-584503.000,-603039.000,-616707.000,-5376564.000,-5662354.000
SaleOfStockPricePerShare,,,,,,0.005,0.005,,
StockholdersEquity,-296119.000,-333499.000,-347271.000,-300821.000,-320603.000,-301639.000,-285057.000,-224210.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-296119.000,-333499.000,-347271.000,-300821.000,-320603.000,-301639.000,-285057.000,-224210.000,
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,2032.000,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,31303100.000,,,,,,,,
