,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,523000.000,,,,111000.000,,,,
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,314000.000,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,87000000.000,30000.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,2947000.000,,,,2272000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,853000.000,,,,,,,,
AllocatedShareBasedCompensationExpense,5248000.000,3623000.000,3370000.000,,2900000.000,3100000.000,2800000.000,15016000.000,989000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,11000.000,8000.000,8000.000,-18000.000,47000.000,11000.000,6000.000,-59000.000,4000.000
CapitalExpendituresIncurredButNotYetPaid,189000.000,,,,423000.000,,,,1102000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-4681000.000,,,,72166000.000,,,,
ComprehensiveIncomeNetOfTax,-9054000.000,3914000.000,54000.000,3896000.000,-1732000.000,-1106000.000,-285000.000,727000.000,-2385000.000
CostmethodInvestmentsOtherThanTemporaryImpairment,,,,,0.000,0.000,0.000,0.000,0.000
CostsAndExpenses,21502000.000,10629000.000,13219000.000,14982000.000,13921000.000,20344000.000,16673000.000,19126000.000,15149000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,5256000.000,,,,-1612000.000,,,,
DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,,,,,,,,,112000.000
DeferredCompensationArrangementWithIndividualSharesIssued,,1000.000,0.000,,0.000,0.000,0.000,0.000,2000.000
DeferredIncomeTaxExpenseBenefit,,-1300000.000,1200000.000,,1836000.000,,,,-2667000.000
Depreciation,129000.000,399000.000,-12000.000,283000.000,272000.000,272000.000,271000.000,359000.000,468000.000
DilutiveSecurities,,-6679000.000,-5035000.000,,1612000.000,,,,
DividendIncomeOperating,,166000.000,360000.000,,13000.000,33000.000,33000.000,91000.000,93000.000
EarningsPerShareBasic,-4.570,1.970,0.030,1.970,-0.860,-0.550,-0.140,0.360,-1.180
EarningsPerShareBasicAndDiluted,-4.570,,,,,,,,
EarningsPerShareDiluted,-4.570,-1.260,-2.260,3.640,-1.510,-0.710,-0.490,0.150,-1.340
EffectiveIncomeTaxRateContinuingOperations,,0.233,-0.128,,-0.081,0.339,-1.112,,-0.301
EquityMethodInvestmentOtherThanTemporaryImpairment,,0.000,0.000,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,853000.000,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,853000.000,,,,,,,,
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,-2578000.000,-10782000.000,,-5815000.000,1791000.000,-1393000.000,-2413000.000,-75000.000
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,7257000.000,7991000.000,,1743000.000,-2483000.000,1446000.000,1464000.000,-3340000.000
FairValueMeasuredOnRecurringBasisGainLossIncludedInEarnings,,4679000.000,-2791000.000,,-4072000.000,-692000.000,53000.000,-949000.000,-3415000.000
GainLossOnInvestments,,,,,-5684000.000,,,,-75000.000
GainLossOnSaleOfProperties,,,,,,,,,-8000.000
GeneralAndAdministrativeExpense,3880000.000,4542000.000,6507000.000,3162000.000,4441000.000,4088000.000,3438000.000,4487000.000,3649000.000
IncomeLossAttributableToNoncontrollingInterest,-763000.000,-3154000.000,-9208000.000,2273000.000,-6548000.000,182000.000,-486000.000,-2008000.000,25000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-8384000.000,1001000.000,-8118000.000,5523000.000,-7758000.000,-1934000.000,-517000.000,-1414000.000,-2093000.000
IncomeLossFromEquityMethodInvestments,,-1066000.000,-1954000.000,,,,,,
IncomeTaxExpenseBenefit,1454000.000,233000.000,1036000.000,-657000.000,640000.000,-655000.000,575000.000,220000.000,630000.000
IncomeTaxesPaidNet,534000.000,,,,25000.000,,,,5000.000
