,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,,3749.000,,,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,0.000,,,,0.000,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,,0.000,,
AmortizationOfIntangibleAssets,6225.000,11644.000,4283.000,-10579.000,40373.000,18718.000,9012.000,3659.000,13102.000,10571.000
AssetImpairmentCharges,787255.000,,0.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,277272.000,-219243.000,-2778367.000,-10655230.000,6037002.000,-7334566.000,407539.000,-2735043.000,1115392.000,-453955.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,0.000,,0.000,0.000,0.000,0.000,0.000,,0.000,
ComprehensiveIncomeNetOfTax,,-48166.000,,1593346.000,,,,1833345.000,-357818.000,-246386.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,-996.000,-2671.000,0.000
ConcentrationRiskPercentage1,,,,0.554,,,,,,
CostOfGoodsAndServicesSold,7106537.000,8067032.000,5728802.000,9890214.000,9710563.000,8260261.000,-74008642.000,10007965.000,14956975.000,17964200.000
CurrentIncomeTaxExpenseBenefit,,,,-362625.000,,,,260839.000,,
DebtConversionConvertedInstrumentRate,,,,0.150,,,,,,
DebtInstrumentConvertibleInterestExpense,178293.000,196063.000,215611.000,188337.000,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,0.000,,,,0.000,,
Depreciation,306739.000,296174.000,487794.000,410802.000,425937.000,392487.000,582391.000,668400.000,197341.000,630320.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,123782.000,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,106305.000,,,,0.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,,,0.000,
