,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,150000000.000,,,,,,,40000000.000,40000000.000,40000000.000,40000000.000,0.000
AccountsPayableCurrentAndNoncurrent,897000000.000,1072000000.000,1132000000.000,1343000000.000,1457000000.000,1279000000.000,1243000000.000,1508000000.000,1388000000.000,1370000000.000,1408000000.000,1354000000.000,1178000000.000,1369000000.000,1425000000.000,1578000000.000,1269000000.000,1222000000.000,1297000000.000,1128000000.000,1005000000.000,780000000.000,786000000.000,736000000.000,895000000.000
AccountsPayableOtherCurrent,181000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,,,264000000.000,349000000.000,266000000.000,383000000.000,514000000.000,495000000.000,403000000.000,464000000.000,345000000.000,405000000.000,303000000.000,296000000.000,284000000.000,298000000.000,308000000.000,338000000.000,317000000.000,403000000.000,362000000.000
AccountsReceivableNetCurrent,565000000.000,571000000.000,546000000.000,783000000.000,919000000.000,824000000.000,686000000.000,964000000.000,776000000.000,847000000.000,973000000.000,947000000.000,865000000.000,1004000000.000,740000000.000,857000000.000,769000000.000,554000000.000,571000000.000,450000000.000,531000000.000,476000000.000,486000000.000,615000000.000,523000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,119000000.000,117000000.000,113000000.000,107000000.000,100000000.000,102000000.000,103000000.000,101000000.000,111000000.000,110000000.000,110000000.000,119000000.000,151000000.000,165000000.000,166000000.000,162000000.000,142000000.000,121000000.000,115000000.000,116000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,76000000.000,21000000.000,35000000.000,47000000.000,61000000.000
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,,,,,125000000.000,109000000.000,111000000.000,30000000.000,3000000.000,,,,,
AccruedIncomeTaxesCurrent,19000000.000,28000000.000,143000000.000,127000000.000,131000000.000,107000000.000,209000000.000,203000000.000,202000000.000,123000000.000,155000000.000,156000000.000,210000000.000,77000000.000,183000000.000,180000000.000,182000000.000,117000000.000,60000000.000,86000000.000,71000000.000,35000000.000,168000000.000,53000000.000,30000000.000
AccruedRoyaltiesCurrent,107000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,4608000000.000,4751000000.000,4945000000.000,5215000000.000,5460000000.000,5337000000.000,5882000000.000,6289000000.000,6366000000.000,6730000000.000,7049000000.000,7035000000.000,7284000000.000,7712000000.000,7325000000.000,8086000000.000,8559000000.000,8996000000.000,9537000000.000,10778000000.000,11394000000.000,11856000000.000,12186000000.000,12716000000.000,13180000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-87000000.000,-86000000.000,-85000000.000,-100000000.000,-98000000.000,-97000000.000,-94000000.000,-113000000.000,-109000000.000,-106000000.000,-103000000.000,-117000000.000,-114000000.000,-111000000.000,-107000000.000,-90000000.000,-97000000.000,-83000000.000,-37000000.000,-33000000.000,-33000000.000,-32000000.000,-32000000.000,-31000000.000,-31000000.000
AdditionalPaidInCapital,2427000000.000,2446000000.000,2467000000.000,2497000000.000,2549000000.000,3224000000.000,3244000000.000,3304000000.000,3353000000.000,3383000000.000,3415000000.000,3463000000.000,3502000000.000,3566000000.000,3593000000.000,3624000000.000,4761000000.000,4778000000.000,6342000000.000,6360000000.000,6378000000.000,6398000000.000,6417000000.000,6450000000.000,6472000000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,10000000.000,,,,11000000.000,,,,,,,,,,,,,
