,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
BusinessExitCosts,,,,61000.000,,,,,,,,,,,,,
BusinessExitCosts1,,,,,,,,,0.000,,,,,,,,1172000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-5007000.000,,,,-8831000.000,,,,-3433000.000,,,,-4661000.000,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,,,,,,,,,0.000,,
ComprehensiveIncomeNetOfTax,6033000.000,374000.000,583000.000,862000.000,-165000.000,-2567000.000,1606000.000,6019000.000,3649000.000,1755000.000,1600000.000,5141000.000,-1343000.000,116000.000,-1992000.000,5308000.000,-2162000.000
CostOfGoodsAndServicesSold,56425000.000,53807000.000,52352000.000,58326000.000,56253000.000,66406000.000,62731000.000,71697000.000,71851000.000,99763000.000,94702000.000,109172000.000,94256000.000,99499000.000,93870000.000,95741000.000,71774000.000
CostsAndExpenses,76402000.000,72808000.000,72533000.000,81125000.000,76307000.000,89015000.000,84960000.000,96752000.000,95076000.000,125706000.000,122423000.000,137938000.000,121850000.000,126299000.000,120008000.000,123306000.000,94272000.000
DeferredIncomeTaxExpenseBenefit,,,383000.000,,,,1289000.000,,,,52000.000,,,,-41000.000,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,-336000.000,-328000.000,-334000.000,-352000.000,-125000.000,-127000.000,-125000.000,-118000.000,-128000.000,-128000.000,-130000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,-24000.000,-24000.000,,-24000.000,-23000.000,-24000.000,-25000.000,0.000,0.000,0.000,0.000,,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,,,,,,0.057,,,,0.062,,,,0.050,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,792000.000,794000.000,,886000.000,868000.000,881000.000,920000.000,1098000.000,1115000.000,1102000.000,1036000.000,909000.000,892000.000,917000.000
DefinedBenefitPlanInterestCost,,,,893000.000,895000.000,,867000.000,849000.000,861000.000,905000.000,1020000.000,1037000.000,1025000.000,960000.000,824000.000,803000.000,828000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,561000.000,562000.000,,515000.000,502000.000,508000.000,751000.000,125000.000,128000.000,124000.000,109000.000,124000.000,-290000.000,81000.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1,,,,,,,,,,,,,,,,332000.000,0.000
DefinedBenefitPlanServiceCost,,,,256000.000,257000.000,,222000.000,216000.000,218000.000,122000.000,78000.000,79000.000,76000.000,67000.000,81000.000,3000.000,40000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,,,,1100000.000,,,,600000.000,,,,400000.000,,
DepreciationAndAmortizationDiscontinuedOperations,,,,,,,,,,,,,,,,,333000.000
DepreciationDepletionAndAmortization,2198000.000,2207000.000,2025000.000,1964000.000,2329000.000,2571000.000,2829000.000,2679000.000,2724000.000,3186000.000,2989000.000,2988000.000,3168000.000,3434000.000,3082000.000,3169000.000,2877000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,,,,-2271000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,,,,,,,-912000.000
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,,,,,,,,,,,21848000.000
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,1510000.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,,,,,,,,,,,-729000.000
DisposalGroupIncludingDiscontinuedOperationOtherIncome,,,,,,,,,,,,,,,,,4000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,,,,,22958000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,,,,,,,,,,,,,-370000.000
EarningsPerShareBasic,0.140,0.100,-0.020,0.050,-0.030,0.020,0.070,0.180,0.060,0.060,0.030,0.120,0.030,0.120,0.010,0.090,0.000
EarningsPerShareDiluted,0.140,0.100,-0.020,0.050,-0.030,0.020,0.070,0.180,0.060,0.060,0.030,0.120,0.030,0.120,0.010,0.090,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,416000.000,,,,-534000.000,,,,395000.000,,,,-925000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.379,0.394,0.419,-0.842,0.466,0.393,0.464,-0.973,0.734,0.376,0.483
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.593,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,,,,,,,,,,,,,1519000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,6472000.000,4918000.000,-1280000.000,4534000.000,-1037000.000,3953000.000,4129000.000,11165000.000,3650000.000,3899000.000,1904000.000,7420000.000,1983000.000,7477000.000,1175000.000,5412000.000,2937000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,,,,,,0.040
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,,,,,,,0.040
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,,,,-1359000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,,,,,,,,-0.040
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,,,,,,,,,-0.040
IncomeTaxExaminationPenaltiesAndInterestExpense,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefit,1326000.000,1336000.000,-450000.000,2690000.000,243000.000,-7848000.000,-1565000.000,4404000.000,1530000.000,4447000.000,888000.000,2913000.000,921000.000,2707000.000,862000.000,2037000.000,1418000.000
IncomeTaxesPaidNet,,,1161000.000,,,,812000.000,,,,800000.000,,,,843000.000,,
IncreaseDecreaseInAccountsPayable,,,1320000.000,,,,-1947000.000,,,,2755000.000,,,,594000.000,,
IncreaseDecreaseInAccountsReceivable,,,50000.000,,,,4088000.000,,,,22000.000,,,,4358000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-1144000.000,,,,-147000.000,,,,-203000.000,,,,-154000.000,,
IncreaseDecreaseInInventories,,,2750000.000,,,,2230000.000,,,,3989000.000,,,,1648000.000,,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,,,,,,-3365000.000,,,,31000.000,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,-145000.000,,,,95000.000,,,,-9000.000,,,,-11000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-148000.000,,,,50000.000,,,,138000.000,,,,-465000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,89000.000,,,254000.000,150000.000,284000.000,-480000.000,260000.000,219000.000,246000.000,-489000.000,182000.000,194000.000,97000.000
InterestExpense,255000.000,263000.000,401000.000,197000.000,230000.000,277000.000,278000.000,278000.000,377000.000,408000.000,449000.000,445000.000,468000.000,449000.000,632000.000,356000.000,345000.000
InterestPaid,,,143000.000,,,,248000.000,,,,331000.000,,,,415000.000,,
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,,,,,,,,,,,,,,0.002,,
NetCashProvidedByUsedInFinancingActivities,,,-2866000.000,,,,-1449000.000,,,,-1035000.000,,,,-643000.000,,
