,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,-197000.000,,,,-214000.000,,,
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,13000.000,,,,129000.000,,,,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,12000.000,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,11000.000,,,,10000.000,,,,317000.000,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,7000.000,,,,4000.000,,,,76000.000,,,
AdvertisingExpense,74000.000,63000.000,,,,,,,,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,3000.000,,,,1000.000,1000.000,,
AllowanceForLoanAndLeaseLossesPeriodIncreaseDecrease,,,,,73000.000,100000.000,189000.000,703000.000,526000.000,,,
AllowanceForLoanAndLeaseLossesWriteOffs,84000.000,176000.000,53000.000,0.000,26000.000,,64000.000,,112000.000,81000.000,38000.000,16000.000
AmortizationOfESOPAward,377000.000,,,,431000.000,,,,463000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,0.000,0.000,1404.000,882.000,360564.000,1119898.000,-829650.000,1060953.000,1035635.000,10000.000,-2101081.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,72000.000,,,,84000.000,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,84000.000,,,
BankOwnedLifeInsuranceIncome,295000.000,300000.000,342000.000,1151000.000,386000.000,401000.000,402000.000,363000.000,369000.000,406000.000,403000.000,378000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-107539000.000,,,,-25810000.000,,,,-929000.000,,,
CommonStockDividendsPerShareDeclared,0.120,0.060,0.060,0.060,0.120,0.060,0.060,0.060,0.060,0.060,0.060,0.060
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1667000.000,1362000.000,2000000.000,3359000.000,1548000.000,1618000.000,1258000.000,1630000.000,838000.000,1233000.000,1150000.000,1362000.000
ConversionOfStockAmountConverted1,-154345000.000,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,-237000.000,,,,-99000.000,,,,-172000.000,,,
DefinedBenefitPlanAmortizationOfGainsLosses,-4000.000,-5000.000,-5000.000,,-12000.000,-13000.000,-13000.000,,1000.000,1000.000,1000.000,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,10000.000,10000.000,10000.000,,9000.000,9000.000,9000.000,,3000.000,3000.000,3000.000,
DefinedBenefitPlanInterestCost,30000.000,30000.000,30000.000,,31000.000,30000.000,30000.000,,20000.000,20000.000,20000.000,
DefinedBenefitPlanNetPeriodicBenefitCost,89000.000,260000.000,89000.000,,96000.000,96000.000,96000.000,,82000.000,45000.000,45000.000,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,,,,,-37000.000,,,
DefinedBenefitPlanServiceCost,45000.000,44000.000,44000.000,,44000.000,44000.000,44000.000,,23000.000,23000.000,23000.000,
DefinedBenefitPlanSettlementsBenefitObligation,,171000.000,,,,,,,,,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,42000.000,,,,,,,,,,,
DepreciationAndAmortization,,,,,142000.000,,,,169000.000,,,
DepreciationNonproduction,153000.000,,,,,,,,,,,
DividendsCommonStockCash,3026000.000,,,,2987000.000,,,,1363000.000,,,
EarningsPerShareBasic,0.060,0.060,0.080,0.130,0.070,0.060,0.060,0.030,0.040,0.060,0.060,0.050
EarningsPerShareDiluted,0.060,0.060,0.080,0.130,0.070,0.060,0.050,0.040,0.040,0.060,0.060,0.050
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,62000.000,,,,1181000.000,,,,,,,
EmployeeStockOwnershipPlanESOPCompensationExpense,377000.000,,,,431000.000,,,,463000.000,,,
EquipmentExpense,303000.000,455000.000,370000.000,348000.000,357000.000,370000.000,351000.000,441000.000,380000.000,438000.000,473000.000,421000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,13000.000,,,,129000.000,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,12000.000,,,
FederalDepositInsuranceCorporationPremiumExpense,158000.000,126000.000,125000.000,124000.000,124000.000,122000.000,127000.000,126000.000,138000.000,152000.000,56000.000,108000.000
FeesAndCommissions,52000.000,72000.000,55000.000,39000.000,55000.000,50000.000,57000.000,77000.000,74000.000,95000.000,56000.000,61000.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,-1000.000,,,,,
GainLossOnSaleOfSecuritiesNet,,102000.000,,,72000.000,,,,,,,
GainsLossesOnSalesOfInvestmentRealEstate,,,,,,,,,-28000.000,,,
GainsLossesOnSalesOfOtherRealEstate,,,,,,,,,-55000.000,,,
