,2011-06-30,2011-12-29,2012-03-29,2012-06-28,2012-09-27,2012-12-27,2013-03-28,2013-06-27,2013-09-26,2013-12-26,2014-03-27,2014-06-26,2014-09-25,2014-12-25
AmortizationOfDebtDiscountPremium,,1382000.000,,712000.000,,515000.000,98000.000,84000.000,90000.000,91000.000,91000.000,91000.000,91000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,477000.000,,1800000.000,1600000.000,294000.000,-2294000.000,1300000.000,1000000.000,56000.000,-1875000.000,2000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,2700000.000
CapitalExpendituresIncurredButNotYetPaid,,3457000.000,,,,12490000.000,,,,10705000.000,,,,10223000.000
CapitalLeaseObligationsIncurred,,1997000.000,,,,420000.000,,,,415000.000,,,,650000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-63103000.000,,,,-64810000.000,,,,-24662000.000,,,,41351000.000
ComprehensiveIncomeNetOfTax,,,,14810000.000,,-2959000.000,-6766000.000,6036000.000,1070000.000,-5046000.000,-10209000.000,14090000.000,14655000.000,18941000.000
ConcentrationRiskPercentage1,,,,,,0.500,,,,0.500,,,,0.500
CostOfGoodsSoldOilAndGas,1709523000.000,1478710000.000,1583961000.000,1593571000.000,1577396000.000,1437191000.000,1424829000.000,1462222000.000,1498446000.000,1314617000.000,1298569000.000,1479682000.000,1414051000.000,1147645000.000
CostOfMerchandiseSalesBuyingAndOccupancyCosts,310164000.000,286147000.000,289511000.000,316767000.000,307028000.000,281955000.000,277803000.000,315741000.000,312371000.000,293001000.000,281323000.000,320202000.000,313501000.000,299193000.000
CostsAndExpenses,2208018000.000,1947108000.000,2054966000.000,2094053000.000,2072919000.000,1897193000.000,1883522000.000,1957538000.000,2003736000.000,1791172000.000,1760896000.000,1976233000.000,1912684000.000,1625279000.000
DeferredIncomeTaxExpenseBenefit,,-3127000.000,,,,-2002000.000,,,,-2983000.000,,,,11567000.000
DepreciationAndAmortization,29573000.000,27366000.000,29275000.000,29802000.000,33229000.000,28586000.000,29538000.000,29446000.000,30154000.000,28679000.000,28956000.000,27259000.000,27346000.000,25282000.000
EarningsPerShareBasic,0.840,-0.130,-0.430,0.660,-0.210,-0.140,-0.300,0.260,0.050,-0.230,-0.450,0.610,0.650,0.830
EarningsPerShareDiluted,0.840,-0.130,-0.430,0.650,-0.200,-0.140,-0.300,0.260,0.050,-0.230,-0.450,0.610,0.640,0.810
GainsLossesOnExtinguishmentOfDebt,,-82000.000,-2457000.000,0.000,-2993000.000,,0.000,0.000,,,,,,
GeneralAndAdministrativeExpense,25052000.000,25494000.000,22530000.000,25166000.000,24054000.000,23886000.000,25215000.000,26078000.000,29532000.000,25977000.000,25678000.000,24623000.000,27634000.000,25305000.000
GoodwillPeriodIncreaseDecrease,,,,,,,328000.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,29975000.000,-5562000.000,-15463000.000,23340000.000,-7869000.000,-5087000.000,-13463000.000,13154000.000,-3417000.000,-8465000.000,-15006000.000,21494000.000,21430000.000,30482000.000
IncomeTaxExpenseBenefit,11023000.000,-2633000.000,-5805000.000,8525000.000,-3094000.000,-2030000.000,-6598000.000,7216000.000,-4389000.000,-3321000.000,-4698000.000,7473000.000,6775000.000,11541000.000
IncomeTaxesPaidNet,,300000.000,,,,-389000.000,,,,-51000.000,,,,-148000.000
IncreaseDecreaseInAccountsPayable,,-4199000.000,,,,-17180000.000,,,,-10973000.000,,,,-11465000.000
