,2011-06-30,2011-09-30
AccountsPayableCurrent,47500000.000,43400000.000
AccountsReceivableNetCurrent,141600000.000,147000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,258600000.000,265200000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,0.000,0.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-9400000.000,-8000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,5300000.000,5400000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,7300000.000,4200000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-7400000.000,-9200000.000
AdditionalPaidInCapital,76000000.000,76000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,3.200,3600000.000
Assets,3788700000.000,3813400000.000
AssetsCurrent,603000000.000,661000000.000
CashAndCashEquivalentsAtCarryingValue,224800000.000,284200000.000
CommonStockParOrStatedValuePerShare,0.010,0.010
CommonStockSharesAuthorized,250000000.000,250000000.000
CommonStockSharesIssued,23875831.000,23875831.000
CommonStockValue,200000.000,200000.000
DeferredRevenueCurrent,134800000.000,134100000.000
DeferredSalesInducementsNet,37300000.000,36500000.000
DeferredTaxAssetsNetCurrent,18400000.000,25100000.000
DeferredTaxLiabilitiesNoncurrent,431000000.000,429100000.000
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,10000000.000,10000000.000
EmployeeRelatedLiabilitiesCurrent,51500000.000,57800000.000
GoodwillGross,1662300000.000,1660600000.000
IncomeTaxesReceivable,12200000.000,1800000.000
IntangibleAssetsNetExcludingGoodwill,1241600000.000,1212200000.000
Liabilities,3098800000.000,
LiabilitiesAndStockholdersEquity,3788700000.000,3813400000.000
LiabilitiesCurrent,347500000.000,350100000.000
LongTermDebtAndCapitalLeaseObligations,2217900000.000,2206000000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,19000000.000,19100000.000
OtherAssetsNoncurrent,73000000.000,68000000.000
OtherLiabilitiesCurrent,43000000.000,42000000.000
OtherLiabilitiesNoncurrent,102400000.000,95600000.000
PrepaidExpenseAndOtherAssetsCurrent,81500000.000,80100000.000
PropertyPlantAndEquipmentGross,420100000.000,430300000.000
PropertyPlantAndEquipmentNet,161500000.000,165100000.000
RetainedEarningsAccumulatedDeficit,727700000.000,772200000.000
StockholdersEquity,,732600000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,689900000.000,
TaxesPayableCurrent,16500000.000,14800000.000
TreasuryStockShares,4541900.000,4541900.000
TreasuryStockValue,106600000.000,106600000.000
