,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,636991.000,397160.000,536295.000,574404.000
AccruedLiabilitiesCurrent,32881.000,19275.000,313586.000,22012.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,99585.000,106699.000,111571.000,115875.000
AdditionalPaidInCapital,25557708.000,25073747.000,25047247.000,26795597.000
AllowanceForDoubtfulAccountsReceivableCurrent,14000.000,14000.000,14000.000,14000.000
Assets,15730710.000,15750293.000,16823609.000,17876207.000
AssetsCurrent,4218846.000,4245543.000,5305376.000,6055022.000
CashAndCashEquivalentsAtCarryingValue,3515814.000,3810586.000,4875458.000,5322933.000
CashUninsuredAmount,3321208.000,3633704.000,4733497.000,5273165.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,1000.000,20805860.000,20806850.000,24455860.000
CommonStockSharesOutstanding,20805860.000,20805860.000,20805860.000,24455860.000
CommonStockValue,20806.000,20806.000,20806.000,24456.000
DeferredRevenueCurrent,138295.000,111900.000,110167.000,115369.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,1830789.000,1958563.000,2086340.000,2214117.000
DeferredTaxAssetsGross,4159360.000,3840987.000,3569533.000,3876789.000
DeferredTaxAssetsLiabilitiesNet,,,,307256.000
DeferredTaxAssetsNetNoncurrent,,,,307256.000
DeferredTaxAssetsOperatingLossCarryforwards,5990146.000,5799550.000,5655873.000,6090906.000
DeferredTaxAssetsValuationAllowance,,,3569533.000,
DeferredTaxAssetsValuationAllowanceNoncurrent,4159360.000,3840987.000,3569533.000,3569533.000
Goodwill,11484251.000,11484251.000,11484251.000,11484251.000
Liabilities,808167.000,528335.000,960048.000,711785.000
LiabilitiesAndStockholdersEquity,15730710.000,15750293.000,16823609.000,17876207.000
LiabilitiesCurrent,808167.000,528335.000,960048.000,711785.000
OperatingLeasesFutureMinimumPaymentsDue,760382.000,701515.000,926016.000,851617.000
OperatingLeasesFutureMinimumPaymentsDueInRollingAfterYearFive,,,18948.000,61581.000
OperatingLeasesFutureMinimumPaymentsDueInRollingYearFive,,,56844.000,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,,,56844.000,56844.000
OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,148842.000,60149.000,81826.000,70327.000
OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,323221.000,350534.000,359431.000,283415.000
OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,288319.000,290832.000,352123.000,379450.000
OperatingLossCarryforwards,,,13921860.000,
PrepaidExpenseCurrent,142083.000,89583.000,44583.000,98353.000
PropertyPlantAndEquipmentGross,127198.000,127198.000,145553.000,145553.000
PropertyPlantAndEquipmentNet,27613.000,20499.000,33982.000,29678.000
ReceivablesNetCurrent,560949.000,345374.000,385335.000,633736.000
RetainedEarningsAccumulatedDeficit,-10655971.000,-9872595.000,-9204492.000,-9655631.000
StockholdersEquity,14922543.000,15221958.000,15863561.000,17164422.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,14922543.000,15221958.000,15863561.000,17164422.000
