,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AdvertisingExpense,85700.000,12700.000,50400.000,-58800.000,3800.000
AmortizationOfIntangibleAssets,36167.000,36167.000,36167.000,36167.000,36167.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,,,,0.000
AssetImpairmentCharges,,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1030738.000,,,,-1096077.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,0.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,0.000
ComprehensiveIncomeNetOfTax,-754066.000,-245856.000,6869141.000,639263.000,-1187734.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,15592.000,14014.000,4797.000,-23007.000,28146.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-769658.000,-259900.000,6864344.000,662300.000,-1215880.000
CostOfGoodsSold,540025.000,488115.000,699890.000,1350041.000,320872.000
CostOfServices,1211590.000,988764.000,816244.000,913781.000,991303.000
DeferredRevenueRevenueRecognized,2456020.000,,,,
Depreciation,,,17524.000,,14627.000
DepreciationAndAmortization,58840.000,53766.000,53691.000,48778.000,50794.000
DepreciationDepletionAndAmortization,58840.000,53766.000,53691.000,,
DisposalGroupIncludingDiscontinuedOperationForeignCurrencyTranslationGainsLosses,,,3300000.000,,
EarningsPerShareBasicAndDiluted,-0.060,-0.020,0.750,0.090,-0.040
EffectOfExchangeRateOnCashAndCashEquivalents,9149.000,,,,-570477.000
ForeignCurrencyTransactionGainLossBeforeTax,24000.000,200.000,-1700.000,-22387.000,-3900.000
GainLossOnSaleOfPropertyPlantEquipment,13063.000,,,,0.000
GoodwillImpairmentLoss,,,,,0.000
ImpairmentOfIntangibleAssetsFinitelived,,0.000,0.000,,0.000
IncomeLossFromContinuingOperations,,,,,-589126.000
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,,-28146.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-826334.000,-554169.000,-785545.000,847888.000,-594520.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-550306.000,-795511.000,,-617272.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,-0.040,-0.060,,-0.040
IncomeLossFromDiscontinuedOperationsNetOfTax,,314528.000,11637710.000,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,0.020,0.810,,0.000
