,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26,2016-06-25,2016-09-24,2016-12-31,2017-04-01
AccountsPayableCurrent,14542000.000,11924000.000,7975000.000,10364000.000,8988000.000,5329000.000,6398000.000,6362000.000,8630000.000,11967000.000,10661000.000,7409000.000,6982000.000,5948000.000,10199000.000,11913000.000,13358000.000,15882000.000,11675000.000,13212000.000,11004000.000,8562000.000,11342000.000,18614000.000
AccountsReceivableNetCurrent,43546000.000,45183000.000,29289000.000,38783000.000,40308000.000,30099000.000,21388000.000,19747000.000,32191000.000,22924000.000,31436000.000,32417000.000,33458000.000,26061000.000,26121000.000,39072000.000,44441000.000,37573000.000,37832000.000,44482000.000,54099000.000,41182000.000,39457000.000,48419000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,,,,,290000.000,
AccruedIncomeTaxesCurrent,0.000,0.000,707000.000,588000.000,337000.000,32000.000,424000.000,274000.000,244000.000,325000.000,758000.000,557000.000,121000.000,639000.000,1017000.000,924000.000,1039000.000,1236000.000,1771000.000,704000.000,608000.000,278000.000,813000.000,983000.000
AccruedIncomeTaxesNoncurrent,,,,,,,,,,,,,,,,,,,775000.000,805000.000,824000.000,848000.000,841000.000,857000.000
AccruedProfessionalFeesCurrent,,,,,897000.000,610000.000,584000.000,962000.000,860000.000,771000.000,545000.000,799000.000,712000.000,726000.000,778000.000,875000.000,787000.000,671000.000,481000.000,661000.000,502000.000,492000.000,424000.000,570000.000
AccruedRoyaltiesCurrent,,,,,,,,,,,,,,,,,,,,,,1029000.000,1233000.000,60000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,19398000.000,20667000.000,19719000.000,20901000.000,22311000.000,24054000.000,25345000.000,26177000.000,27985000.000,29491000.000,28715000.000,30804000.000,32642000.000,34276000.000,36068000.000,37837000.000,39555000.000,41321000.000,42319000.000,44314000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3445000.000,2662000.000,1549000.000,1795000.000,627000.000,1736000.000,1272000.000,-667000.000,-710000.000,452000.000,612000.000,823000.000,1005000.000,-647000.000,-2769000.000,-4467000.000,-4489000.000,-4707000.000,-5202000.000,-4215000.000,-3631000.000,-3111000.000,-6046000.000,-4110000.000
AdditionalPaidInCapital,228286000.000,231413000.000,236735000.000,240038000.000,238232000.000,240695000.000,238326000.000,235928000.000,238939000.000,241879000.000,244733000.000,248824000.000,251679000.000,255036000.000,251396000.000,252839000.000,254143000.000,256878000.000,258715000.000,260679000.000,264317000.000,,,
