,2011-03-31,2011-06-30,2011-09-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,7600000.000,,
CargoAndFreightRevenue,80800000.000,79900000.000,78400000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,4500000.000,,
CommonStockDividendsPerShareDeclared,0.465,0.465,0.465
ComprehensiveIncomeNetOfTax,,17400000.000,-300000.000
DeferredIncomeTaxExpenseBenefit,1600000.000,,
DepreciationDepletionAndAmortization,51900000.000,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,300000.000,300000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,-4000000.000,4200000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,3500000.000,10800000.000
EarningsPerShareBasic,0.980,0.420,0.120
EarningsPerShareDiluted,0.980,0.420,0.120
EffectiveIncomeTaxRateContinuingOperations,,0.365,0.610
ExciseAndSalesTaxes,,31000000.000,14000000.000
ExciseTaxesCollected,74900000.000,31400000.000,14400000.000
FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,,-100000.000,2100000.000
IncomeLossFromEquityMethodInvestments,4400000.000,3300000.000,4300000.000
IncomeTaxExpenseBenefit,18500000.000,11000000.000,8900000.000
IncreaseDecreaseInAccountsPayableTrade,-69400000.000,,
IncreaseDecreaseInAccountsReceivable,-54500000.000,,
IncreaseDecreaseInCustomerDeposits,-34200000.000,,
IncreaseDecreaseInOtherOperatingAssets,18400000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,2600000.000,,
InterestExpense,6900000.000,8700000.000,8500000.000
NetCashProvidedByUsedInFinancingActivities,-295200000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-295200000.000,,
NetCashProvidedByUsedInInvestingActivities,-51100000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-51100000.000,,
NetCashProvidedByUsedInOperatingActivities,350800000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,350800000.000,,
NetIncomeLoss,45200000.000,19200000.000,5700000.000
OperatingExpenses,971200000.000,441800000.000,330100000.000
OperatingIncomeLoss,65800000.000,35200000.000,18300000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,-1800000.000,-6000000.000
OtherCostAndExpenseOperating,58500000.000,39100000.000,34100000.000
OtherNonoperatingIncomeExpense,400000.000,400000.000,500000.000
OtherSalesRevenueNet,63000000.000,48500000.000,35800000.000
PaymentsForProceedsFromOtherInvestingActivities,3400000.000,,
PaymentsForProceedsFromShortTermInvestments,-10000000.000,,
PaymentsOfDividendsCommonStock,21400000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,57700000.000,,
ProceedsFromPaymentsForOtherFinancingActivities,-2500000.000,,
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,-271300000.000,,
ProductWarrantyExpense,,3100000.000,3200000.000
RegulatedAndUnregulatedOperatingRevenue,1037000000.000,477000000.000,348400000.000
RegulatedOperatingRevenueGas,915800000.000,358900000.000,239900000.000
RepaymentsOfLongTermDebt,75000000.000,,
Revenues,,477000000.000,348400000.000
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,,0.000,0.000
SalesRevenueNet,,477000000.000,348400000.000
SegmentReportingOtherSignificantReconcilingItemAmount,19200000.000,8500000.000,4700000.000
SegmentReportingReconcilingItemsRevenue,-22600000.000,-10300000.000,-5700000.000
UtilitiesOperatingExpenseDepreciationAndAmortization,47100000.000,47100000.000,47100000.000
UtilitiesOperatingExpenseGasAndPetroleumPurchased,640000000.000,181800000.000,92900000.000
UtilitiesOperatingExpenseMaintenanceAndOperations,83600000.000,66400000.000,60000000.000
UtilitiesOperatingExpenseTaxes,79200000.000,35700000.000,18600000.000
WeightedAverageNumberOfDilutedSharesOutstanding,45900000.000,45900000.000,46000000.000
WeightedAverageNumberOfSharesOutstandingBasic,45900000.000,45900000.000,45900000.000
