,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AdvertisingExpense,,,,,,,0.000,,,,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,0.000,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,16887.000,,40736.000,,,,-15011.000,,,,-4279.000
Depreciation,,,,,,,,7499.000,7500.000,,
DepreciationAndAmortization,,,16250.000,16250.000,16250.000,16250.000,10416.000,7499.000,7500.000,7500.000,7500.000
DepreciationDepletionAndAmortization,21250.000,21250.000,,,,,,,,,
Dividends,,,,,,,0.000,,,,0.000
EarningsPerShareBasicAndDiluted,-0.010,-0.000,-0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,-0.010
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,0.400
GainLossOnSaleOfPropertyPlantEquipment,,,16555.000,,0.000,,0.000,0.000,0.000,12000.000,
GeneralAndAdministrativeExpense,58435.000,11705.000,13366.000,10891.000,18776.000,17491.000,5386.000,12400.000,4631.000,8911.000,104625.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-84068.000,-20928.000,-2874.000,-16953.000,-24437.000,-23556.000,-6580.000,5738.000,-9042.000,-7360.000,-108940.000
IncomeTaxExpenseBenefit,0.000,0.000,,,0.000,,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaidNet,0.000,,,,,,0.000,,,,0.000
IncreaseDecreaseInAccountsPayable,,,2915.000,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,-3848.000,,,,3411.000
IncreaseDecreaseInAccountsReceivable,-15000.000,,,,,,15000.000,,,,7500.000
IncreaseDecreaseInAccruedLiabilities,-295.000,,,,,,,,,,
InsuranceInvestmentIncome,0.000,0.000,,,0.000,,0.000,0.000,0.000,0.000,
InterestExpense,4383.000,2973.000,4813.000,4812.000,4411.000,4815.000,5778.000,4363.000,,,
InterestExpenseDebt,,,,,,,,,,,4315.000
InterestExpenseRelatedParty,,,,,,,,,4411.000,,4315.000
InterestPaid,4383.000,,,,,,0.000,,,,0.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,,101250.000
NetCashProvidedByUsedInContinuingOperations,,,-264.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,65000.000,,,,,,0.000,,,,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,65000.000,,,,,,0.000,,,,0.000
NetCashProvidedByUsedInInvestingActivities,0.000,,41000.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,41000.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,-48113.000,,,,,,-15011.000,,,,-4279.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-48113.000,,,,,,-15011.000,,,,-4279.000
NetIncomeLoss,-84068.000,-20928.000,-2874.000,-16953.000,-24437.000,-23556.000,-6580.000,5738.000,-9042.000,-7360.000,-108940.000
NonoperatingIncomeExpense,-4383.000,-2973.000,,,,,,,,,
OperatingExpenses,79685.000,32955.000,29616.000,27141.000,35026.000,33741.000,15802.000,19899.000,12131.000,16411.000,112125.000
OperatingIncomeLoss,-79685.000,-17955.000,-14616.000,-12141.000,-20026.000,-18741.000,-802.000,10101.000,-4631.000,-16411.000,-104625.000
OtherOperatingIncomeExpenseNet,,,11742.000,-4812.000,-4411.000,-4815.000,-5778.000,-4363.000,-4411.000,9051.000,-4315.000
PaymentsToAcquirePropertyPlantAndEquipment,0.000,,,,,,0.000,,,,
ProceedsFromContributedCapital,0.000,,,,,,0.000,,,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,,,0.000,,,,
ProceedsFromNotesPayable,75000.000,,,,,,0.000,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,41000.000,,,,0.000,,,,
RepaymentsOfNotesPayable,10000.000,,,,,,0.000,,,,
RevenueFromRelatedParties,,,,15000.000,15000.000,,15000.000,30000.000,7500.000,0.000,7500.000
Revenues,0.000,15000.000,15000.000,,,,,,,,
SalesRevenueNet,0.000,15000.000,15000.000,,,,,,,,
ShareBasedCompensation,0.000,,,,,,0.000,,,,
StockIssued1,0.000,,,,,,0.000,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,405000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,16254167.000,16254167.000,16254167.000,16254167.000,-32508334.000,16254167.000,16254167.000,16254167.000,-32508334.000,16554167.000
