,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AdjustmentForAmortization,905000.000,,,,895000.000,,,,812000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,637000.000,,,,707000.000,,,,742000.000,,
AmortizationOfIntangibleAssets,,,,,895000.000,898000.000,898000.000,895000.000,812000.000,809000.000,807000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,1309564.000,,,,1020500.000,837500.000,487500.000
CashAndCashEquivalentsPeriodIncreaseDecrease,4454000.000,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,-2733000.000,8491000.000,15941000.000,-1845000.000,3066000.000,10477000.000,12973000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1459000.000,,,,,,,,,,
CostOfGoodsAndServicesSold,187593000.000,204056000.000,213969000.000,195470000.000,187968000.000,202706000.000,222716000.000,191579000.000,181369000.000,194026000.000,203431000.000
DeferredIncomeTaxExpenseBenefit,-1729000.000,,,,-938000.000,,,,,,
Depreciation,16386000.000,,,,17705000.000,,,,15488000.000,,
EarningsPerShareBasic,0.140,0.700,1.050,-0.560,-0.040,0.680,1.690,-0.060,0.370,1.100,1.530
EarningsPerShareDiluted,0.140,0.690,1.040,-0.550,-0.040,0.680,1.680,-0.060,0.370,1.090,1.500
EffectOfExchangeRateOnCashAndCashEquivalents,7000.000,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,-170000.000,,,,76000.000,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,67000.000,146000.000,27000.000,111000.000,66000.000,-233000.000,380000.000
ForeignCurrencyTransactionGainLossRealized,-9000.000,,,,-55000.000,,,,,,
GeneralAndAdministrativeExpense,24900000.000,26033000.000,26922000.000,27674000.000,24503000.000,24430000.000,24638000.000,23887000.000,23828000.000,24483000.000,22548000.000
GoodwillImpairmentLoss,,,1984000.000,,,,,,,,
GrossProfit,55759000.000,63345000.000,69922000.000,55081000.000,50342000.000,60927000.000,72561000.000,59438000.000,55301000.000,62063000.000,72272000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2025000.000,12257000.000,15953000.000,-9777000.000,-1006000.000,10727000.000,22099000.000,-1333000.000,5836000.000,12532000.000,21836000.000
IncomeTaxExpenseBenefit,440000.000,4722000.000,5119000.000,-3925000.000,-558000.000,4018000.000,5840000.000,-1038000.000,2236000.000,1902000.000,7009000.000
IncomeTaxesPaidNet,,,,,-335000.000,,,,262000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-6181000.000,,,,-6314000.000,,,,-6321000.000,,
