,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayable,,,,,,2088459.000,2438885.000,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,711821.000,3029736.000,1840909.000,1826753.000,1896517.000,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,,2658368.000,3649845.000,2303446.000,2827148.000,4071164.000,4512801.000,4653696.000,2693329.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,927214.000,819457.000,,,,,,,,
AccountsPayableOtherCurrentAndNoncurrent,,,,,,,,,,4476.000,,,,,,,
AccountsPayableRelatedPartiesCurrent,,482372.000,384369.000,373310.000,532572.000,1976995.000,1375978.000,1564125.000,1568425.000,1337151.000,1333147.000,1333147.000,1333147.000,1333147.000,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,1337151.000,,,,1333147.000,,,
AccountsReceivableNetCurrent,624223.000,1368862.000,945815.000,1159780.000,935576.000,1749827.000,1771799.000,2099398.000,2022556.000,5844119.000,5060563.000,4027867.000,2359026.000,2515772.000,4119522.000,3857138.000,1786618.000
AccountsReceivableNetNoncurrent,,,,,,,,,,,913741.000,913741.000,1657962.000,1587548.000,1417901.000,1293987.000,1264433.000
AccountsReceivableRelatedParties,,2412086.000,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,423256.000,435122.000,527528.000,563927.000,422456.000,338808.000,362876.000,375005.000,480502.000,167192.000,1684741.000,3323768.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,422456.000,,,,480502.000,,,
AccruedSalariesCurrent,,,276018.000,90547.000,145491.000,,,,,,,,,,,,
AdditionalPaidInCapital,15889285.000,25033324.000,33771622.000,32260575.000,37409584.000,42332298.000,42955921.000,56852907.000,120264000.000,143605036.000,150498198.000,159655802.000,166745646.000,188159932.000,190797290.000,193046894.000,193819139.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,,,,,,,,2600.000,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,63709.000,,,,395440.000,,,
Assets,7101659.000,18364579.000,14226072.000,13058310.000,13140657.000,14946946.000,14973625.000,19384163.000,77457421.000,86430766.000,88192692.000,88615910.000,89199176.000,102739361.000,110229202.000,106294531.000,100419505.000
AssetsCurrent,4050266.000,3838935.000,2510801.000,1973528.000,3540825.000,5982887.000,6608263.000,11405967.000,11655423.000,21414290.000,17518063.000,17786293.000,13778531.000,12445816.000,14219297.000,11382903.000,6609167.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,2426266.000,2259995.000,2251711.000,1323123.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,251492.000,,,,,,1591200.000,
BillingsInExcessOfCostCurrent,,,645424.000,531143.000,844043.000,674971.000,773636.000,544002.000,591397.000,438952.000,,,29320.000,,,,226995.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,5438760.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,449532.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,363972.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,363972.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,409752.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,419532.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,3432000.000,,,,,,,
Cash,2255286.000,1588831.000,527108.000,56927.000,1191654.000,659009.000,458483.000,3813318.000,1933140.000,8403731.000,4985471.000,4414394.000,5573405.000,2967408.000,6303094.000,2005330.000,616790.000
CashAndCashEquivalentsAtCarryingValue,2255286.000,1588831.000,527108.000,56927.000,1191654.000,659009.000,458483.000,3813318.000,1933140.000,8403731.000,4985471.000,4414394.000,5573405.000,2967408.000,6303094.000,2005330.000,616790.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,13707807.000,18386474.000,18703182.000,17859554.000,19391724.000,20882549.000,21816868.000,25338213.000,51928738.000,60205843.000,63895292.000,72725555.000,79515776.000,94258713.000,93404858.000,94531461.000,94590666.000
CommonStockSharesOutstanding,13707807.000,18386474.000,18703182.000,17859554.000,19391724.000,20882549.000,21816868.000,25338213.000,51928738.000,60205843.000,63895292.000,72725555.000,79515776.000,94258713.000,93404858.000,94531461.000,94590666.000
CommonStockValue,13708.000,18386.000,18703.000,17860.000,19392.000,20883.000,21817.000,25339.000,51929.000,60206.000,63895.000,72726.000,79516.000,94259.000,93405.000,94532.000,94593.000
ConstructionInProgressGross,,,,,835771.000,706043.000,707043.000,2315730.000,44035500.000,2254902.000,2070600.000,2426128.000,79450.000,68212.000,71128.000,71128.000,71128.000
ContractsReceivable,,11907629.000,,,,,,,,,,,,,,,
