,2011-07-30,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,994000.000,,,369000.000,,,,644000.000,,
AllocatedShareBasedCompensationExpense,,,,600000.000,200000.000,,,,,644000.000,461000.000,504000.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,210000.000,,
AmortizationOfFinancingCosts,,,27000.000,,,27000.000,,,,78000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,4550961.000,3430241.000,2093586.000,1604162.000,1956506.000,-3728807.000,10843201.000,21617345.000,22355329.000
AssetImpairmentCharges,1057000.000,733000.000,3606000.000,8973000.000,6456000.000,1596000.000,262000.000,5061000.000,7954000.000,7318000.000,12740000.000,12586000.000
CapitalExpendituresIncurredButNotYetPaid,,,4427000.000,,,2822000.000,,,,2220000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-9077000.000,,,8041000.000,,,,12779000.000,,
CommonStockDividendsPerShareCashPaid,,,,,,0.000,,,,0.000,,
ComprehensiveIncomeNetOfTax,,,-273000.000,-12369000.000,-14779000.000,,,,,,-21857000.000,-35944000.000
CostOfGoodsAndServicesSold,102693000.000,105781000.000,104342000.000,104459000.000,109492000.000,98214000.000,96597000.000,98715000.000,101370000.000,93597000.000,94812000.000,89974000.000
DeferredIncomeTaxExpenseBenefit,,,-147000.000,,,0.000,,,,,,
DepreciationDepletionAndAmortization,,,4691000.000,4570000.000,4268000.000,3338000.000,3437000.000,3423000.000,3549000.000,2939000.000,2560000.000,
EarningsPerShareBasic,0.020,0.040,0.000,-0.140,-0.170,0.030,0.010,-0.180,-0.310,-0.260,-0.260,-0.430
EarningsPerShareDiluted,0.020,0.040,0.000,-0.140,-0.170,0.030,0.010,-0.180,-0.310,-0.260,-0.260,-0.430
EffectiveIncomeTaxRateContinuingOperations,,,,0.367,0.405,0.026,0.019,0.003,-0.058,-0.005,-0.001,-0.002
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,,,,100000.000,,,,0.000,,
FairValueInputsDiscountRate,,,,,,,,,,,0.195,0.229
GainLossOnSaleOfPropertyPlantEquipment,,,-286000.000,,,-18000.000,,,,-13000.000,,
GrossProfit,46077000.000,46354000.000,43603000.000,30802000.000,26045000.000,42231000.000,40652000.000,28949000.000,23406000.000,23131000.000,26364000.000,14321000.000
IncomeLossFromContinuingOperations,,,,,,,,,,,,-36025000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3347000.000,6145000.000,-451000.000,-19551000.000,-24826000.000,3192000.000,977000.000,-14861000.000,-27298000.000,-21667000.000,-21980000.000,-35960000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,,-0.430
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,81000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,0.000
IncomeTaxExpenseBenefit,1149000.000,2397000.000,-178000.000,-7182000.000,-10047000.000,82000.000,19000.000,49000.000,243000.000,114000.000,29000.000,65000.000
IncomeTaxesPaid,,,585000.000,,,183000.000,,,,51000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,3987000.000,,,3950000.000,,,,2369000.000,,
IncreaseDecreaseInDeferredRentReceivables,,,-24000.000,,,,,,,,,
IncreaseDecreaseInIncomeTaxesReceivable,,,310000.000,,,0.000,,,,-141000.000,,
IncreaseDecreaseInOtherOperatingAssets,,,-8000.000,,,-13000.000,,,,-119000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,-35000.000,,,-37000.000,,,,-37000.000,,
IncreaseDecreaseInOtherReceivables,,,-218000.000,,,2874000.000,,,,-450000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,9926000.000,,,-2056000.000,,,,-1500000.000,,
IncreaseDecreaseInRetailRelatedInventories,,,8246000.000,,,2553000.000,,,,7590000.000,,
InterestAndDebtExpense,44000.000,41000.000,48000.000,46000.000,45000.000,46000.000,54000.000,55000.000,66000.000,453000.000,1263000.000,1372000.000
InterestCostsCapitalized,,,,,,,,,,,100000.000,100000.000
InterestIncomeExpenseNet,22000.000,16000.000,-10000.000,-8000.000,-10000.000,-6000.000,-1000.000,-6000.000,-31000.000,-422000.000,-1199000.000,-1345000.000
InterestPaid,,,19000.000,,,18000.000,,,,163000.000,,
InvestmentIncomeInterest,66000.000,57000.000,38000.000,38000.000,35000.000,40000.000,53000.000,49000.000,35000.000,31000.000,64000.000,27000.000
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,,,,,0.003,,,,0.003,,
LossContingencyAccrualCarryingValuePeriodIncreaseDecrease,,,,,,-3500000.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-203000.000,,,-3687000.000,,,,25499000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-203000.000,,,-3687000.000,,,,25499000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-3778000.000,,,2597000.000,,,,1779000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-3778000.000,,,2597000.000,,,,1779000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-5096000.000,,,9131000.000,,,,-14499000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-5096000.000,,,9131000.000,,,,-14499000.000,,
NetIncomeLoss,2198000.000,3748000.000,-273000.000,-12369000.000,-14779000.000,3110000.000,958000.000,-14910000.000,-27541000.000,-21781000.000,-22009000.000,-35944000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,-12369000.000,-14779000.000,3079000.000,946000.000,,,,,
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,-12369000.000,-14779000.000,3079000.000,946000.000,,,,,
OperatingIncomeLoss,3325000.000,6129000.000,-441000.000,-19543000.000,-24816000.000,3198000.000,978000.000,-14855000.000,-27267000.000,-21684000.000,-23277000.000,-36310000.000
OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationNetOfTax,,,,,,,,,,,152000.000,0.000
PaymentsForRepurchaseOfCommonStock,,,222000.000,,,3781000.000,,,,71000.000,,
PaymentsOfFinancingCosts,,,,,,,,,,1430000.000,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,200000.000,,,,100000.000,,
PaymentsToAcquireProductiveAssets,,,3778000.000,,,3603000.000,,,,2684000.000,,
ProceedsFromConvertibleDebt,,,,,,,,,,27000000.000,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,,,6200000.000,,,,4440000.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,,23000.000,,
ProceedsFromStockOptionsExercised,,,19000.000,,,94000.000,,,,0.000,,
Revenues,148770000.000,152135000.000,147945000.000,135261000.000,135537000.000,140445000.000,137249000.000,127664000.000,124776000.000,116728000.000,121176000.000,104295000.000
SalesRevenueNet,148770000.000,152135000.000,147945000.000,135261000.000,135537000.000,140445000.000,137249000.000,127664000.000,124776000.000,116728000.000,121176000.000,104295000.000
SellingGeneralAndAdministrativeExpense,41695000.000,39492000.000,40438000.000,41372000.000,44405000.000,37437000.000,39412000.000,38743000.000,42719000.000,37497000.000,36901000.000,38045000.000
ShareBasedCompensation,,,994000.000,998000.000,605000.000,369000.000,476000.000,367000.000,432000.000,644000.000,,
