,2012-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,,,59480.000,,,,145455.000,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,106644.000,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,14328.000,,,,16069.000,,,,7180.000,,,
AmortizationOfDebtDiscountPremium,,,,61364.000,,,,49720.000,,,,144665.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,15247141.000,,,,31198062.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-26915.000,,,286739.000,,,,-5244.000,,,,76130.000,,,
ConcentrationRiskPercentage1,,,0.009,,,,,,,,,,,,
CostOfGoodsSold,150571.000,45845.000,119939.000,70218.000,98148.000,247184.000,25118.000,2297.000,45943.000,59830.000,171617.000,24446.000,49540.000,125719.000,117581.000
Depreciation,,2523.000,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,3464.000,,3551.000,1824.000,4522.000,5630.000,5571.000,4459.000,3904.000,3904.000,4208.000,4132.000,4131.000,4132.000,4132.000
EarningsPerShareBasic,-0.050,-0.040,-0.040,-0.040,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,-0.030,-0.050,,-0.040,-0.030,-0.040,-0.020,-0.030,-0.040,-0.020,-0.040
EarningsPerShareDiluted,-0.050,-0.040,-0.040,-0.040,,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,9439.000,-49865.000,14232.000,-25952.000,-67631.000,93582.000,,-10903.000,-30791.000,,,-22802.000,5388.000,
GainsLossesOnExtinguishmentOfDebt,,,,-132301.000,,,,,,,,,,,
GeneralAndAdministrativeExpense,552378.000,413417.000,450272.000,193721.000,317305.000,432528.000,427481.000,323639.000,326522.000,362208.000,451027.000,174898.000,311045.000,167996.000,327808.000
GrossProfit,179175.000,90255.000,170103.000,150862.000,217852.000,152816.000,82882.000,5653.000,154057.000,137374.000,314701.000,31804.000,145460.000,339281.000,271219.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-795206.000,-677035.000,-602209.000,-726306.000,-790849.000,-1229112.000,-664632.000,-1004251.000,-778760.000,-1062802.000,-832269.000,-877917.000,-1111823.000,-648393.000,-1190501.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-41063.000,,,178694.000,,,,385457.000,,,,208919.000,,,
IncreaseDecreaseInDeferredRevenue,,,,13287.000,,,,-5905.000,,,,,,,
IncreaseDecreaseInInventories,-230000.000,,,-30000.000,,,,,,,,-10000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,14022.000,,,-17072.000,,,,-73466.000,,,,-18497.000,,,
IncreaseDecreaseInReceivables,-69544.000,,,-57013.000,,,,1072.000,,,,41246.000,,,
IncreaseDecreaseInRestrictedCashForOperatingActivities,750000.000,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,0.000,0.000,,,,,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,,,,,,0.000,0.000,,,,,,
InterestExpense,9513.000,43971.000,67058.000,104786.000,112895.000,574840.000,171549.000,185862.000,204669.000,300361.000,285882.000,292566.000,470363.000,393867.000,277411.000
InvestmentIncomeNet,1497.000,,,,,,,,,,,,,,
LaborAndRelatedExpense,331370.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,200000.000,,,502000.000,,,,289500.000,,,,600000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,200000.000,,,502000.000,,,,289500.000,,,,600000.000,,,
NetCashProvidedByUsedInInvestingActivities,-20002.000,,,-3078.000,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-20002.000,,,-3078.000,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-206913.000,,,-212183.000,,,,-294744.000,,,,-523870.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-206913.000,,,-212183.000,,,,-294744.000,,,,-523870.000,,,
NetIncomeLoss,-795206.000,-677035.000,-602209.000,-726306.000,-790849.000,-1229112.000,-664632.000,-1004251.000,-778760.000,-1062802.000,-832269.000,-877917.000,-1111823.000,-648393.000,-1190501.000
NonoperatingIncomeExpense,,,,,,,,,,-331152.000,,,-493165.000,-388479.000,
OperatingCostsAndExpenses,,,,,,,,832353.000,736527.000,,,630511.000,,,
