,2011-09-30,2012-06-30,2012-09-30,2013-03-31,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AssetRetirementObligationAccretionExpense,12000.000,9000.000,36000.000,10000.000,10000.000,29000.000,30000.000,29000.000,-46000.000,10000.000,11000.000,10000.000,4000.000,9000.000,8000.000,9000.000,10000.000,9000.000
CapitalLeasesIncomeStatementLeaseRevenue,,,,,,116000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,3149000.000,,,,,,,,-195000.000,,,,
CostsOfRealEstateServicesAndLandSales,,,,,,55000.000,,,,,,,,,,,,
CurrentFederalTaxExpenseBenefit,12000.000,66000.000,-22000.000,82000.000,,,-39000.000,136000.000,,-50000.000,-384000.000,262000.000,-756000.000,,,0.000,,
CurrentIncomeTaxExpenseBenefit,,,,,-10000.000,,,,,,,,,,,,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,-35000.000,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,-10000.000,-199000.000,57000.000,-54000.000,,290000.000,100000.000,107000.000,-432000.000,-233000.000,-278000.000,-329000.000,-498000.000,-152000.000,-270000.000,-155000.000,105000.000,
DepreciationAndAmortization,,,,,,478000.000,560000.000,444000.000,364000.000,410000.000,427000.000,451000.000,1138000.000,253000.000,396000.000,279000.000,176000.000,205000.000
DepreciationDepletionAndAmortization,239000.000,380000.000,832000.000,387000.000,420000.000,478000.000,,,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,,,,,,,,-0.010,,
EarningsPerShareBasicAndDiluted,0.030,0.130,0.180,0.070,0.080,,0.190,0.130,,,0.010,-0.070,,-0.040,0.010,,,
GeneralAndAdministrativeExpense,701000.000,772000.000,2171000.000,768000.000,784000.000,887000.000,855000.000,897000.000,1380000.000,,805000.000,775000.000,,687000.000,638000.000,582000.000,605000.000,581000.000
IncomeLossFromContinuingOperations,,,,,,,,,,,,,,,,-103000.000,,202000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,1521000.000,1380000.000,1173000.000,-278000.000,,,,,-452000.000,,-258000.000,,22000.000
IncomeTaxExpenseBenefit,,,,,,,61000.000,243000.000,,-283000.000,-662000.000,-67000.000,-1254000.000,-152000.000,0.000,-155000.000,-338000.000,
