,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalOther,,36000000.000,,,,-11000000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,25000000.000,,,,28000000.000,,,,35000000.000,,,,42000000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,14000000.000,,,,13000000.000,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,246000000.000,,,,142000000.000,,,,220000000.000,,,,101000000.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,0.000,,,,
AmortizationOfIntangibleAssets,,42000000.000,,,,,,,,82000000.000,,,,70000000.000
BusinessCombinationAcquisitionRelatedCosts,,61000000.000,37000000.000,40000000.000,-9000000.000,19000000.000,7000000.000,8000000.000,54000000.000,27000000.000,20000000.000,14000000.000,19000000.000,14000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,3000000.000,,,,100000000.000,,,,-159000000.000,,,,-47000000.000
CashDividendsPaidToParentCompanyByConsolidatedSubsidiaries,,0.000,,,,0.000,,,,0.000,,,,0.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,0.000,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,0.000,,,,,,,,
ClearingFeesRevenue,,,,,,,,795000000.000,,929000000.000,860000000.000,777000000.000,818000000.000,798000000.000
CommonStockDividendsPerShareCashPaid,,0.650,0.650,0.650,,0.650,0.750,0.750,,0.850,,0.850,,0.200
ComprehensiveIncomeNetOfTax,,367000000.000,344000000.000,-132000000.000,231000000.000,208000000.000,368000000.000,183000000.000,373000000.000,349000000.000,307000000.000,286000000.000,324000000.000,419000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-13000000.000,-9000000.000,-7000000.000,-6000000.000,-8000000.000,-6000000.000,-4000000.000,-3000000.000,-8000000.000,-6000000.000,-6000000.000,-7000000.000,8000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,380000000.000,353000000.000,-125000000.000,237000000.000,216000000.000,374000000.000,187000000.000,376000000.000,357000000.000,313000000.000,292000000.000,331000000.000,427000000.000
DeferredIncomeTaxExpenseBenefit,,-26000000.000,,,,-24000000.000,,,,30000000.000,,,,28000000.000
DeferredRevenueAdditions,,,,,,440000000.000,,,,536000000.000,,,,550000000.000
DeferredRevenueRevenueRecognized,,,,,,-126000000.000,,,,,,,,
DeferredRevenueRevenueRecognized1,,,,,,,,,,198000000.000,,,,220000000.000
DefinedBenefitPlanContributionsByEmployer,,4000000.000,,,,2000000.000,4000000.000,21000000.000,-17000000.000,,,,,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,,10000000.000,,,,,,,,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,47000000.000,,43000000.000,,,,,,,,,,
DepreciationAndAmortization,,88000000.000,81000000.000,83000000.000,81000000.000,89000000.000,93000000.000,94000000.000,98000000.000,143000000.000,146000000.000,181000000.000,140000000.000,134000000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,12000000.000,10000000.000,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,7000000.000,0.000,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,5000000.000,1000000.000,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,152000000.000,18000000.000,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,14000000.000,0.000,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherIncome,,,6000000.000,0.000,,,,,,,,,,
Dividends,,76000000.000,,,,73000000.000,,,,102000000.000,,,,120000000.000
DividendsCommonStockCash,,,,,,,,,,,,,,120000000.000
EarningsPerShareBasic,,2.280,1.960,1.810,2.550,2.810,2.550,2.770,3.320,3.100,3.000,2.880,-6.590,0.840
EarningsPerShareDiluted,,2.270,1.950,1.800,2.530,2.800,2.540,2.760,3.290,120000000.000,120000000.000,2.860,-240000000.490,0.840
EffectOfExchangeRateOnCashAndCashEquivalents,,-1000000.000,,,,-11000000.000,,,,0.000,,,,1000000.000
EffectiveIncomeTaxRateContinuingOperations,,0.280,0.290,0.290,-0.570,0.270,0.270,0.270,-0.590,0.300,0.300,0.210,-0.520,0.300
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,14000000.000,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,14000000.000,,,,,,,,,,,,
ExchangeFees,,71000000.000,83000000.000,86000000.000,119000000.000,92000000.000,79000000.000,92000000.000,86000000.000,98000000.000,,94000000.000,,91000000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,,,,,,,,,,,,,0.000
GainLossOnSaleOfInvestments,,,,,,,,,,,,,,176000000.000
GoodwillAcquiredDuringPeriod,,101000000.000,,,,,,,,,,,,3000000.000
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,,,,0.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,-23000000.000,,,,13000000.000
GoodwillOtherChanges,,-28000000.000,,,,1000000.000,,,,,,,,
GoodwillOtherIncreaseDecrease,,,,,,,,,,-48000000.000,,,,-5000000.000
GoodwillTranslationAdjustments,,102000000.000,,,,-30000000.000,,,,,,,,
IncomeLossFromContinuingOperations,,260000000.000,218000000.000,216000000.000,276000000.000,315000000.000,283000000.000,306000000.000,370000000.000,,,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,-13000000.000,-9000000.000,-7000000.000,-6000000.000,-8000000.000,-6000000.000,-4000000.000,-3000000.000,-8000000.000,,-6000000.000,,8000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,380000000.000,320000000.000,313000000.000,394000000.000,441000000.000,398000000.000,423000000.000,391000000.000,540000000.000,516000000.000,443000000.000,530000000.000,723000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,273000000.000,227000000.000,223000000.000,282000000.000,323000000.000,289000000.000,310000000.000,373000000.000,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,2.270,1.890,1.900,2.440,2.810,2.550,2.770,3.320,369000000.000,357000000.000,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,2.260,1.880,1.890,2.430,2.800,2.540,2.760,3.290,119000000.000,119000000.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,2000000.000,8000000.000,-10000000.000,11000000.000,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,2000000.000,8000000.000,-10000000.000,11000000.000,0.000,0.000,0.000,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,0.010,0.070,-0.090,0.110,0.000,0.000,0.000,0.000,119000000.000,119000000.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,0.010,0.070,-0.090,0.100,0.000,0.000,0.000,0.000,1000000.000,1000000.000,,,
IncomeLossFromSubsidiariesNetOfTax,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefit,,107000000.000,93000000.000,90000000.000,112000000.000,118000000.000,109000000.000,113000000.000,18000000.000,163000000.000,153000000.000,93000000.000,171000000.000,213000000.000
IncomeTaxesPaid,,46000000.000,,,,51000000.000,,,,56000000.000,,,,65000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,29000000.000,,,,-39000000.000,,,,-62000000.000,,,,37000000.000
IncreaseDecreaseInAccountsReceivable,,74000000.000,,,,122000000.000,,,,229000000.000,,,,240000000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,67000000.000,,,,-45000000.000,,,,-19000000.000,,,,-40000000.000
IncreaseDecreaseInDeferredRevenue,,320000000.000,,,,312000000.000,,,,338000000.000,,,,328000000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,-144000000.000,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,12000000.000,,,,26000000.000,,,,13000000.000,,,,3000000.000
IncreaseDecreaseInRestrictedCash,,60000000.000,,,,-34000000.000,,,,3000000.000,,,,64000000.000
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,,,,,,,,,,1000000.000,,5000000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,1000000.000,1000000.000,0.000,-1000000.000,0.000,1000000.000,1000000.000,-1000000.000,,,,,
InterestExpense,,27000000.000,23000000.000,22000000.000,24000000.000,23000000.000,23000000.000,21000000.000,30000000.000,46000000.000,,44000000.000,,45000000.000
InterestPaid,,5000000.000,,,,1000000.000,,,,7000000.000,,,,7000000.000
LaborAndRelatedExpense,,199000000.000,150000000.000,144000000.000,99000000.000,151000000.000,144000000.000,150000000.000,166000000.000,236000000.000,236000000.000,236000000.000,237000000.000,245000000.000
MarketDataRevenue,,,,,,,,209000000.000,,477000000.000,497000000.000,489000000.000,515000000.000,520000000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,7000000.000,,,,8000000.000,,,,7000000.000,,,,12000000.000
MinorityInterestDecreaseFromRedemptions,,,,,,0.000,,,,,,,,
MinorityInterestPeriodIncreaseDecrease,,-7000000.000,,,,-4000000.000,,,,-1000000.000,,,,-1000000.000
NetCashProvidedByUsedInDiscontinuedOperations,,0.000,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,-266000000.000,,,,-268000000.000,,,,-697000000.000,,,,-551000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-266000000.000,,,,-268000000.000,,,,-697000000.000,,,,-551000000.000
NetCashProvidedByUsedInInvestingActivities,,-249000000.000,,,,-86000000.000,,,,-59000000.000,,,,-108000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-249000000.000,,,,-86000000.000,,,,-59000000.000,,,,-108000000.000
NetCashProvidedByUsedInOperatingActivities,,519000000.000,,,,465000000.000,,,,597000000.000,,,,611000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,519000000.000,,,,465000000.000,,,,597000000.000,,,,611000000.000
NetIncomeLoss,,262000000.000,226000000.000,206000000.000,287000000.000,315000000.000,283000000.000,306000000.000,370000000.000,369000000.000,357000000.000,344000000.000,352000000.000,502000000.000
NetIncomeLossAttributableToNoncontrollingInterest,,-13000000.000,-9000000.000,-7000000.000,-6000000.000,-8000000.000,-6000000.000,-4000000.000,-3000000.000,-8000000.000,-6000000.000,-6000000.000,-7000000.000,8000000.000
NonoperatingIncomeExpense,,-29000000.000,-7000000.000,-17000000.000,12000000.000,-21000000.000,-32000000.000,-17000000.000,-27000000.000,-44000000.000,-35000000.000,-31000000.000,-28000000.000,141000000.000
OperatingExpenses,,523000000.000,423000000.000,415000000.000,283000000.000,388000000.000,367000000.000,376000000.000,457000000.000,570000000.000,578000000.000,604000000.000,580000000.000,582000000.000
OperatingIncomeLoss,,409000000.000,327000000.000,330000000.000,382000000.000,462000000.000,430000000.000,440000000.000,418000000.000,584000000.000,551000000.000,474000000.000,558000000.000,582000000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,60000000.000,58000000.000,-60000000.000,-3000000.000,-70000000.000,31000000.000,-87000000.000,45000000.000,54000000.000,75000000.000,-12000000.000,17000000.000,68000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,45000000.000,39000000.000,-278000000.000,64000000.000,-37000000.000,56000000.000,-36000000.000,-41000000.000,-74000000.000,-125000000.000,-46000000.000,-55000000.000,25000000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,0.000,-3000000.000,,4000000.000,-1000000.000,-3000000.000,-4000000.000,-2000000.000,,,,0.000
OtherComprehensiveIncomeLossNetOfTax,,105000000.000,118000000.000,-338000000.000,-56000000.000,-107000000.000,85000000.000,-123000000.000,3000000.000,-20000000.000,-50000000.000,-58000000.000,-28000000.000,-83000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,,,,,,,-2000000.000,0.000,,,,0.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,,,,,,,176000000.000
OtherNoncashIncomeExpense,,10000000.000,,,,15000000.000,,,,-3000000.000,,,,1000000.000
OtherNonoperatingIncomeExpense,,-2000000.000,16000000.000,5000000.000,36000000.000,2000000.000,-9000000.000,4000000.000,3000000.000,2000000.000,,13000000.000,,186000000.000
OtherOperatingIncomeExpenseNet,,,,,,,-32000000.000,-17000000.000,,-44000000.000,-35000000.000,-31000000.000,,141000000.000
PaymentsForRepurchaseOfCommonStock,,,,,,196000000.000,,,,0.000,,,,229000000.000
PaymentsOfDebtIssuanceCosts,1300000.000,,,,,,,,,,,,,
PaymentsOfDividends,,76000000.000,,,,73000000.000,,,,102000000.000,,,,120000000.000
PaymentsOfDividendsCommonStock,,76000000.000,,,,73000000.000,,,,102000000.000,,,,120000000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,36000000.000,,,,36000000.000,,,,47000000.000,,,,77000000.000
PaymentsToAcquireAdditionalInterestInSubsidiaries,,0.000,,,,,,,,,,,,
PaymentsToAcquireAvailableForSaleSecurities,,6000000.000,,,,0.000,,,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,142000000.000,,,,0.000,,,,,,,,
PaymentsToAcquireEquityMethodInvestments,,,,,,60000000.000,,,,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,31000000.000,,,,39000000.000,,,,31000000.000,,,,32000000.000
PaymentsToDevelopSoftware,,20000000.000,,,,21000000.000,,,,25000000.000,,,,34000000.000
PaymentsToMinorityShareholders,,9000000.000,,,,15000000.000,,,,9000000.000,,,,
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,,,,,,,,,,,,,,22000000.000
ProceedsFromPaymentsForOtherFinancingActivities,,-29000000.000,,,,-34000000.000,,,,4000000.000,,,,-8000000.000
ProceedsFromSaleOfAvailableForSaleSecurities,,10000000.000,,,,0.000,,,,,,,,
ProceedsFromStockOptionsExercised,,2000000.000,,,,4000000.000,,,,,,,,
ProfessionalFees,,64000000.000,51000000.000,52000000.000,14000000.000,33000000.000,32000000.000,37000000.000,37000000.000,32000000.000,,32000000.000,,32000000.000
ProfitLoss,,275000000.000,235000000.000,213000000.000,293000000.000,323000000.000,289000000.000,310000000.000,373000000.000,377000000.000,363000000.000,350000000.000,359000000.000,510000000.000
RepaymentsOfCommercialPaper,,,,,,,,,,,,,,117000000.000
RepaymentsOfDebt,,161000000.000,,,,-35000000.000,,,,,,,,
RevenueOtherFinancialServices,,134000000.000,111000000.000,107000000.000,-142000000.000,56000000.000,57000000.000,46000000.000,19000000.000,45000000.000,,44000000.000,,45000000.000
Revenues,,1198000000.000,1011000000.000,1006000000.000,1006000000.000,1156000000.000,1073000000.000,1151000000.000,1302000000.000,1554000000.000,1504000000.000,1416000000.000,1484000000.000,1469000000.000
SalesRevenueNet,,1198000000.000,1011000000.000,1006000000.000,1006000000.000,1156000000.000,1073000000.000,942000000.000,1302000000.000,1077000000.000,1007000000.000,927000000.000,969000000.000,949000000.000
SellingGeneralAndAdministrativeExpense,,32000000.000,38000000.000,31000000.000,42000000.000,29000000.000,29000000.000,24000000.000,34000000.000,22000000.000,,31000000.000,,41000000.000
ShareBasedCompensation,,22000000.000,,,,24000000.000,,,,29000000.000,,,,34000000.000
