,2011-04-30,2011-07-30,2011-10-29,2012-01-28,2012-04-28
AccountsNotesAndLoansReceivableNetCurrent,164282000.000,136732000.000,161364000.000,141902000.000,159046000.000
AccountsPayableCurrent,97790000.000,112535000.000,113738000.000,99272000.000,74596000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,5990000.000,
AccruedLiabilitiesCurrent,122314000.000,117388000.000,130922000.000,132685000.000,132895000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,606564000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,115755000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,139000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-50536000.000,-50327000.000,-50897000.000,-115616000.000,-114970000.000
AdditionalPaidInCapitalCommonStock,864139000.000,866393000.000,867932000.000,871837000.000,873747000.000
AllowanceForNotesAndLoansReceivableCurrent,,3500000.000,2000000.000,2000000.000,2000000.000
Assets,715775000.000,672753000.000,737099000.000,644182000.000,674437000.000
AssetsCurrent,403813000.000,362503000.000,428800000.000,345410000.000,373388000.000
AssetsFairValueDisclosureNonrecurring,,495000.000,1076000.000,2175000.000,
BuildingsAndImprovementsGross,,,,69260000.000,
CapitalizedComputerSoftwareGross,,,,60202000.000,
CashAndCashEquivalentsAtCarryingValue,8569000.000,7128000.000,19254000.000,8739000.000,22381000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,1.000,
ClassOfWarrantOrRightOutstanding,,,,17200000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,98224083.000,98279215.000,98284611.000,98327700.000,98346783.000
CommonStockSharesOutstanding,70713766.000,70719336.000,70511172.000,70466307.000,70289134.000
CommonStockValue,982000.000,983000.000,983000.000,983000.000,983000.000
ConstructionInProgressGross,,,,16674000.000,
CreditAndDebitCardReceivablesAtCarryingValue,,,,4400000.000,
