,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,2593000.000,3113000.000,6118000.000,6583000.000,3686000.000,3654000.000,2897000.000,4689000.000,4664000.000,3597000.000,8806000.000,4381000.000,4176000.000,3609000.000,4920000.000,5008000.000,22219000.000,16242000.000,15368000.000,17433000.000,,,,
AccountsPayableCurrent,,,,,,,,3081000.000,,,,2889000.000,,,,2570000.000,,,,9611000.000,7741000.000,5960000.000,7701000.000,7342000.000
AccountsPayableTradeCurrent,,,,,,,,,,,,,,,,683000.000,,,,,,,,
AccountsReceivableNetCurrent,1347000.000,2466000.000,6902000.000,8393000.000,2469000.000,3269000.000,3376000.000,5046000.000,3372000.000,5506000.000,10738000.000,6182000.000,4605000.000,5884000.000,8470000.000,6633000.000,18252000.000,18429000.000,16990000.000,14277000.000,9992000.000,14553000.000,16213000.000,10452000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,3409000.000,1975000.000,3110000.000,4359000.000,2266000.000
AccruedSalesCommissionCurrent,,,,,,,,245000.000,,,,95000.000,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,3035000.000,,,,3419000.000,,,,3920000.000,,,,4494000.000,,,,2770000.000
AdditionalPaidInCapital,135564000.000,136790000.000,140476000.000,141723000.000,143305000.000,144612000.000,153445000.000,153604000.000,153993000.000,154267000.000,154553000.000,154969000.000,155141000.000,155438000.000,155633000.000,168379000.000,169012000.000,169643000.000,170593000.000,171138000.000,171313000.000,171482000.000,171663000.000,171784000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,9000.000,,,,1000.000,,,,3000.000,,,,153000.000,,,,62000.000
Assets,5881000.000,6390000.000,11081000.000,13023000.000,11346000.000,11787000.000,18424000.000,20211000.000,20219000.000,18532000.000,24917000.000,20146000.000,19607000.000,18395000.000,22534000.000,35316000.000,65597000.000,57700000.000,57060000.000,53189000.000,53921000.000,55285000.000,54325000.000,45685000.000
AssetsCurrent,5396000.000,5807000.000,10669000.000,12660000.000,10925000.000,10238000.000,17792000.000,19514000.000,19479000.000,17591000.000,23913000.000,19263000.000,18825000.000,17661000.000,21730000.000,34286000.000,45153000.000,37537000.000,37282000.000,35529000.000,35915000.000,37490000.000,35948000.000,27239000.000
CashAndCashEquivalentsAtCarryingValue,133000.000,114000.000,917000.000,199000.000,2893000.000,2471000.000,10318000.000,10280000.000,10279000.000,7638000.000,5302000.000,5400000.000,2642000.000,625000.000,3364000.000,19455000.000,11017000.000,3887000.000,6035000.000,5594000.000,4418000.000,3455000.000,4099000.000,3460000.000
CashUninsuredAmount,,,,,,,,9147000.000,,,,5150000.000,,,,18428000.000,,,,5114000.000,,,,3050000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,171827500.000,419356.000,529731.000,323853.000,323478.000,328478.000,127500.000,132500.000,130000.000,130000.000,123750.000,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,343478.000,343478.000,137500.000,137500.000,130000.000,130000.000,123750.000,123750.000,120000.000,120000.000,120000.000,120000.000,100000.000,100000.000,100000.000,100000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,1350000000.000,1350000000.000,1350000000.000,1350000000.000,1350000000.000,1350000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
CommonStockSharesIssued,190974000.000,209320000.000,221635000.000,235318000.000,256431000.000,752000.000,8389000.000,8389000.000,8389000.000,8394000.000,8398000.000,8430000.000,8432000.000,8467000.000,8477000.000,10784000.000,10790000.000,10823000.000,10905000.000,10908000.000,10908000.000,10908000.000,10947000.000,10970000.000
