,2011-06-30,2011-09-30
AccountsPayableCurrent,2414000.000,3194000.000
AccountsReceivableNetCurrent,7450000.000,7888000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4440000.000,3787000.000
AdditionalPaidInCapitalCommonStock,78791000.000,78957000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1356000.000,1505000.000
Assets,51755000.000,52540000.000
AssetsCurrent,32208000.000,33041000.000
CashAndCashEquivalentsAtCarryingValue,13400000.000,12862000.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,10000.000,10000.000
CommonStockSharesOutstanding,5811.000,5811.000
CommonStockValue,29000.000,29000.000
DividendsPayableAmount,244000.000,
EmployeeRelatedLiabilitiesCurrent,1337000.000,1619000.000
Goodwill,366000.000,366000.000
IntangibleAssetsNetExcludingGoodwill,357000.000,346000.000
InventoryNet,6904000.000,8183000.000
Liabilities,12929000.000,13990000.000
LiabilitiesAndStockholdersEquity,51755000.000,52540000.000
LiabilitiesCurrent,9594000.000,10907000.000
LongTermDebtAndCapitalLeaseObligations,3213000.000,2954000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,1048000.000,970000.000
MinorityInterest,0.000,0.000
OtherAccruedLiabilitiesCurrent,4795000.000,5124000.000
OtherAssetsCurrent,4454000.000,4108000.000
OtherAssetsNoncurrent,3545000.000,3505000.000
OtherLiabilitiesNoncurrent,122000.000,129000.000
PrepaidTaxes,0.000,0.000
PropertyPlantAndEquipmentNet,15279000.000,15282000.000
RetainedEarningsAccumulatedDeficit,-49244000.000,-49033000.000
StockholdersEquity,34016000.000,33740000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,34016000.000,33740000.000
TemporaryEquityCarryingAmount,4810000.000,4810000.000
TemporaryEquityLiquidationPreference,7989000.000,8112000.000
TemporaryEquityParOrStatedValuePerShare,0.001,0.001
TemporaryEquitySharesAuthorized,5000.000,5000.000
TemporaryEquitySharesOutstanding,4893.000,4893.000
