,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,1731000.000,,,,-1014000.000,,,,-101000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,43000.000,,,,102000.000,,,,132000.000,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,76000.000,130000.000,,112000.000,139000.000,1144000.000
AllowanceForLoanAndLeaseLossesPeriodIncreaseDecrease,,,309000.000,1800000.000,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,117000.000,123000.000,,132000.000,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,-2379000.000,-471000.000,,548000.000,153000.000,3353000.000,973000.000,80000.000,309000.000,788000.000
AmortizationOfIntangibleAssets,64000.000,64000.000,62000.000,0.000,46000.000,0.000,0.000,0.000,0.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,3025000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,,6189000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,3164000.000,,
AvailableForSaleSecuritiesGrossRealizedGains,,,598000.000,2054000.000,,509000.000,334000.000,235000.000,179000.000,148000.000,384000.000,13000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,57733000.000,127569000.000,,75536000.000,25520000.000,24295000.000,18430000.000,36126000.000,36955000.000,620000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,303000.000,350000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,892000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,6189000.000,,
AvailableforsaleSecuritiesGrossRealizedLossesExcludingOtherThanTemporaryImpairments,,,,,,282000.000,334000.000,223000.000,192000.000,211000.000,356000.000,0.000
BankOwnedLifeInsuranceIncome,,89000.000,,,,93000.000,,,,90000.000,,
BrokerageCommissionsRevenue,124000.000,95000.000,112000.000,109000.000,110000.000,118000.000,139000.000,127000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-10376000.000,,,,-14712000.000,,,,14798000.000,,
CommonStockDividendsPerShareDeclared,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ComprehensiveIncomeNetOfTax,-4452000.000,-364000.000,-4247000.000,-351000.000,-3487000.000,-1055000.000,-8504000.000,17000.000,-1555000.000,2524000.000,-614000.000,73000.000
DebtInstrumentIncreaseAccruedInterest,,,,,,3400000.000,,,,,,
DepreciationNonproduction,,386000.000,,,,403000.000,,,,335000.000,,
DividendsPreferredStockCash,,250000.000,,,,250000.000,,,,450000.000,,
EarningsPerShareBasic,-1.620,-0.120,-0.920,-0.210,-0.730,-0.030,-0.290,0.250,0.010,-0.110,-0.480,0.010
EarningsPerShareDiluted,-1.620,-0.120,-0.920,-0.210,-0.730,-0.030,-0.290,0.250,0.010,-0.110,-0.480,0.010
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInInvestmentIncome,,,0.000,,,,,,,,,
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInOtherIncome,,,0.000,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,0.000,,,,,,,,,
FederalDepositInsuranceCorporationPremiumExpense,679000.000,415000.000,682000.000,663000.000,487000.000,689000.000,505000.000,460000.000,455000.000,466000.000,454000.000,428000.000
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresRepaymentAndPenalties,,,,1548000.000,,,,0.000,,,,
FeesAndCommissionsDepositorAccounts,1620000.000,1382000.000,1399000.000,1339000.000,1346000.000,1191000.000,1307000.000,1444000.000,1364000.000,1250000.000,1350000.000,1363000.000
ForeclosedRealEstateExpense,476000.000,340000.000,2336000.000,638000.000,409000.000,294000.000,524000.000,452000.000,494000.000,86000.000,690000.000,475000.000
