,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,3719441.000,2025894.000,2038999.000,2295230.000,2558406.000,2846181.000,2607551.000,2868752.000,4547201.000,5089488.000,3420437.000,3551849.000,3247306.000,4416724.000,5348273.000,5720471.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,111978.000,506801.000,506801.000,,,
AccountsPayableCurrent,,,,,1022915.000,1224313.000,1012867.000,1207102.000,2643256.000,2866017.000,2527020.000,2567449.000,2116818.000,3067081.000,3746367.000,3918159.000
AccountsReceivableGrossCurrent,,,,,,,2127.000,2186.000,,,,,,,,
AccountsReceivableGrossNoncurrent,,,,,,,3553.000,2942.000,,,,,,,,
AccountsReceivableNetCurrent,23173.000,23315.000,1895.000,1670.000,1057.000,0.000,,55971.000,844321.000,472297.000,319098.000,583297.000,207310.000,342607.000,118522.000,166336.000
AccruedEmployeeBenefitsCurrent,,,,,625870.000,612712.000,590623.000,609122.000,726784.000,824492.000,143648.000,113615.000,112064.000,125391.000,176075.000,210534.000
AccruedProfessionalFeesCurrent,,,,,208792.000,204247.000,204892.000,204892.000,194198.000,230433.000,196976.000,250434.000,198328.000,218593.000,239982.000,219794.000
AccruedRentCurrent,,,,,135874.000,135874.000,135874.000,135874.000,135874.000,135874.000,135874.000,135874.000,135874.000,135874.000,135874.000,135874.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,46127.000,,,,,,,,,,
AdditionalPaidInCapital,61968508.000,63432590.000,65281614.000,66620691.000,67795905.000,68606679.000,68165529.000,68787312.000,69025650.000,68789021.000,70619370.000,71463122.000,72053952.000,73319330.000,74526761.000,74987921.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,0.000,,,0.000,,,,,,,,,,
Assets,223729.000,966154.000,402201.000,1632043.000,1114491.000,2752019.000,715268.000,1226767.000,4055574.000,6078373.000,3015412.000,3012226.000,2169816.000,1928098.000,643616.000,644318.000
AssetsCurrent,194272.000,936841.000,394384.000,1624370.000,1107106.000,2744778.000,459952.000,931682.000,3346624.000,5372791.000,2535609.000,2527524.000,1799491.000,1543775.000,318028.000,289607.000
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,,,25000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,135000.000,135000.000,135000.000,,,135000.000,,
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,37800.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,12600.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,50400.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,50400.000,,,,,,,,,,
Cash,5073.000,501220.000,2517.000,5552.000,2960.000,8846.000,93271.000,1811.000,975062.000,106773.000,106165.000,15313.000,12613.000,5762.000,28554.000,2067.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,0.200,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,10694044.000,18190906.000,17870906.000,18183406.000,19323406.000,19323406.000,18792144.000,18792144.000,21292144.000,21292144.000,18829644.000,18204644.000
