,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,7576000.000,,,,8347000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,666000.000,-1285000.000,-835000.000,-36000.000,139000.000,1076000.000,696000.000,-2116000.000,-1998000.000
AdditionalPaidInCapitalCommonStock,31692000.000,82952000.000,83198000.000,84520000.000,87098000.000,87736000.000,88821000.000,89045000.000,89497000.000
AdvancesFromFederalHomeLoanBanks,,,,135759000.000,,,,32287000.000,
Assets,305183000.000,798930000.000,852689000.000,876404000.000,868545000.000,883204000.000,920020000.000,911984000.000,962465000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,114187000.000,130755000.000,133389000.000,138439000.000,144163000.000,151945000.000,150169000.000,182232000.000
AvailableForSaleSecurities,29487000.000,112039000.000,130019000.000,133825000.000,139899000.000,147675000.000,154816000.000,146813000.000,179266000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,1143000.000,336000.000,631000.000,1331000.000,1843000.000,3617000.000,3339000.000,469000.000,602000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,64000.000,2484000.000,1367000.000,895000.000,383000.000,105000.000,468000.000,3825000.000,3568000.000
AvailableForSaleSecuritiesAmortizedCost,28408000.000,114187000.000,130755000.000,133389000.000,138439000.000,144163000.000,151945000.000,150169000.000,182232000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,86123000.000,81600000.000,60332000.000,39317000.000,11664000.000,39977000.000,105833000.000,111097000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,72728000.000,69429000.000,50142000.000,15447000.000,5427000.000,36563000.000,102480000.000,107781000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,13395000.000,12171000.000,10190000.000,23870000.000,6237000.000,3414000.000,3353000.000,3316000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,19478000.000,16372000.000,11982000.000,12719000.000,13429000.000,10081000.000,10565000.000,10349000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,19209000.000,16310000.000,12029000.000,12912000.000,13808000.000,10437000.000,10569000.000,10432000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,21432000.000,27061000.000,15921000.000,17351000.000,18758000.000,20339000.000,21723000.000,15336000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,21274000.000,27049000.000,15944000.000,17493000.000,18957000.000,20554000.000,21727000.000,15419000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,35995000.000,47778000.000,68869000.000,71286000.000,75445000.000,99254000.000,96554000.000,127130000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,34881000.000,47302000.000,69687000.000,72407000.000,78074000.000,101387000.000,93350000.000,124160000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,1268000.000,1460000.000,,,1273000.000,935000.000,1130000.000,1364000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,1267000.000,1463000.000,,,1278000.000,940000.000,1133000.000,1366000.000
AvailableForSaleSecuritiesDebtSecurities,,112039000.000,130019000.000,133825000.000,139899000.000,147675000.000,154816000.000,146813000.000,179266000.000
BankOwnedLifeInsurance,4181000.000,,,,,,,,
Capital,,88249000.000,90728000.000,92431000.000,97460000.000,101176000.000,104930000.000,105764000.000,108085000.000
CapitalRequiredForCapitalAdequacy,,48824000.000,54450000.000,56317000.000,60171000.000,63511000.000,63466000.000,64150000.000,72396000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,0.080,0.080,0.080,0.086,0.086,0.086,0.086,0.092
CapitalRequiredToBeWellCapitalized,,61030000.000,68063000.000,,,,,,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,0.100,0.100,,,,,,
CapitalToRiskWeightedAssets,,0.145,0.133,0.131,0.140,0.137,0.143,0.142,0.138
CashAndCashEquivalentsAtCarryingValue,12378000.000,21964000.000,33409000.000,20570000.000,26541000.000,16640000.000,34969000.000,24243000.000,18340000.000
CashAndDueFromBanks,,21638000.000,33409000.000,20289000.000,26107000.000,16571000.000,34869000.000,23413000.000,18290000.000
CashCashEquivalentsAndFederalFundsSold,,21964000.000,33409000.000,20570000.000,26541000.000,16640000.000,34969000.000,24243000.000,18340000.000
CashSurrenderValueOfLifeInsurance,,19752000.000,19914000.000,20077000.000,24247000.000,24439000.000,24633000.000,24827000.000,25013000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYield,,292000.000,259000.000,233000.000,206000.000,172000.000,148000.000,87000.000,69000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAcquiredDuringPeriodAtAcquisitionAtFairValue,,7346000.000,7346000.000,7346000.000,,,,,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAcquiredDuringPeriodCashFlowsExpectedToBeCollectedAtAcquisition,,8564000.000,8564000.000,8564000.000,,,,,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAcquiredDuringPeriodContractuallyRequiredPaymentsReceivableAtAcquisition,,10201000.000,10201000.000,10201000.000,,,,,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesCarryingAmountNet,,7311000.000,6973000.000,6859000.000,6636000.000,5851000.000,5807000.000,4762000.000,4682000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesOutstandingBalance,,7496000.000,7224000.000,7106000.000,6863000.000,6068000.000,5813000.000,4768000.000,4688000.000
CertainLoansAndDebtSecuritiesAcquiredInTransferAllowanceForCreditLossesDueToSubsequentImpairment,,185000.000,251000.000,247000.000,227000.000,217000.000,6000.000,6000.000,6000.000
CertainLoansAndDebtSecuritiesAcquiredInTransferWithRelatedAllowanceForCreditLossesDueToSubsequentImpairment,,9223000.000,8922000.000,8777000.000,8461000.000,6970000.000,6521000.000,5403000.000,5302000.000
CommonEquityTierOneCapital,,,,,,,,,98995000.000
CommonEquityTierOneCapitalRatio,,,,,,,,,0.127
CommonEquityTierOneCapitalRequiredForCapitalAdequacy,,,,,,,,,44998000.000
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,30000000.000,10000000.000
CommonStockSharesIssued,3069030.000,7070821.000,7092294.000,7279620.000,7560594.000,7627777.000,7763351.000,7778309.000,7826450.000
CommonStockSharesOutstanding,3069030.000,7070821.000,7092294.000,7279620.000,7560594.000,7627777.000,7763351.000,7778309.000,7826450.000
CommonStockValue,3069000.000,7071000.000,7092000.000,7280000.000,7561000.000,7628000.000,7763000.000,7778000.000,7826000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,94000.000,,,,109000.000,
DeferredTaxAssetsLiabilitiesNet,1042000.000,2411000.000,1779000.000,2383000.000,2274000.000,1708000.000,1964000.000,3437000.000,3336000.000
DeferredTaxAssetsOther,,,,236000.000,,,,190000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,645000.000,,,,691000.000,
DeferredTaxAssetsStateTaxes,,,,326000.000,,,,418000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,1286000.000,,,,2083000.000,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,23000.000,,,,1312000.000,
DemandDepositAccounts,,97489000.000,95883000.000,111309000.000,116362000.000,134515000.000,139720000.000,134792000.000,135939000.000
DepositLiabilitiesReclassifiedAsLoansReceivable1,,,,202000.000,,,,154000.000,
