,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,58483000.000,56679000.000,48980000.000,60151000.000,48717000.000,43689000.000,41165000.000,37243000.000,53804000.000,61069000.000,45439000.000,44433000.000,42786000.000,44781000.000,42255000.000,49733000.000,46525000.000,35662000.000
AccruedInvestmentIncomeReceivable,,,,,7021000.000,6796000.000,6049000.000,,5356000.000,4529000.000,4410000.000,4405000.000,4340000.000,4012000.000,4648000.000,4672000.000,4617000.000,3563000.000,3464000.000,3322000.000,3521000.000,3783000.000
AccruedLiabilitiesCurrentAndNoncurrent,43828000.000,42931000.000,35476000.000,30547000.000,99263000.000,98396000.000,117569000.000,121319000.000,144424000.000,140037000.000,135405000.000,159541000.000,133290000.000,135972000.000,113537000.000,113450000.000,92935000.000,92761000.000,88930000.000,89760000.000,95370000.000,66700000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,35928000.000,40683000.000,43642000.000,,46481000.000,,,,52672000.000,,,,52488000.000,,,,60175000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,58393000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,-11342000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,34874000.000,24719000.000,37131000.000,30098000.000,55880000.000,47051000.000,15766000.000,10832000.000,3191000.000,8022000.000,21755000.000,13411000.000,19711000.000,24324000.000,14301000.000,18156000.000,13997000.000,12284000.000,15805000.000,15844000.000,1596000.000,3348000.000
AdditionalPaidInCapital,498556000.000,498875000.000,499096000.000,499786000.000,537453000.000,537500000.000,538105000.000,538231000.000,538071000.000,538287000.000,538936000.000,539522000.000,539311000.000,539222000.000,539669000.000,540088000.000,540512000.000,540371000.000,540705000.000,540692000.000,540948000.000,540808000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,336578000.000,336143000.000,335689000.000,360240000.000,334787000.000,334331000.000,333857000.000,333391000.000,332936000.000,332476000.000,331980000.000,306480000.000,105944000.000,105454000.000,104948000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,23400000.000,53300000.000,53300000.000,53300000.000,,,
Assets,7082547000.000,7023288000.000,6693666000.000,6461355000.000,9193368000.000,8702551000.000,8435934000.000,8380225000.000,8158015000.000,7855638000.000,7710145000.000,7673339000.000,7449109000.000,7364156000.000,7398325000.000,7203822000.000,7099149000.000,6874572000.000,6712596000.000,6592113000.000,6501824000.000,6414607000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,,,,,,,300169000.000,288302000.000,274479000.000,85790000.000,105033000.000,110438000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,,,,,,,,766188000.000,815885000.000
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,,,,,,,0.024,0.029,0.029,0.029,0.029,,,,,,,,,
AssetsSoldUnderAgreementsToRepurchaseMarketValue,,,,,,,,,1342505000.000,1133922000.000,1133532000.000,1101222000.000,1088525000.000,,,,,,,,,
AssetsSoldUnderAgreementsToRepurchaseRepurchaseLiability,,,,,,,,,1265000000.000,1010000000.000,1010000000.000,1010000000.000,977816000.000,,,,,,,,,
AvailableForSaleSecurities,3581087000.000,3226972000.000,2959912000.000,2672416000.000,2194286000.000,2013155000.000,1836229000.000,1677248000.000,1588425000.000,1455685000.000,1418958000.000,1273879000.000,1216538000.000,1125702000.000,1044319000.000,1007705000.000,974609000.000,669285000.000,664302000.000,642683000.000,751484000.000,800042000.000
AvailableForSaleSecuritiesAmortizedCost,3529671000.000,3154057000.000,2873682000.000,2591603000.000,2118825000.000,1948685000.000,1807335000.000,1654133000.000,1575043000.000,1437106000.000,1385438000.000,1249769000.000,1187679000.000,1092040000.000,1023573000.000,982754000.000,955646000.000,653673000.000,645298000.000,623994000.000,749867000.000,796558000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,44032000.000,30171000.000,439948000.000,577841000.000,537348000.000,412620000.000,383312000.000,391314000.000,347597000.000,208180000.000,318428000.000,,780713000.000,88519000.000,60118000.000,58628000.000,366519000.000,347054000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,40355000.000,26538000.000,436374000.000,572469000.000,519581000.000,393747000.000,24888000.000,,78810000.000,72842000.000,191023000.000,,666052000.000,,,17296000.000,329356000.000,311429000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,3677000.000,3633000.000,3574000.000,5372000.000,17767000.000,18873000.000,358424000.000,341768000.000,268787000.000,135338000.000,127405000.000,,114661000.000,88519000.000,60118000.000,41332000.000,37163000.000,35625000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,45274000.000,31437000.000,448107000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,41407000.000,27594000.000,444301000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,3867000.000,3843000.000,3806000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,2194286000.000,2013155000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,1242000.000,1266000.000,8159000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,190000.000,210000.000,232000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,1242000.000,1266000.000,8159000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,1052000.000,1056000.000,7927000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,76703000.000,65736000.000,37054000.000,,,,,,,,,,,,,,,
BankAcceptancesExecutedAndOutstanding,,,,,26996000.000,32512000.000,30571000.000,31881000.000,23042000.000,28535000.000,17581000.000,21077000.000,17989000.000,21848000.000,16040000.000,19083000.000,14582000.000,19381000.000,20984000.000,18043000.000,23765000.000,24288000.000
BankOverdrafts,,,,,2800000.000,4100000.000,1000000.000,1000000.000,1800000.000,734000.000,861000.000,890000.000,845000.000,817000.000,2100000.000,682000.000,1500000.000,565000.000,569000.000,780000.000,575000.000,770000.000
BorrowedFunds,,,,,,,,336250000.000,,,,,55000000.000,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,500000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,500000000.000,500000000.000,500000000.000,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,500000000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,61320000.000,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,21106000.000,21981000.000,22884000.000,23577000.000,24441000.000,24658000.000,25235000.000,25772000.000,26279000.000,26786000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,-438680000.000,,,,,,,,,,,,,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeFairValue,,,,,-650617000.000,,,,,,,,,,,,,,,,,
CapitalRequiredToBeWellCapitalized,,,,,,,,,,505067000.000,499438000.000,,,,,,,,,,,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,,,,,,0.100,0.100,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,281029000.000,517336000.000,605477000.000,453997000.000,868695000.000,561446000.000,748313000.000,657520000.000,703468000.000,624636000.000,596485000.000,671239000.000,573427000.000,678902000.000,553535000.000,526196000.000,536709000.000,677849000.000,517048000.000,509265000.000,510439000.000,480271000.000
CashAndDueFromBanks,278466000.000,513905000.000,601614000.000,450033000.000,855490000.000,548770000.000,737330000.000,645869000.000,696501000.000,616984000.000,588257000.000,663462000.000,568752000.000,672744000.000,547740000.000,521460000.000,532010000.000,671952000.000,511308000.000,503805000.000,504833000.000,473586000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAcquiredDuringPeriodCashFlowsExpectedToBeCollectedAtAcquisition,,,,,3197270000.000,3036875000.000,2715653000.000,2428498000.000,2349766000.000,,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYield,,,,,,,,,,,444606000.000,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodAtAcquisitionAtFairValue,,,,,2647201000.000,,,,,,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodContractuallyRequiredPaymentsReceivableAtAcquisition,,,,,3956203000.000,,,,,,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAllowanceForLoanLosses,,,,,,,,,,,,10120000.000,13481000.000,14166000.000,18359000.000,19986000.000,25785000.000,27747000.000,22801000.000,29819000.000,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesCarryingAmountNet,,,,,,,,,,,,1567425000.000,1478324000.000,1396392000.000,1327918000.000,,,1062957000.000,1015702000.000,,,
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
