,2011-06-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,148038.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,1833654.000,1833654.000,,1450000.000,1450000.000,1450000.000
BankruptcyClaimsAmountOfClaimsFiled,,,,,,42218956.880,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2615371.000,,,,-156532.000,,
ComprehensiveIncomeNetOfTax,7387322.000,3934605.000,5028122.000,-2368421.000,6065646.000,5941893.000,6635810.000,2743081.000
CostOfRevenue,16082075.000,20915248.000,24073413.000,20579985.000,30175748.000,22570739.000,22999787.000,22465529.000
CurrentIncomeTaxExpenseBenefit,,,1251128.000,87239.000,,885461.000,705467.000,426244.000
DeferredIncomeTaxExpenseBenefit,,,,0.000,,0.000,0.000,0.000
DefinedContributionPlanCostRecognized,,,122479.000,171241.000,,208391.000,180126.000,146090.000
Depreciation,,,3349778.000,3375601.000,,3254774.000,3355334.000,3655239.000
DepreciationAndAmortization,,3411668.000,,,,3453703.000,,
DepreciationAndAmortizationDiscontinuedOperations,,,,3070515.000,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,0.000,0.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,4017726.000,,,,
EarningsPerShareBasic,0.210,0.100,0.240,-0.070,0.250,0.220,0.150,0.030
EarningsPerShareBasicAndDiluted,,,0.240,-0.070,,,,
EarningsPerShareDiluted,0.210,0.100,0.240,-0.070,0.250,0.220,0.150,0.030
EffectOfExchangeRateOnCashAndCashEquivalents,,23216.000,,,,63120.000,,
EffectiveIncomeTaxRateContinuingOperations,,,0.198,-0.062,,0.159,0.182,0.370
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350,0.350,,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-0.350,-0.350,,-0.350,-0.350,-0.350
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,0.011,0.312,,,0.029,0.206
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,0.011,-0.312,,0.000,0.029,0.206
ForeignCurrencyTransactionGainLossBeforeTax,-4006.000,-505940.000,1494.000,2634.000,2237.000,-813.000,-4456.000,-1546.000
GainLossOnSaleOfInvestments,,,,,,-79650.000,-500.000,-350.000
GainLossOnSaleOfPropertyPlantEquipment,,,,-4017726.000,,-57045.000,,
GainsLossesOnSalesOfAssets,,,,,,-57045.000,-358.000,-251.000
GasGatheringTransportationMarketingAndProcessingCosts,12870450.000,19274859.000,22462516.000,18950048.000,28103199.000,20953430.000,21696966.000,21240267.000
GasGatheringTransportationMarketingAndProcessingRevenue,22285730.000,29399687.000,34927804.000,27903522.000,40024486.000,32180068.000,31765252.000,29708201.000
GeneralAndAdministrativeExpense,1851785.000,2711646.000,1636029.000,1255336.000,1853038.000,1531990.000,1177469.000,2124371.000
GrossProfit,11231094.000,11362070.000,13828282.000,10481797.000,13864745.000,12928591.000,11248171.000,9565599.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,5457703.000,2739217.000,6325710.000,-1412764.000,6606060.000,5551782.000,3879875.000,1153007.000
IncomeTaxExpenseBenefit,1064018.000,791471.000,1251128.000,87239.000,1091116.000,885461.000,705467.000,426244.000
IncomeTaxReconciliationNondeductibleExpense,,,701582.000,261626.000,,,289274.000,1225024.000
IncomeTaxesPaid,,1143667.000,,,,1076702.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,997587.000,,,,763439.000,,
IncreaseDecreaseInAccountsReceivable,,-1272022.000,,,,1193016.000,,
IncreaseDecreaseInAccruedTaxesPayable,,-588625.000,,,,-356785.000,,
IncreaseDecreaseInDeferredRevenue,,1359757.000,,,,904572.000,,
IncreaseDecreaseInDueFromEmployeeCurrent,,88962.000,,,,-75568.000,,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,123630.000,-83.000,-1146.000,1233.000,0.000,0.000,,
IncreaseDecreaseInInterestPayableNet,,-484705.000,,,,456189.000,,
IncreaseDecreaseInInventories,,-124084.000,,,,552497.000,,
IncreaseDecreaseInOtherReceivables,,1196797.000,,,,931273.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-3195216.000,,,,-874291.000,,
IncreaseDecreaseInRestrictedCash,,,,,,0.000,,
InterestExpense,,432037.000,275643.000,277347.000,263815.000,189379.000,171992.000,173293.000
InterestExpenseLongTermDebt,,,237711.000,236958.000,,149857.000,132031.000,135996.000
InterestPaidNet,,1194334.000,,,,149857.000,,
InvestmentIncomeInterest,9273.000,10746.000,9853.000,22084.000,25789.000,9723.000,10973.000,10350.000
LeaseAndRentalExpense,,,556668.000,582885.000,,591218.000,638062.000,604605.000
NetCashProvidedByUsedInFinancingActivities,,-4921334.000,,,,-2389500.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-4921334.000,,,,-2389500.000,,
NetCashProvidedByUsedInInvestingActivities,,-5137992.000,,,,-2795905.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-5137992.000,,,,-2795905.000,,
NetCashProvidedByUsedInOperatingActivities,,7420739.000,,,,4965753.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,7420739.000,,,,4965753.000,,
NetIncomeLoss,4393685.000,2175805.000,5045706.000,-1523597.000,5502600.000,4639468.000,3141673.000,713507.000
NetIncomeLossAttributableToNoncontrollingInterest,,-228059.000,-28876.000,-23594.000,117284.000,26853.000,32735.000,13256.000
NonoperatingIncomeExpense,119806.000,-960407.000,-246679.000,-4135497.000,-213154.000,-290965.000,-156790.000,-229168.000
OperatingExpenses,5893197.000,7662446.000,7255893.000,7759064.000,7045531.000,7085844.000,7211506.000,8183424.000
OperatingIncomeLoss,5337897.000,3699624.000,6572389.000,2722733.000,6819214.000,5842747.000,4036665.000,1382175.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,2993637.000,1758800.000,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,-17584.000,-844824.000,,1302425.000,3494137.000,2029574.000
OtherCostOfOperatingRevenue,1308916.000,852245.000,955283.000,1013647.000,1506028.000,1196648.000,849457.000,835162.000
OtherNonoperatingIncomeExpense,-9091.000,-33093.000,18763.000,133625.000,25169.000,26199.000,9543.000,-64078.000
OtherSalesRevenueNet,3053062.000,2051736.000,2272723.000,2511199.000,3408069.000,2844263.000,1979026.000,1870301.000
PaymentsForRepurchaseOfWarrants,,,,,,17500000.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,657421.000,,,,0.000,,
PaymentsToAcquireIntangibleAssets,,1506029.000,,,,0.000,,
PaymentsToAcquireOtherPropertyPlantAndEquipment,,4744279.000,,,,3353310.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,3192954.000,,,,76831.000,,
ProceedsFromMinorityShareholders,,,,,,0.000,,
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,-794000.000,,,,,,
ProceedsFromSaleOfLongtermInvestments,,,,,,716850.000,,
