,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,,588000.000,81000.000,,66000.000,10000.000,11000.000,57000.000,64000.000,10000.000,5000.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,,,,,,,,14648000.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,,,,,,,,,,3008000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,665000.000,,,,4000.000,,,,,,,,344000.000,,,,274000.000,,,,,,,,
AmortizationOfDebtDiscountPremium,,2560000.000,2709000.000,,3437000.000,4004000.000,4779000.000,-1536000.000,7348000.000,8464000.000,9620000.000,-3950000.000,12456000.000,7563000.000,14277000.000,-2225000.000,5627000.000,6213000.000,6868000.000,-179000.000,7956000.000,8653000.000,9450000.000,-327000.000,11836000.000
AmortizationOfFinancingCosts,,1464000.000,1123000.000,,710000.000,751000.000,606000.000,,597000.000,447000.000,549000.000,,708000.000,1055000.000,1147000.000,,966000.000,1022000.000,1085000.000,,1168000.000,1401000.000,1650000.000,,1970000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,,,,,,,10054000.000,11100000.000,,15560000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,13035000.000,1506000.000,6017000.000,2699000.000,0.000,0.000,1640000.000,0.000,5406000.000,-197000.000,-99000.000,42000.000,-53000.000,-18000.000,33000.000,27000.000,13029000.000,-190000.000,-821000.000,-880000.000,567000.000,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,,,,,,,,,,,129000.000,,759000.000,206000.000,224000.000,2219000.000,215000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,,,,,,,,,,,,,950000.000,,192000.000,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,,,,,,,,,,,,,,,,139000.000,142000.000,,150000.000
AvailableforsaleSecuritiesGrossRealizedLossesExcludingOtherThanTemporaryImpairments,,,,,,,,,,,,,,,,,,,12211000.000,,4813000.000,67000.000,82000.000,-4461000.000,65000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-23409000.000,,,,-21372000.000,,,,-53953000.000,,,,147010000.000,,,,-55793000.000,,,,-31320000.000,,,,-36843000.000
CashDividendsPaidToParentCompanyByConsolidatedSubsidiaries,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
CommonStockDividendsPerShareDeclared,0.400,0.400,0.380,0.360,0.400,0.400,0.380,0.360,0.400,0.400,0.380,0.360,0.400,0.400,0.380,0.360,0.400,0.400,0.380,0.360,0.400,0.400,0.380,0.360,0.400
ComprehensiveIncomeNetOfTax,14850000.000,,,,-12033000.000,1137000.000,18291000.000,16636000.000,4233000.000,14633000.000,-28536000.000,81490000.000,8837000.000,9436000.000,23894000.000,6491000.000,22955000.000,15087000.000,-11685000.000,25871000.000,19381000.000,23746000.000,24858000.000,210000.000,-4103000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,0.000,,0.000,,949000.000,5106000.000,4826000.000,1377000.000,260000.000,1837000.000,3644000.000,1533000.000,2055000.000,3322000.000,2532000.000,-1770000.000,2000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,4233000.000,14633000.000,-28536000.000,81742000.000,7888000.000,14542000.000,28720000.000,9766000.000,23215000.000,16924000.000,-8041000.000,27404000.000,21436000.000,27068000.000,27390000.000,-1560000.000,-4101000.000
CostOfGoodsAndServicesSold,205177000.000,231073000.000,227863000.000,228770000.000,200181000.000,211752000.000,203749000.000,207770000.000,172956000.000,180430000.000,194991000.000,198809000.000,239037000.000,279282000.000,287236000.000,291505000.000,242018000.000,279204000.000,295917000.000,292588000.000,236422000.000,283631000.000,303442000.000,273849000.000,275923000.000
CostOfGoodsSold,,,,,,,,,,,,,168166000.000,179773000.000,189728000.000,198058000.000,157030000.000,174867000.000,174418000.000,191585000.000,136738000.000,,,,
CostOfRealEstateRevenue,,,,,,,,,,,,,67324000.000,97763000.000,96442000.000,92499000.000,84358000.000,103870000.000,121078000.000,100981000.000,99678000.000,,,,
DeferredIncomeTaxExpenseBenefit,,,870000.000,,,,,,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,2657000.000,2613000.000,,2771000.000,2539000.000,2638000.000,2660000.000,2596000.000,2637000.000,2772000.000,4626000.000,7092000.000,5462000.000,6045000.000,5900000.000,6281000.000,6442000.000,6673000.000,6258000.000,5164000.000,5870000.000,5833000.000,5492000.000,5029000.000
DividendsCommonStockCash,30642000.000,,,,32467000.000,,,,35749000.000,,,,39795000.000,,,,46756000.000,,,,49712000.000,,,,53167000.000
EarningsPerShareBasic,0.250,0.400,0.220,0.060,-0.100,0.050,0.210,0.190,-0.020,0.150,-0.400,0.680,0.030,0.080,0.140,0.100,0.180,0.150,0.100,0.060,0.160,0.200,0.180,0.020,-0.030
EarningsPerShareDiluted,0.250,0.360,0.210,0.110,-0.100,0.050,0.210,0.190,-0.020,0.150,-0.400,0.680,0.030,0.080,0.140,0.100,0.180,0.150,0.100,0.060,0.160,0.200,0.180,0.010,-0.030
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,,,,,,,,,,,,,,,,,,,,,7416000.000,6112000.000,,8571000.000
EquityMethodInvestmentDividendsOrDistributions,2165000.000,,,,740000.000,,,,0.000,,,,2575000.000,,,,0.000,,,,12000.000,,,,7003000.000
EquityMethodInvestmentRealizedGainLossOnDisposal,,19475000.000,2221000.000,,,135000.000,,,,,,,,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,665000.000,,,,4000.000,,,,0.000,,,,344000.000,,,,274000.000,,,,0.000,,,,
ExciseAndSalesTaxes,127634000.000,142934000.000,141473000.000,140924000.000,121925000.000,130967000.000,126389000.000,128746000.000,108911000.000,112596000.000,121787000.000,113409000.000,102413000.000,109695000.000,115323000.000,118655000.000,97359000.000,108912000.000,112773000.000,120603000.000,90846000.000,106861000.000,116024000.000,112249000.000,109368000.000
GainLossOnDerivativeInstrumentsNetPretax,-575000.000,9437000.000,4386000.000,-5264000.000,-21057000.000,-6003000.000,6040000.000,13544000.000,3049000.000,2450000.000,2800000.000,10636000.000,-1650000.000,1970000.000,7127000.000,11962000.000,6460000.000,5256000.000,7044000.000,5695000.000,9694000.000,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,,,,-75000.000,,,,0.000,,
GainLossOnInvestments,4136000.000,19475000.000,2221000.000,0.000,0.000,0.000,0.000,0.000,,142000.000,0.000,,,0.000,0.000,,200000.000,24000.000,,,0.000,0.000,190000.000,0.000,-35000.000
GainLossRelatedToLitigationSettlement,,,,,,,,,,,,,1500000.000,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,-1217000.000,0.000,,2000.000,,,,-21458000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,-34110000.000
GainsLossesOnSalesOfAssets,3135000.000,577000.000,10000.000,121000.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
ImpairmentOfRealEstate,,,,,,,,,,,,,,,,,,,,,,921000.000,0.000,,0.000
