,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AcquisitionCosts,,,,,,,851000.000,,171000.000,,,,,,,,,,,,,,,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-289000.000,,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,,,,,,10516000.000,5158000.000,,8782000.000
AmortizationOfBelowMarketLease,,,,,,,,,,,,,,,,,,,,,,,,,177000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,,,,,,,,,,2715000.000
AmortizationOfIntangibleAssets,250000.000,250000.000,251000.000,264000.000,119000.000,119000.000,215000.000,583000.000,434000.000,742000.000,361000.000,602000.000,410000.000,1044000.000,1760000.000,1731000.000,1671000.000,1709000.000,1691000.000,1693000.000,1683000.000,8855000.000,12452000.000,12691000.000,12501000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,331000.000,373000.000,,97000.000,479000.000,105000.000,-477000.000,98000.000,102000.000,104000.000,-221000.000,1400.000,90.000,64.000,-954.000,0.000,0.000,0.000,0.000,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,228000.000,271000.000,,,30000.000,,,,2494000.000,8205000.000,233000.000,16347000.000,1442000.000
BusinessCombinationIntegrationRelatedCosts,,,,,,,,,,,,,,,,,,,,,,,,,1442000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,96731000.000,,,,32757000.000,,,,-20880000.000,,,,-1812000.000,,,,-112724000.000,,,,130281000.000,,,,27289000.000
CommonStockDividendsPerShareCashPaid,0.150,,0.150,,0.150,0.150,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.165,0.165,0.165,0.165,0.170,0.170,0.170,0.170,0.170,0.170,0.170,0.175
CommonStockDividendsPerShareDeclared,,0.150,0.150,,,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,40283000.000,27744000.000,,23669000.000,13672000.000,8240000.000,4293000.000,-1584000.000,6504000.000,7208000.000,20066000.000,31139000.000,22522000.000,20750000.000,27410000.000,30092000.000,33298000.000,27185000.000,22635000.000,19047000.000,73000.000,37987000.000,28326000.000,67143000.000
CostOfGoodsAndServicesSold,125490000.000,119499000.000,106830000.000,95710000.000,107077000.000,100881000.000,84876000.000,81195000.000,86943000.000,94970000.000,104219000.000,116714000.000,116981000.000,105062000.000,107473000.000,113587000.000,116793000.000,119168000.000,115103000.000,99588000.000,105768000.000,189948000.000,212275000.000,221732000.000,231606000.000
CostOfGoodsSold,111215000.000,105086000.000,90785000.000,80359000.000,91024000.000,84622000.000,68304000.000,66535000.000,70575000.000,79206000.000,87809000.000,99874000.000,100211000.000,87513000.000,89181000.000,97295000.000,98652000.000,99849000.000,95710000.000,79553000.000,85352000.000,163993000.000,183789000.000,194716000.000,205060000.000
CostOfServices,14275000.000,14413000.000,16045000.000,15351000.000,16053000.000,16259000.000,16572000.000,14660000.000,16368000.000,15764000.000,16410000.000,16840000.000,16770000.000,17549000.000,18292000.000,16292000.000,18141000.000,19319000.000,19393000.000,20035000.000,20416000.000,25955000.000,28486000.000,27016000.000,26546000.000
DeferredIncomeTaxExpenseBenefit,2993000.000,,,,1032000.000,,,,1228000.000,,,,-3974000.000,,,,736000.000,,,,347000.000,,,,-1809000.000
DefinedBenefitPlanContributionsByEmployer,,,,,,,,,,,,,,,,,,,,,,,,,227000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,,,,,,,,,,,,,,,,,,,,,260000.000
Depreciation,,,,,,,,,,4378000.000,,,,,,,,,,,,,,,
DepreciationAndAmortization,,,,,,,,,4092000.000,,4245000.000,,4150000.000,4815000.000,5792000.000,5757000.000,5532000.000,5550000.000,5524000.000,5497000.000,5278000.000,16430000.000,22049000.000,22169000.000,21833000.000
DepreciationDepletionAndAmortization,3177000.000,,,,3143000.000,,,,4092000.000,,,,,,,,,,,,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
