,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2308000.000,2776000.000,2318000.000,1637000.000,676000.000
AdvertisingExpense,4800000.000,7400000.000,7900000.000,7300000.000,8500000.000
AllocatedShareBasedCompensationExpense,2300000.000,2800000.000,2300000.000,1600000.000,700000.000
AmortizationOfFinancingCosts,35000.000,73000.000,68000.000,62000.000,62000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,3700000.000,500000.000,300000.000,2300000.000,3200000.000
AssetImpairmentCharges,424000.000,100000.000,216000.000,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,7000.000,5000.000,1000.000,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,4000.000,-10000.000,1000.000,
CapitalExpendituresIncurredButNotYetPaid,269000.000,304000.000,,,
CommonStockDividendsPerShareCashPaid,0.000,0.000,,,
ComprehensiveIncomeNetOfTax,-16138000.000,8693000.000,47121000.000,-49092000.000,-17783000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,,,740000.000,1105000.000,69000.000
CostOfMerchandiseSalesBuyingAndOccupancyCosts,303680000.000,284723000.000,270790000.000,254350000.000,253483000.000
CostsAndExpenses,446267000.000,426878000.000,409169000.000,,
CurrentFederalTaxExpenseBenefit,-127000.000,107000.000,-248000.000,,0.000
CurrentIncomeTaxExpenseBenefit,57000.000,-5000.000,35000.000,172000.000,-269000.000
CurrentStateAndLocalTaxExpenseBenefit,184000.000,-112000.000,283000.000,172000.000,-269000.000
DeferredFederalIncomeTaxExpenseBenefit,,25100000.000,24700000.000,29800000.000,-36200000.000
DeferredIncomeTaxExpenseBenefit,40000.000,0.000,-37937000.000,37543000.000,72000.000
DeferredIncomeTaxesAndTaxCredits,,,-37938000.000,37544000.000,72000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,-2200000.000,-2100000.000,-2500000.000
DefinedContributionPlanCostRecognized,0.000,200000.000,500000.000,500000.000,600000.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.600,0.600,0.600
Depreciation,18595000.000,13168000.000,11786000.000,12048000.000,12300000.000
DepreciationAndAmortization,18595000.000,13168000.000,11786000.000,12048000.000,12300000.000
DividendsCommonStockCash,,,0.000,0.000,0.000
EarningsPerShareBasic,-0.450,0.240,1.280,-1.330,-0.480
EarningsPerShareDiluted,-0.450,0.230,1.240,-1.330,-0.480
EffectiveIncomeTaxRateContinuingOperations,0.006,-0.001,-4.108,-3.315,0.011
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,-0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.348,-0.337,-4.476,-3.730,-0.361
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,0.003,0.000,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.006,0.006,-0.034,-0.010,-0.005
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.005,0.004,0.046,0.031,0.019
EffectiveIncomeTaxRateReconciliationTaxCredits,,,,0.048,0.005
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,-0.001,0.000,,,
FairValueInputsDiscountRate,,,,0.150,0.160
GainLossOnInvestments,76000.000,0.000,-1000.000,,0.000
GainLossOnSaleOfPropertyPlantEquipment,-52000.000,-9000.000,-56000.000,,-1000.000
GrossProfit,,,,129478000.000,128122000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-15979000.000,8685000.000,9224000.000,-11379000.000,-17980000.000
IncomeTaxExpenseBenefit,97000.000,-5000.000,-37902000.000,37715000.000,-197000.000
IncomeTaxesPaid,-622000.000,215000.000,,,
IncomeTaxesPaidNet,,,487000.000,-223000.000,106000.000
IncreaseDecreaseInAccountsPayable,2952000.000,612000.000,-5119000.000,-1670000.000,-2610000.000
IncreaseDecreaseInAccountsReceivable,-19000.000,-1202000.000,1572000.000,67000.000,-1518000.000
IncreaseDecreaseInIncomeTaxesReceivable,-783000.000,-95000.000,535000.000,-332000.000,3000.000
IncreaseDecreaseInInventories,3249000.000,2173000.000,441000.000,-2837000.000,-5647000.000
IncreaseDecreaseInOtherAccruedLiabilities,-3871000.000,3240000.000,-3826000.000,370000.000,5972000.000
