,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableAndAccruedLiabilitiesCurrent,529715.000,568995.000,232720.000,148206.000,176212.000,150368.000,174263.000,341455.000,343241.000,106529.000,120296.000,92582.000,70359.000,161405.000,115419.000,125434.000,60598.000,173329.000,98819.000,99386.000,82468.000,245911.000,300691.000,256984.000
AccountsReceivableNetCurrent,,,,,,,,,,20351.000,21154.000,12772.000,150.000,7393.000,17847.000,9283.000,16635.000,39676.000,24397.000,22257.000,14874.000,32534.000,7539.000,22265.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,-18943.000,-15355.000,-31706.000,-42931.000,-38546.000,-40841.000,-46739.000,-50357.000,-54569.000,-55871.000,-57358.000,-35205.000,-35562.000
AdditionalPaidInCapital,16065378.000,16064428.000,16327868.000,16327868.000,17245315.000,18338886.000,18915711.000,18976773.000,22831887.000,23226988.000,23226988.000,23415458.000,23520291.000,24024631.000,24024631.000,24024631.000,26540684.000,27179827.000,27179827.000,27179827.000,27182401.000,27307274.000,27356685.000,27607863.000
Assets,208957.000,251869.000,710629.000,339331.000,558948.000,417219.000,254061.000,352157.000,3064858.000,2060009.000,1595339.000,1106058.000,2145736.000,1557052.000,1011348.000,3056766.000,2545867.000,2166418.000,1708488.000,1232619.000,725045.000,405859.000,1336820.000,915628.000
AssetsCurrent,187846.000,233455.000,689420.000,320524.000,405142.000,272171.000,117227.000,179071.000,2902246.000,1907872.000,1453344.000,937835.000,1989536.000,1412876.000,878963.000,2936173.000,2437065.000,2026040.000,1595587.000,1147369.000,662921.000,318489.000,1276593.000,868625.000
Cash,69399.000,114835.000,557260.000,182060.000,395830.000,232471.000,51413.000,79214.000,2888217.000,,,,,,561220.000,164726.000,2160948.000,1851021.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,1842149.000,1397155.000,830813.000,1706381.000,1085006.000,,,,,1464362.000,1014166.000,488224.000,192826.000,1149900.000,595788.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
