,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayable,,102400.000,,
AccountsPayableCurrent,107972.000,,107726.000,98272.000
AccountsReceivableNet,,9403.000,9784.000,14118.000
AccountsReceivableNetCurrent,10614.000,,,
AccruedLiabilitiesCurrent,34908.000,36243.000,37628.000,39246.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,25895.000,26373.000,26851.000,
AdditionalPaidInCapital,215474.000,222289.000,682038.000,1154758.000
AllowanceForDoubtfulAccountsReceivableCurrent,1752.000,1549.000,1389.000,1389.000
Assets,58556.000,49203.000,44343.000,43845.000
AssetsCurrent,30481.000,26956.000,27924.000,33254.000
Cash,3940.000,1254.000,2504.000,2522.000
CashAndCashEquivalentsAtCarryingValue,3940.000,,,2522.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,900000000.000,900000000.000,900000000.000,900000000.000
CommonStockSharesIssued,575445000.000,575445000.000,628405000.000,738405000.000
CommonStockSharesOutstanding,575445000.000,575445000.000,575445000.000,575445000.000
CommonStockValue,57545.000,57545.000,62841.000,73841.000
ConcentrationRiskPercentage,0.540,,,
ConvertibleNotesPayableCurrent,145296.000,160296.000,185587.000,189365.000
DebtInstrumentUnamortizedDiscount,,,12167.000,17389.000
DeferredTaxAssetsCapitalLossCarryforwards,196400.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,700.000,,,
DeferredTaxAssetsValuationAllowance,-210620.000,,,
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,410812.000
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,226644.000,,
DerivativeLiabilities,,226644.000,487904.000,410812.000
DerivativeLiabilitiesCurrent,58562.000,226644.000,487904.000,410812.000
FurnitureAndFixturesGross,1839.000,1839.000,1839.000,
InterestPayableCurrent,80353.000,85624.000,68945.000,75199.000
InventoryFinishedGoods,1196.000,,,
InventoryNet,10527.000,10899.000,10236.000,11214.000
InventoryRawMaterials,9156.000,,,
LiabilitiesAndStockholdersEquity,58556.000,49203.000,44343.000,43845.000
LiabilitiesCurrent,547683.000,731979.000,1008742.000,934026.000
LiabilitiesFairValueDisclosure,,226644.000,673491.000,600177.000
LoansPayable,,110000.000,110000.000,110000.000
MachineryAndEquipmentGross,2420.000,2420.000,2420.000,
NotesPayable,171267.000,173467.000,175667.000,
NotesPayableCurrent,110000.000,110000.000,,
NotesPayableRelatedPartiesClassifiedCurrent,8000.000,8000.000,8000.000,8000.000
OperatingLossCarryforwards,491000.000,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
PrepaidExpenseCurrent,5400.000,5400.000,5400.000,5400.000
PrepaidExpenseNoncurrent,23000.000,17650.000,12300.000,6950.000
PropertyPlantAndEquipmentGross,30970.000,30970.000,30970.000,
PropertyPlantAndEquipmentNet,5075.000,4597.000,4119.000,3641.000
RetainedEarningsAccumulatedDeficit,-762146.000,-962610.000,-1709278.000,-2118780.000
StockholdersEquity,-489127.000,-682776.000,-964399.000,-890181.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,540494563.000,,,
