,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31
AccountsPayableAndAccruedLiabilitiesCurrent,34685.000,40404.000,99048.000,33612.000,57353.000,57708.000,60963.000,99784.000
AccruedLiabilitiesCurrent,,,,1125.000,,41140.000,,
AdditionalPaidInCapital,,,,,,,2444623.000,1132965.000
AdditionalPaidInCapitalCommonStock,1095213.000,1095213.000,1095213.000,2246557.000,2257557.000,2281290.000,,
AdvanceRent,,,,19265.000,23245.000,23245.000,23845.000,25345.000
Assets,1011447.000,724957.000,447639.000,13286.000,13547.000,838.000,586.000,19854.000
AssetsCurrent,16085.000,11045.000,1975.000,686.000,13547.000,838.000,586.000,19854.000
Cash,16085.000,11045.000,1975.000,686.000,947.000,838.000,586.000,14854.000
CashAndCashEquivalentsAtCarryingValue,,,1975.000,686.000,947.000,838.000,586.000,14854.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,5000000000.000
CommonStockSharesIssued,109905074.000,109905074.000,109905074.000,205876826.000,260876826.000,290543493.000,317210160.000,1660150800.000
CommonStockSharesOutstanding,109905074.000,109905074.000,109905074.000,205876826.000,260876826.000,290543493.000,317210160.000,1660150800.000
CommonStockValue,109905.000,109905.000,109905.000,205877.000,260877.000,290544.000,317211.000,1660151.000
ConvertibleNotesPayable,148957.000,148957.000,148957.000,,,,,38000.000
ConvertibleNotesPayableCurrent,75000.000,75000.000,75000.000,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,898656.000,1191045.000,1531767.000,2298630.000,2392090.000,2458554.000,2718661.000,2837715.000
Investments,470362.000,451412.000,445664.000,,,,,
Liabilities,283842.000,,,,105598.000,,,
LiabilitiesAndStockholdersEquity,1011447.000,724957.000,447639.000,13286.000,13547.000,838.000,586.000,19854.000
LiabilitiesCurrent,283842.000,289561.000,352965.000,77877.000,105598.000,105953.000,175808.000,284130.000
NotesPayable,,,,,25000.000,25000.000,25000.000,73000.000
NotesPayableCurrent,25000.000,25000.000,29960.000,25000.000,25000.000,25000.000,25000.000,35000.000
NotesPayableRelatedPartiesCurrent,200.000,,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,200.000,,,,,66000.000,76000.000
OperatingLossCarryforwards,,,,2518307.000,2392090.000,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,1000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,,,,,5000.000
RetainedEarningsAccumulatedDeficit,,,,,,,,3057382.000
StockholdersEquity,727605.000,435396.000,94674.000,-64591.000,-92051.000,-105115.000,-175222.000,-264276.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,727605.000,,,,-92051.000,,,
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,,,,881000.000,813000.000,,,
