,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AdjustmentsToAdditionalPaidInCapitalOther,,,,,456.000,,,,,,,,,,
AdvertisingExpense,,,,,,,,,0.000,0.000,0.000,0.000,0.000,,
AllocatedShareBasedCompensationExpense,,,,,,,,,27292.000,,,,0.000,,
AmortizationOfDebtDiscountPremium,,,,,,,,,16666.000,,,,202196.000,,
AmortizationOfIntangibleAssets,,,,,,,,,72.000,72.000,108.000,,108.000,108.000,108.000
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,,,0.000,,,,-147581.000,,,,-85006.000,,
CostOfRevenue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DebtConversionOriginalDebtAmount1,,,,,,,,,,,,,250000.000,,460000.000
Depreciation,,,,,,,,,223.000,223.000,223.000,,223.000,223.000,223.000
DepreciationDepletionAndAmortization,,,,,,,,,295.000,,,,331.000,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,123921.000,24345.000,244848.000
EarningsPerShareBasic,,,,,,,,,-0.020,-0.030,-0.040,-0.040,-0.030,-0.060,-0.020
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
EarningsPerShareDiluted,,,,,,,,,-0.020,-0.030,-0.040,-0.040,-0.030,-0.060,-0.020
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,,,,,,,,,,,,,,,222574.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,,,,,,,,,,,,123921.000,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,,,,,,,,,,,,,0.000,,
GainsLossesOnRestructuringOfDebt,,,,,,,,,,,,,,-33334.000,0.000
GeneralAndAdministrativeExpense,45.000,45.000,30.000,11383.000,650.000,,3468.000,,184407.000,326996.000,406323.000,396499.000,174745.000,163122.000,144204.000
GrossProfit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-5032.000,-3375.000,-3422.000,-16094.000,-6561.000,-1492.000,-4783.000,-1502751.000,-476512.000,-529358.000,-856740.000,-747689.000,-615075.000,-1125453.000,-380372.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,0.000,,,,0.000,,,,0.000,,,,0.000,,
IncreaseDecreaseInAccountsPayable,,,,,-8932.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,51058.000,,,,59905.000,,
IncreaseDecreaseInAccruedLiabilities,0.000,,,,0.000,,,,,,,,,,
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,-525.000,,,,4697.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,,,,,31250.000,,,,37500.000,,
IncreaseDecreaseInInterestPayableNet,48.000,,,,105.000,,,,7562.000,,,,21412.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,-12334.000,,,,0.000,,
InterestExpense,48.000,130.000,192.000,261.000,561.000,242.000,65.000,11371.000,33951.000,36914.000,106599.000,224557.000,258070.000,756292.000,381149.000
InterestPaid,0.000,,,,0.000,,,,0.000,,,,0.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,25950.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,4984.000,,,,14932.000,,,,150000.000,,,,305000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4984.000,,,,14932.000,,,,150000.000,,,,305000.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,-2674.000,,,,-11513.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,-2674.000,,,,-11513.000,,
NetCashProvidedByUsedInOperatingActivities,-4984.000,,,,-14932.000,,,,-294907.000,,,,-378493.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4984.000,,,,-14932.000,,,,-294907.000,,,,-378493.000,,
NetIncomeLoss,-5032.000,-3375.000,-3422.000,-16094.000,-6561.000,-1492.000,-4783.000,-1502751.000,-476512.000,-529358.000,-856740.000,-747689.000,-615075.000,-1125453.000,-380372.000
NonoperatingIncomeExpense,-48.000,-130.000,-192.000,-261.000,-561.000,-242.000,-65.000,-11371.000,-33951.000,-36914.000,-106599.000,-162800.000,-134149.000,-765281.000,-136301.000
NotesIssued1,,,,,,,,,,,,,222750.000,,
OperatingExpenses,4984.000,3245.000,3230.000,15833.000,6000.000,1250.000,4718.000,1491380.000,442561.000,492444.000,750141.000,584889.000,480926.000,360172.000,244071.000
