,2011-03-31,2011-06-30
AccountsPayableCurrent,4847000.000,5102000.000
AccountsReceivableNetCurrent,9801000.000,10119000.000
AdditionalPaidInCapitalCommonStock,964434000.000,965392000.000
AllowanceForDoubtfulAccountsReceivableCurrent,37000.000,53000.000
AssetRetirementObligationsNoncurrent,5471000.000,5662000.000
Assets,548535000.000,539519000.000
AssetsCurrent,30395000.000,30635000.000
CapitalLeaseObligationsCurrent,483000.000,734000.000
CapitalLeaseObligationsNoncurrent,3479000.000,3280000.000
CashAndCashEquivalentsAtCarryingValue,14378000.000,12371000.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,400000000.000,400000000.000
CommonStockSharesIssued,49610000.000,49783000.000
CommonStockSharesOutstanding,49610000.000,49783000.000
CommonStockValue,50000.000,50000.000
DeferredRentCreditNoncurrent,7652000.000,7728000.000
DeferredTaxLiabilitiesNoncurrent,71904000.000,71904000.000
EmployeeRelatedLiabilitiesCurrent,2535000.000,2443000.000
IndefiniteLivedIntangibleAssets,287495000.000,287495000.000
InterestPayableCurrent,1926000.000,2137000.000
Liabilities,270081000.000,271611000.000
LiabilitiesAndStockholdersEquity,548535000.000,539519000.000
LiabilitiesCurrent,13024000.000,12799000.000
LongTermDebtNoncurrent,166679000.000,168510000.000
OtherLiabilitiesCurrent,2050000.000,1463000.000
OtherLiabilitiesNoncurrent,1559000.000,1455000.000
PrepaidExpenseAndOtherAssetsCurrent,,2061000.000
PropertyPlantAndEquipmentNet,221510000.000,213977000.000
RestrictedCashAndInvestmentsCurrent,4197000.000,6084000.000
RestrictedCashAndInvestmentsNoncurrent,4051000.000,2177000.000
RestructuringReserveCurrent,1183000.000,920000.000
RestructuringReserveNoncurrent,313000.000,273000.000
RetainedEarningsAccumulatedDeficit,-686030000.000,-697534000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,278454000.000,267908000.000
