,2011-01-01,2011-04-02,2011-07-02,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-29,2013-03-30,2013-06-29,2013-09-30,2013-12-28,2014-03-29,2014-06-28,2014-09-30,2015-01-03,2015-04-04,2015-07-04,2015-09-30,2016-01-02,2016-04-02,2016-07-02,2016-09-30,2016-12-31,2017-04-01
AcceleratedShareRepurchasesSettlementPaymentOrReceipt,,,,,,,,,,,,,,,,125000000.000,,,,,,,,,,
AccountsPayableCurrent,12078000.000,13187000.000,13354000.000,16974000.000,12638000.000,17961000.000,17778000.000,17046000.000,,,,,,,,19802000.000,13862000.000,13879000.000,14561000.000,13361000.000,12171000.000,13426000.000,16250000.000,18022000.000,19063000.000,18381000.000
AccountsReceivableNetCurrent,174581000.000,178558000.000,186874000.000,230220000.000,221436000.000,204437000.000,203261000.000,217370000.000,221687000.000,213252000.000,200883000.000,229106000.000,212570000.000,221288000.000,228623000.000,235688000.000,201391000.000,201379000.000,183144000.000,197275000.000,161402000.000,146669000.000,151718000.000,161357000.000,132853000.000,142620000.000
AccruedIncomeTaxes,,,,11900000.000,,,,800000.000,,,,7100000.000,,,,9300000.000,,,,4000000.000,,,,6300000.000,,
AccruedIncomeTaxesCurrent,4267000.000,2824000.000,10933000.000,11895000.000,16548000.000,17094000.000,5505000.000,804000.000,7156000.000,5203000.000,4700000.000,7074000.000,11433000.000,12094000.000,14232000.000,9329000.000,8340000.000,14316000.000,6839000.000,4010000.000,4105000.000,8617000.000,7784000.000,6303000.000,6873000.000,8494000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,213854000.000,,,,228363000.000,,,,207572000.000,,,,218729000.000,,,,237969000.000,,,,265326000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,-100000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,1200000.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-59400000.000,,,,-64900000.000,,,,,,,,-69900000.000,,,,20100000.000,,,,27400000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-5400000.000,,,,-7600000.000,,,,,,,,-24500000.000,,,,71600000.000,,,,71200000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-55351000.000,-44473000.000,-41798000.000,-64764000.000,-69689000.000,-61123000.000,-71981000.000,-72501000.000,-67005000.000,-73660000.000,-74836000.000,-51160000.000,-49203000.000,-51168000.000,-48185000.000,-94367000.000,-112826000.000,-132081000.000,-130067000.000,-91742000.000,-100497000.000,-91355000.000,-94558000.000,-99953000.000,-113857000.000,-109546000.000
AdditionalPaidInCapital,1809111000.000,1818196000.000,1799125000.000,1805021000.000,1812845000.000,1810964000.000,1803945000.000,1822698000.000,1810086000.000,1801549000.000,1791181000.000,1786820000.000,1787364000.000,1759355000.000,1708407000.000,1597277000.000,1587017000.000,1599646000.000,1556308000.000,1553390000.000,1561795000.000,1575992000.000,1584675000.000,1598548000.000,1597886000.000,1623056000.000
AllowanceForDoubtfulAccountsReceivable,,,,3900000.000,,,,3400000.000,,0.000,0.000,3000000.000,0.000,,,1600000.000,,,,1000000.000,,,,1000000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,4361000.000,4475000.000,4113000.000,3902000.000,3290000.000,3313000.000,3417000.000,3418000.000,3418000.000,3442000.000,3449000.000,3030000.000,2988000.000,2969000.000,2561000.000,1622000.000,1294000.000,1236000.000,1030000.000,998000.000,935000.000,969000.000,999000.000,1012000.000,1348000.000,1230000.000
Assets,1267511000.000,1347101000.000,1681513000.000,1629682000.000,1613385000.000,1658616000.000,1611461000.000,1791634000.000,1802646000.000,1784819000.000,1756777000.000,1828906000.000,1904742000.000,1959126000.000,1958206000.000,2199954000.000,2137223000.000,2108630000.000,2146601000.000,2209913000.000,2215893000.000,2411502000.000,2339146000.000,2352253000.000,2196941000.000,2333748000.000
AssetsCurrent,538835000.000,625003000.000,618258000.000,592264000.000,588288000.000,631260000.000,607971000.000,879152000.000,633498000.000,645238000.000,639948000.000,680216000.000,769100000.000,703444000.000,711229000.000,732167000.000,696065000.000,706252000.000,635205000.000,704679000.000,659588000.000,741390000.000,635286000.000,642589000.000,513188000.000,671723000.000
AssetsFairValueDisclosure,,,,,66253000.000,67847000.000,92850000.000,,70564000.000,58855000.000,64968000.000,,201575000.000,73344000.000,53104000.000,,108924000.000,61076000.000,53767000.000,,77959000.000,79362000.000,119174000.000,,114757000.000,112687000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,,,101452000.000,,,,91723000.000,,,,110015000.000,,
AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,,,,44606000.000,49616000.000,49834000.000,48191000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,,,,,,122000.000,260000.000,193000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,,,,,,,,,,44599000.000,49738000.000,50094000.000,48384000.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,,,,,,,,,,,11380000.000,18695000.000,22738000.000,23555000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,,,,,,,,,,,,,,,,,,,11387000.000,18585000.000,22650000.000,23492000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,,,,,,,,,,,,,,,,,,,11380000.000,18549000.000,22618000.000,23449000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,,,,,,,,,,,,,,,,,,,,,,33212000.000,31153000.000,27444000.000,24892000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,,,,,,,,,,,,,,,,,,,,,,,33226000.000,31067000.000,27216000.000,24742000.000
AvailableForSaleSecuritiesNoncurrent,,,,,,,,,,,,,,,,,,,,,,,33226000.000,30921000.000,27096000.000,24636000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,298437000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,117900000.000,44900000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,33193000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,7413000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesDeferredRevenue,,,16803000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredIncomeTaxesAssetLiabilityNet,,,-34242000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,191649000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,5553000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,4880000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,,,,,,,,18000000.000,18000000.000,18000000.000,18000000.000,18000000.000,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueLow,,,,,,,,,,,,,,0.000,0.000,16500000.000,16500000.000,16500000.000,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,,,13048000.000,13048000.000,13048000.000,,0.000,3800000.000,3800000.000,,,,16900000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesDeferredRevenue,,,,,,,,,,,,,,,,18242000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,,,,,,,,,,,-3674000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,54000000.000,,,,48900000.000,,,,13600000.000,,,,69900000.000,,
