,2014-11-30,2015-02-28,2015-05-31
AccountsPayableRelatedPartiesCurrent,,,10590.000
AccruedLiabilitiesAndOtherLiabilities,,,10590.000
AdditionalPaidInCapital,-655.000,4215.000,13445.000
Assets,30.000,,11100.000
AssetsCurrent,30.000,,11100.000
Cash,30.000,,11100.000
CashAndCashEquivalentsAtCarryingValue,30.000,,11100.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockSharesAuthorized,10000000.000,10000000.000,50000000.000
CommonStockSharesIssued,10000000.000,10000000.000,10000000.000
CommonStockSharesOutstanding,10000000.000,10000000.000,10000000.000
CommonStockValue,1000.000,1000.000,1000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,315.000,5215.000,13935.000
GeneralPartnersContributedCapital,50.000,5215.000,
Liabilities,,,10590.000
LiabilitiesAndStockholdersEquity,30.000,,11100.000
LiabilitiesCurrent,,,10590.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000
StockholdersEquity,30.000,,510.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,510.000
StockholdersEquityNoteSubscriptionsReceivable,,,0.000
