,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedIncomeTaxes,,,,,,,,,7603000.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,101167000.000,,,,117735000.000,,,,129872000.000,,,,146501000.000,,,,133644000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,24546000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-1330000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,23216000.000,25420000.000,22208000.000,26931000.000,24477000.000,23292000.000,-4912000.000,-1317000.000,-16491000.000,-6176000.000,4693000.000,-256000.000,7525000.000,17317000.000,8169000.000,16983000.000,-1585000.000,19608000.000,25984000.000,19788000.000,-26035000.000,-21421000.000
AdditionalPaidInCapital,1135238000.000,1131496000.000,1132842000.000,1173876000.000,1176180000.000,1169421000.000,1172359000.000,1175197000.000,1178284000.000,1177145000.000,1391097000.000,1394618000.000,1398633000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,1603117000.000,1790424000.000,1871016000.000,1797982000.000,1799597000.000,1791857000.000,1797835000.000,2084446000.000,2563335000.000
AmountAvailableForDividendDistributionWithoutPriorApprovalFromRegulatoryAgency,,,,,28120000.000,,,,,,,,,,,,,,,,,
Assets,11528862000.000,11791283000.000,12121118000.000,12534119000.000,13129678000.000,12951199000.000,12823503000.000,13145077000.000,13365550000.000,13550924000.000,15325042000.000,15516609000.000,15758605000.000,18054671000.000,19238928000.000,19534225000.000,19504068000.000,20092563000.000,20160855000.000,20788566000.000,21659190000.000,22008479000.000
AssetsFairValueDisclosureNonrecurring,28018000.000,25684000.000,30116000.000,,,,,,,,,,,,,,,,,,,
AssetsFairValueDisclosureRecurring,1807045000.000,1848683000.000,1849204000.000,1795260000.000,1787123000.000,,,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,32720000.000,18292000.000,14627000.000,24966000.000,5200000.000,3953000.000,18523000.000,53886000.000,112476000.000,,,2105100000.000,2147276000.000,2316690000.000,2405994000.000,2801751000.000,2803430000.000,2719616000.000,2726815000.000,2845969000.000,3486274000.000,3857213000.000
AvailableForSaleSecurities,1776827000.000,1811023000.000,1812746000.000,1757934000.000,1745004000.000,1951548000.000,1912058000.000,1964389000.000,1936797000.000,1933314000.000,2008953000.000,2103828000.000,2158853000.000,2342613000.000,2413158000.000,2827805000.000,2800286000.000,2755425000.000,2776015000.000,2885413000.000,3446097000.000,3823953000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,18152000.000,30096000.000,15477000.000,38407000.000,50061000.000,41364000.000,7374000.000,8781000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,10988000.000,4042000.000,18621000.000,2598000.000,861000.000,1920000.000,47551000.000,42041000.000
AvailableForSaleSecuritiesAmortizedCost,1740021000.000,1775213000.000,1773742000.000,1713780000.000,1706916000.000,1917745000.000,1920491000.000,1967293000.000,1963046000.000,1943695000.000,2002362000.000,2105100000.000,2147276000.000,2316690000.000,2405994000.000,2801751000.000,2803430000.000,2719616000.000,2726815000.000,2845969000.000,3486274000.000,3857213000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,5059000.000,2742000.000,5173000.000,1709000.000,564000.000,899000.000,2677000.000,2333000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,10988000.000,4042000.000,18621000.000,2598000.000,861000.000,1920000.000,47551000.000,42041000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,169680000.000,251973000.000,233933000.000,146695000.000,244781000.000,357978000.000,1079827000.000,985852000.000,1254261000.000,1099454000.000,796540000.000,1144859000.000,839918000.000,530194000.000,1077609000.000,500774000.000,1729323000.000,322219000.000,153767000.000,365704000.000,2629422000.000,2742074000.000
