,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccountsPayableCurrent,486800000.000,426200000.000,399500000.000,134100000.000,133500000.000,110500000.000,132900000.000,213600000.000,161900000.000,164800000.000,162000000.000,199800000.000
AccountsPayableRelatedPartiesCurrent,,,,36000000.000,29100000.000,26700000.000,40900000.000,50400000.000,37800000.000,35600000.000,39800000.000,41900000.000
AccountsReceivableNetCurrent,1078900000.000,887100000.000,743700000.000,364800000.000,373200000.000,411600000.000,442700000.000,413700000.000,447000000.000,460400000.000,451800000.000,403800000.000
AccrualForEnvironmentalLossContingencies,,,,,8500000.000,9300000.000,8600000.000,,16900000.000,16500000.000,16000000.000,
AccruedAdvertisingCurrent,,,,104200000.000,,,,62600000.000,,,,52600000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,,,,15000000.000,,,,15500000.000
AccruedIncomeTaxesCurrent,,,,123200000.000,,,,120700000.000,,,,71500000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1779600000.000,1464200000.000,1465800000.000,526200000.000,,,,565900000.000,,,,592900000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,4200000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,112800000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-195500000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-46200000.000,-700000.000,-353900000.000,-304100000.000,-184400000.000,-281200000.000,-196900000.000,-186000000.000,-239100000.000,-289400000.000,-206300000.000,-146800000.000
AdditionalPaidInCapital,829900000.000,843300000.000,872700000.000,882400000.000,871800000.000,885000000.000,884300000.000,873700000.000,885500000.000,912100000.000,932800000.000,946200000.000
AllowanceForDoubtfulAccountsReceivable,,,,9800000.000,,,,14000000.000,,,,12300000.000
