,2011-11-30,2012-02-29,2012-11-30,2013-02-28,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,,-3817000.000,-378000.000,1278000.000,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,,,,,,,,,,,,2119000.000,,
AmortizationOfDebtDiscountPremium,,,,,1333000.000,,,,1948000.000,,,,2110000.000,,,,2308000.000,,
AmortizationOfFinancingCosts,,,,,611000.000,,,,709000.000,,,,2087000.000,,,,1342000.000,,
AmortizationOfFinancingCostsAndDiscounts,,,,,1865000.000,,,,1759000.000,,,,2052000.000,,,,2271000.000,,
ComprehensiveIncomeNetOfTax,,,60027000.000,87698000.000,151397000.000,23346000.000,30374000.000,-19782000.000,22863000.000,-35043000.000,-33633000.000,27212000.000,42472000.000,-20779000.000,-175452000.000,101084000.000,-121912000.000,390813000.000,101331000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,694000.000,1659000.000,2714000.000,62000.000,235000.000,-168000.000,208000.000,-209000.000,-220000.000,316000.000,-232000.000,-351000.000,-1402000.000,118000.000,-690000.000,2575000.000,404000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,60721000.000,89357000.000,154111000.000,23408000.000,30609000.000,-19950000.000,23071000.000,-35252000.000,-33853000.000,27528000.000,42240000.000,-21130000.000,-176854000.000,101202000.000,-122602000.000,393388000.000,101735000.000
DebtIssuanceCosts,,,1905000.000,1891000.000,1865000.000,1782000.000,1806000.000,1994000.000,1793000.000,1932000.000,1871000.000,1948000.000,,,,,,,
Depreciation,,,,,1457000.000,,,,1461000.000,,,,1899000.000,,,,1723000.000,,
FeesAndCommissions,3986000.000,4716000.000,17807000.000,6337000.000,4156000.000,5125000.000,5702000.000,2779000.000,4357000.000,9872000.000,5020000.000,17534000.000,4701000.000,7031000.000,5604000.000,4449000.000,4530000.000,5097000.000,5810000.000
FinancingReceivableAllowanceForCreditLossesPeriodIncreaseDecrease,,,-3817000.000,-378000.000,1278000.000,,,,,,,,,,,,,,
FinancingReceivableAllowanceForCreditLossesRecovery,,,53000.000,52000.000,53000.000,53000.000,54000.000,52000.000,53000.000,54000.000,53000.000,54000.000,55000.000,53000.000,53000.000,53000.000,53000.000,53000.000,53000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,,-1606000.000,0.000,,,,,,,,,,,,
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,-47753000.000,-25563000.000,,,,,,,,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,-3766000.000,46626000.000,106384000.000,-30780000.000,-31623000.000,-78402000.000,-49878000.000,-74561000.000,-98770000.000,26210000.000,-12017000.000,-101184000.000,-243036000.000,46396000.000,-188293000.000,340660000.000,42455000.000
GainsLossesOnExtinguishmentOfDebt,-6258000.000,0.000,,,,,-1452000.000,,,,-703000.000,,,,-333000.000,,,,192000.000
GeneralAndAdministrativeExpense,,,19451000.000,30279000.000,18615000.000,-18573000.000,-17183000.000,89707000.000,18543000.000,18237000.000,18008000.000,21742000.000,22835000.000,20231000.000,22352000.000,20925000.000,20859000.000,20632000.000,20710000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,82324000.000,81608000.000,36030000.000,19879000.000,18565000.000,-52921000.000,9643000.000,9241000.000,9113000.000,-18922000.000,11387000.000,16462000.000,20078000.000,-31262000.000,16017000.000,13505000.000,13381000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,7625000.000,435000.000,136000.000,0.000,0.000,236000.000,0.000,10000.000,0.000,5000.000,0.000,159000.000,243000.000,252000.000,218000.000,231000.000,228000.000
ImpairmentOfLongLivedAssetsHeldForUse,-152000.000,-597000.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-27701000.000,-37301000.000,60535000.000,91154000.000,159967000.000,25093000.000,28784000.000,-18914000.000,20808000.000,-35953000.000,-34251000.000,30878000.000,43425000.000,-24378000.000,-174975000.000,104469000.000,-132350000.000,396823000.000,98347000.000
IncomeTaxExpenseBenefit,407000.000,2000.000,454000.000,1067000.000,1701000.000,101000.000,243000.000,-41000.000,196000.000,-41000.000,-55000.000,309000.000,330000.000,110000.000,-593000.000,210000.000,-89000.000,1519000.000,385000.000
IncomeTaxesPaid,,,,,3000.000,,,,8000.000,,,,4000.000,,,,199000.000,,
IncreaseDecreaseInAccountsPayable,,,,,,,,,8874000.000,,,,484000.000,,,,,,
IncreaseDecreaseInDeferredRevenue,,,,,,,,,4389000.000,,,,-399000.000,,,,218000.000,,
IncreaseDecreaseInInterestPayableNet,,,,,66018000.000,,,,65099000.000,,,,66946000.000,,,,61932000.000,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,,,-25537000.000,,,,1060000.000,,,,4045000.000,,,,5323000.000,,
IncreaseDecreaseInReceivables,,,,,-2568000.000,,,,2476000.000,,,,-806000.000,,,,-3487000.000,,
IncreaseDecreaseInRestrictedCash,,,,,478000.000,,,,505000.000,,,,4710000.000,,,,16691000.000,,
InterestAndFeeIncomeLoansCommercialIndustrialAndAgriculturalLoans,237755000.000,238018000.000,241630000.000,234021000.000,241071000.000,239254000.000,238732000.000,238483000.000,237291000.000,235235000.000,238740000.000,241710000.000,246116000.000,256325000.000,253633000.000,256562000.000,256835000.000,257156000.000,259920000.000
InterestExpense,-194680000.000,-190294000.000,174301000.000,171899000.000,167585000.000,165345000.000,163534000.000,158191000.000,156552000.000,158275000.000,156850000.000,164007000.000,165700000.000,167124000.000,171189000.000,177837000.000,181080000.000,183654000.000,186740000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,46070000.000,47461000.000,71146000.000,62500000.000,72208000.000,72813000.000,74411000.000,79955000.000,87510000.000,75968000.000,79586000.000,96182000.000,75854000.000,87961000.000,84179000.000,83438000.000,73827000.000,72764000.000,71115000.000
