,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,34400000.000,34200000.000,,48100000.000,42500000.000,42800000.000,36600000.000,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,18000000.000,100000.000,8700000.000,,,,,,,,,,14400000.000,16800000.000,15600000.000,16100000.000,11600000.000
AmortizationOfAcquiredIntangibleAssets,,,,,34200000.000,35300000.000,33000000.000,31500000.000,32200000.000,31700000.000,,,,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,200000.000,,,,3500000.000,,,,4500000.000,,,,2400000.000,,,,600000.000,,,,,,,,
AmortizationOfIntangibleAssets,,2500000.000,2500000.000,,34200000.000,,,,,,29500000.000,,31200000.000,31200000.000,30400000.000,26100000.000,22600000.000,23000000.000,21800000.000,21300000.000,21400000.000,27500000.000,23500000.000,22500000.000,5000000.000
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,300000.000,400000.000,,,,,,,100000.000,100000.000,,300000.000,200000.000,200000.000,300000.000,500000.000,,500000.000,,400000.000,200000.000,1100000.000,900000.000,
BusinessCombinationAcquisitionRelatedCosts,,6600000.000,24100000.000,,1800000.000,1700000.000,1300000.000,2600000.000,400000.000,100000.000,300000.000,300000.000,900000.000,900000.000,,,,,,,,,,,
BusinessCombinationIntegrationRelatedCosts,,,,,,,,,,,,,,,1400000.000,,700000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,20400000.000,,,,-184600000.000,,,,-53800000.000,,,,-579300000.000,,,,213700000.000,,,,-42700000.000,,,,-75300000.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,,,,,,,,,2500000.000,,,,,,,,,,,,
CommonStockDividendsPerShareCashPaid,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,,,,,,,
CommonStockDividendsPerShareDeclared,,,0.130,,0.130,,,,0.130,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,119600000.000,92000000.000,-22200000.000,-75100000.000,101800000.000,-160300000.000,-1141800000.000,-229800000.000,-14000000.000,-34800000.000,61400000.000,-900000.000,74300000.000,79900000.000,-66200000.000,-166300000.000,35700000.000,19300000.000,-42500000.000,116700000.000,57600000.000,60400000.000,147900000.000,91400000.000,6900000.000
CostOfRevenue,819500000.000,888300000.000,911400000.000,1380500000.000,1267800000.000,1341800000.000,1256700000.000,1237500000.000,1234800000.000,1296400000.000,1279500000.000,1292600000.000,1186700000.000,1293600000.000,1281900000.000,1300700000.000,1096800000.000,1121200000.000,1109600000.000,1117300000.000,1001300000.000,1065600000.000,1076600000.000,1103200000.000,695800000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,,,-11400000.000,,,,
DeferredIncomeTaxesAndTaxCredits,2500000.000,,,,-14100000.000,,,,-38800000.000,,,,-1100000.000,,,,13700000.000,,,,,,,,112200000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,,,,,,,,,,,,,2800000.000,,-2800000.000,-2600000.000,-3000000.000,,-2800000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,,,,,,,,,,,,,,,,,,,100000.000,100000.000,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,,,,,,,,,,,,,,,13100000.000,13200000.000,,11600000.000,11500000.000,11600000.000,,12600000.000
DefinedBenefitPlanInterestCost,,,,,,,,,,,,,,,,,,9800000.000,9800000.000,,8300000.000,8400000.000,8400000.000,8200000.000,7100000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,,,,,,,,,,,,,,2100000.000,2000000.000,,2200000.000,1900000.000,2800000.000,,-200000.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1,,,,,,,,,,,,,,,,,,-100000.000,-100000.000,,-100000.000,300000.000,-300000.000,,-500000.000
DefinedBenefitPlanServiceCost,,,,,,,,,,,,,,,,,,2600000.000,2500000.000,,2600000.000,2600000.000,2600000.000,2800000.000,2000000.000
Depreciation,,,,,,,,,40600000.000,43700000.000,38600000.000,37300000.000,37100000.000,38500000.000,36600000.000,35600000.000,32200000.000,31400000.000,31000000.000,30000000.000,27700000.000,30000000.000,31100000.000,31700000.000,24100000.000
DepreciationAndAmortization,36000000.000,36900000.000,36700000.000,79900000.000,82300000.000,77800000.000,75400000.000,68500000.000,72800000.000,75400000.000,68100000.000,67100000.000,68300000.000,,,,54800000.000,,,,49100000.000,,,,52800000.000
DepreciationDepletionAndAmortization,,,,,,,,,80400000.000,82600000.000,73500000.000,71000000.000,82800000.000,81600000.000,77300000.000,79100000.000,73100000.000,69300000.000,68700000.000,63400000.000,63500000.000,74300000.000,70200000.000,70200000.000,37200000.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,12600000.000,,-300000.000,-2400000.000,-9000000.000,13800000.000,48100000.000,-6800000.000,23600000.000,14100000.000,-19600000.000,-22800000.000,-7300000.000,-2600000.000,6000000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,-3000000.000,8400000.000,,-2700000.000,-2600000.000,13600000.000,-3700000.000,-20100000.000,4100000.000,,,,,,,,,,,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,500000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,9600000.000,,,,,,,,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,3700000.000,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,9800000.000,,,,,,,,,,,,,,,,,,
DistributedEarnings,,,,,,,,,,,,,,,,,27300000.000,27200000.000,26100000.000,25600000.000,25400000.000,31300000.000,31300000.000,30700000.000,31000000.000
DividendsCommonStockCash,,20700000.000,20700000.000,,,,,,25000000.000,25000000.000,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.370,0.410,0.460,-0.350,-0.030,-0.070,-6.380,-0.830,0.010,0.290,0.190,0.150,0.350,0.280,0.280,0.310,0.460,0.130,0.430,0.610,0.470,0.250,0.840,0.930,-0.220
EarningsPerShareBasicDistributed,,0.130,0.130,,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.160,0.160,0.160,0.160
EarningsPerShareBasicUndistributed,,0.280,0.330,,-0.160,-0.200,-6.510,-0.960,-0.120,0.160,0.060,0.020,0.220,0.150,0.150,0.180,0.330,,0.300,,0.340,0.090,0.680,0.760,-0.380
EarningsPerShareDiluted,0.340,0.370,0.410,-0.320,-0.030,-0.070,-6.380,-0.830,0.010,0.260,0.180,0.130,0.330,0.280,0.280,0.310,0.460,0.130,0.420,0.610,0.460,0.250,0.830,0.920,-0.220
EffectOfExchangeRateOnCashAndCashEquivalents,19100000.000,,,,4900000.000,,,,39000000.000,,,,8200000.000,,,,40800000.000,,,,,,,,8500000.000
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,,,,,,,,,,,,,,,,,-10900000.000,,,,
EffectiveIncomeTaxRateContinuingOperations,,0.279,0.264,,0.583,,,,1.470,0.251,0.246,-1.494,0.130,0.354,0.376,-0.826,0.259,0.345,0.313,-0.705,0.182,0.597,0.055,-0.694,1.651
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,,0.350,,,,,,,,,,0.350,,,,,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,,,,,,,,,,,,,,,,,9300000.000
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,,,18000000.000,18000000.000,,,,,,,6000000.000,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,2600000.000,,,,800000.000,,,,-500000.000,,,,,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,2600000.000,,,,800000.000,,,,500000.000,,,,,,,,,,,,6800000.000,,,,
FiniteLivedIntangibleAssetsFutureAmortizationExpense,,,,,1191600000.000,,,,,,,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,-200000.000,,,,,,-800000.000,,,,1000000.000,,-2000000.000,-2600000.000,-3700000.000,500000.000,,,,,,,,,
ForeignCurrencyTransactionGainLossRealized,,,,,,,,,,,,,,,,,,3100000.000,400000.000,,-1500000.000,5600000.000,600000.000,3600000.000,-4000000.000
ForeignCurrencyTransactionLossBeforeTax,,3100000.000,-1300000.000,,3800000.000,6300000.000,,,1700000.000,3900000.000,,,,,,,500000.000,,,,,,,,
FutureAmortizationExpenseYearFive,,,,,98500000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,,,104300000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,,,,,101500000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,,,132200000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,,,133800000.000,,,,,,,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets,,,,,,,,,,,,,-100000.000,,,,,,,,,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,,3300000.000,,,,,-400000.000,600000.000,,
GainLossOnDispositionOfProperty,100000.000,,,,200000.000,,,,-200000.000,,,,,,,,,,,,,,,,
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,6300000.000,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,29200000.000,-500000.000,,,,,,
GainLossOnSaleOfProperties,,,,,,,,,,,,,,,,,3500000.000,,,,,,,,
GainLossRelatedToLitigationSettlement,,,,,,,,,,,,,21100000.000,0.000,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,-32300000.000,-100000.000,,,-400000.000,-400000.000,-17700000.000,-84000000.000,-500000.000,-110800000.000,600000.000,700000.000,,,-100000.000,,
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,,,,,15800000.000,,,,,,,,
GoodwillAndIntangibleAssetImpairment,,,,,,,1334300000.000,,,,,,,,,,,,,,,,,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,1800000.000
GoodwillImpairmentLoss,,,,,,,,,1091000000.000,,,,,,,,,,,,,,,,
GoodwillPurchaseAccountingAdjustments,,,,,-1200000.000,,,,,,,,,,,,,,,,-300000.000,,,,
GoodwillTranslationAdjustments,,,,,54100000.000,,,,-31300000.000,,,,1100000.000,,,,-59000000.000,,,,20200000.000,,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,,,,,,,,,,,,,,800000.000,,,,,,,,
GrossProfit,309000000.000,324300000.000,335700000.000,672200000.000,649700000.000,662600000.000,643600000.000,588400000.000,618000000.000,665100000.000,656400000.000,648000000.000,641000000.000,680000000.000,693600000.000,673000000.000,649600000.000,663800000.000,636600000.000,636600000.000,589300000.000,661400000.000,640000000.000,640900000.000,336400000.000
IncomeLossFromContinuingOperations,,,,,,,-1238300000.000,,2700000.000,56300000.000,37700000.000,-3000000.000,71800000.000,60300000.000,59300000.000,66700000.000,,,,,,,,,-53800000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,,42900000.000,126000000.000,,112300000.000,123000000.000,172800000.000,157800000.000,82600000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,81900000.000,90200000.000,100100000.000,-56100000.000,-14400000.000,-6700000.000,-1286300000.000,-564600000.000,-5800000.000,75200000.000,50000000.000,58300000.000,82500000.000,93400000.000,95000000.000,-3700000.000,131300000.000,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,-6.410,,0.010,0.290,0.190,-0.010,0.350,0.280,0.280,0.310,,,,,,,,,-0.270
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,-6.410,,0.010,0.260,0.180,-0.010,0.330,0.280,0.280,0.310,,,,,,,,,-0.270
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,5900000.000,,,,,,,0.000,,,,,,,,,,,10600000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,,,,,0.000,,,,,,,,,,,0.050
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,0.030,,,,,,,0.000,,,,,,,,,,,0.050
IncomeTaxExpenseBenefit,22200000.000,25200000.000,26400000.000,-6800000.000,-8400000.000,7000000.000,-48000000.000,-212500000.000,-8500000.000,18900000.000,12300000.000,61300000.000,10700000.000,33100000.000,35700000.000,-70400000.000,34100000.000,14800000.000,39400000.000,2200000.000,20400000.000,73400000.000,9500000.000,-23800000.000,136400000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,,,,,,,,,,,,,,,,,,,,1800000.000,,
IncomeTaxReconciliationRepatriationOfForeignEarnings,,,,,,,,,,,,,,,,,,,,,3000000.000,,,,84800000.000
IncomeTaxReconciliationTaxExemptIncome,,,,,,,,,,,,,6000000.000,,,,,,,,4000000.000,,,,
IncomeTaxReconciliationTaxSettlements,,,,,,5000000.000,2000000.000,,,,,,7000000.000,,,,,,,,,,,,
IncomeTaxesPaidNet,25200000.000,,,,31200000.000,,,,32400000.000,,,,14700000.000,,,,23800000.000,,,,29600000.000,,,,46200000.000
IncreaseDecreaseInAccountsPayable,26500000.000,,,,-5000000.000,,,,99400000.000,,,,53400000.000,,,,75300000.000,,,,39000000.000,,,,56100000.000
IncreaseDecreaseInAccountsReceivable,-21600000.000,,,,-75800000.000,,,,-10600000.000,,,,9100000.000,,,,-8500000.000,,,,22300000.000,,,,3300000.000
