,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,189000000.000,177000000.000,166000000.000,135000000.000,135000000.000,133000000.000,167000000.000,132000000.000,122000000.000,111000000.000
AccountsPayableCurrent,,19000000.000,23000000.000,20000000.000,15000000.000,11000000.000,13000000.000,14000000.000,14000000.000,13000000.000,14000000.000
AccountsReceivableNetCurrent,,209000000.000,176000000.000,218000000.000,175000000.000,168000000.000,151000000.000,151000000.000,142000000.000,131000000.000,124000000.000
AccruedLiabilitiesCurrent,,60000000.000,43000000.000,56000000.000,39000000.000,37000000.000,36000000.000,31000000.000,29000000.000,25000000.000,23000000.000
AccruedSalariesCurrent,,70000000.000,71000000.000,49000000.000,44000000.000,52000000.000,51000000.000,48000000.000,36000000.000,30000000.000,27000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,209000000.000,,,,253000000.000,,,
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,-31000000.000,,,,-82000000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-50000000.000,-54000000.000,-34000000.000,-32000000.000,-30000000.000,-25000000.000,-85000000.000,-82000000.000,-83000000.000,-81000000.000
AdditionalPaidInCapitalCommonStock,,1551000000.000,1551000000.000,1551000000.000,1552000000.000,1553000000.000,1553000000.000,1554000000.000,1555000000.000,1556000000.000,1556000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,15000000.000,23000000.000,26000000.000,31000000.000,37000000.000,31000000.000,30000000.000,29000000.000,27000000.000,29000000.000
Assets,0.100,3701000000.000,3358000000.000,2464000000.000,2275000000.000,2084000000.000,1898000000.000,1722000000.000,1600000000.000,1494000000.000,1419000000.000
AssetsCurrent,,893000000.000,793000000.000,609000000.000,581000000.000,535000000.000,497000000.000,497000000.000,475000000.000,476000000.000,507000000.000
AssetsHeldForSaleCurrent,,21000000.000,21000000.000,16000000.000,16000000.000,15000000.000,,,,,
AssetsHeldForSaleLongLivedFairValueDisclosure,,21000000.000,21000000.000,16000000.000,16000000.000,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,12000000.000,0.000,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,41000000.000,42000000.000,42000000.000,42000000.000,42000000.000,42000000.000,,,
CapitalUnitsAuthorized,,,,310000000.000,,,,310000000.000,,,
CashAndCashEquivalentsAtCarryingValue,0.100,244000000.000,234000000.000,156000000.000,179000000.000,146000000.000,145000000.000,171000000.000,171000000.000,191000000.000,192000000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
