,2011-07-02,2011-10-01,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29
AllocatedShareBasedCompensationExpense,,,,,,,100000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,372000.000,
CapitalExpendituresIncurredButNotYetPaid,,,181000.000,,,,59000.000,
CostOfGoodsAndServicesSold,,21659000.000,20347000.000,20827000.000,20938000.000,19935000.000,18995000.000,19933000.000
CostOfGoodsSold,20637000.000,,,,,,,
CostsAndExpenses,6152000.000,5412000.000,6186000.000,5703000.000,6168000.000,5285000.000,5321000.000,5281000.000
Depreciation,,,151000.000,,,,168000.000,
EarningsPerShareBasic,0.010,0.360,0.040,0.100,-0.130,0.060,0.040,0.100
EarningsPerShareDiluted,0.010,0.360,0.040,0.100,-0.130,0.050,0.040,0.100
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,-25000.000,
GrossProfit,6198000.000,7217000.000,6376000.000,6252000.000,5581000.000,5534000.000,5568000.000,5810000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,46000.000,1805000.000,189000.000,548000.000,-588000.000,249000.000,246000.000,529000.000
IncomeTaxExpenseBenefit,9000.000,11000.000,-9000.000,15000.000,57000.000,5000.000,17000.000,10000.000
IncreaseDecreaseInAccountsPayable,,,-473000.000,,,,-238000.000,
IncreaseDecreaseInAccountsReceivable,,,3150000.000,,,,1356000.000,
IncreaseDecreaseInDeferredCompensation,,,-108000.000,,,,-23000.000,
IncreaseDecreaseInDeferredRevenue,,,112000.000,,,,260000.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,657000.000,,,,1411000.000,
IncreaseDecreaseInOtherAccruedLiabilities,,,-6000.000,,,,2000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-16000.000,,,,582000.000,
InterestExpense,,,1000.000,1000.000,1000.000,0.000,1000.000,
InterestPaid,,,1000.000,,,,1000.000,
NetCashProvidedByUsedInContinuingOperations,,,-3121000.000,,,,-138000.000,
NetCashProvidedByUsedInFinancingActivities,,,41000.000,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,41000.000,,,,,
NetCashProvidedByUsedInInvestingActivities,,,-543000.000,,,,-129000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-543000.000,,,,-129000.000,
NetCashProvidedByUsedInOperatingActivities,,,-2619000.000,,,,-9000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-2619000.000,,,,-9000.000,
NetIncomeLossAvailableToCommonStockholdersBasic,,1794000.000,198000.000,533000.000,-645000.000,244000.000,229000.000,519000.000
OperatingIncomeLoss,46000.000,1805000.000,190000.000,549000.000,-587000.000,249000.000,247000.000,529000.000
PaymentsToAcquireProductiveAssets,,,543000.000,,,,129000.000,
ProceedsFromIncomeTaxRefunds,,,,,,,-10000.000,
ProceedsFromLinesOfCredit,,,1500000.000,,,,,
ProceedsFromStockOptionsExercised,,,41000.000,,,,,
ProfitLoss,37000.000,,,,,,,
RepaymentsOfLinesOfCredit,,,1500000.000,,,,,
RestructuringCharges,746000.000,23000.000,,113000.000,,,,
RestructuringReservePeriodIncreaseDecrease,,,207000.000,,,,,
Revenues,26835000.000,28876000.000,26723000.000,27079000.000,26519000.000,25469000.000,24563000.000,25743000.000
SalesRevenueNet,26835000.000,28876000.000,26723000.000,27079000.000,26519000.000,25469000.000,24563000.000,25743000.000
SellingGeneralAndAdministrativeExpense,5406000.000,5389000.000,6186000.000,5590000.000,6168000.000,5285000.000,5321000.000,5281000.000
ShareBasedCompensation,,,191000.000,,,,120000.000,
StockIssuedDuringPeriodValueNewIssues,,,,,,,130000.000,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,,,-25000.000,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,28000.000,,,17000.000,19000.000
WeightedAverageNumberOfDilutedSharesOutstanding,5027000.000,5024000.000,5114000.000,5103000.000,5082000.000,-10197000.000,5109000.000,5130000.000
WeightedAverageNumberOfSharesOutstandingBasic,5012000.000,5015000.000,5044000.000,5075000.000,5082000.000,-10130000.000,5092000.000,5111000.000
