,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccrualForEnvironmentalLossContingenciesChargesToExpenseForNewLosses,,,,,,5074000.000
AccrualForEnvironmentalLossContingenciesIncreaseDecreaseForAcquisitionsAndDivestitures,100000.000,42543000.000,2384000.000,-536000.000,,2041000.000
AccrualForEnvironmentalLossContingenciesIncreaseDecreaseForRevisionInEstimates,1438000.000,9652000.000,3320000.000,2718000.000,11388000.000,-1635000.000
AccrualForEnvironmentalLossContingenciesPayments,6787000.000,7346000.000,14894000.000,18119000.000,14007000.000,
AccrualForEnvironmentalLossContingenciesPayments1,,,,,,9922000.000
AccrualForEnvironmentalLossContingenciesProvisionForNewLosses,6298000.000,5924000.000,6795000.000,6154000.000,5764000.000,
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,1165000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,250000.000,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,3347000.000,2546000.000,-1399000.000,-816000.000,82000.000,
AdvertisingExpense,,,10800000.000,11300000.000,15000000.000,10800000.000
AllocatedShareBasedCompensationExpense,,7500000.000,9000000.000,8800000.000,8600000.000,10500000.000
AmortizationOfFinancingCostsAndDiscounts,1572000.000,1793000.000,3301000.000,3289000.000,3280000.000,3537000.000
AmortizationOfIntangibleAssets,,17200000.000,35100000.000,36700000.000,40200000.000,40000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,,,,,
AssetRetirementObligationAccretionExpense,-3381000.000,-3993000.000,4746000.000,4458000.000,4638000.000,5103000.000
AssetRetirementObligationLiabilitiesIncurred,2469000.000,3257000.000,4515000.000,3595000.000,3151000.000,1983000.000
AssetRetirementObligationLiabilitiesSettled,4532000.000,3845000.000,4522000.000,2126000.000,6123000.000,2248000.000
CapitalLeaseObligationsIncurred,1807000.000,154000.000,0.000,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-41487000.000,-30887000.000,80237000.000,-63194000.000,-62171000.000,122289000.000
ComprehensiveIncomeNetOfTax,,147953000.000,26378000.000,-119614000.000,-99948000.000,693000.000
CostOfGoodsSold,,,668185000.000,651419000.000,457899000.000,389647000.000
CostOfRevenue,,,2542633000.000,2441796000.000,2356806000.000,1932857000.000
