,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,52052000.000,53550000.000,59117000.000,76735000.000,52396000.000,58318000.000,62238000.000,83746000.000,67250000.000,58287000.000,63390000.000,92957000.000,68697000.000,63970000.000,61942000.000,81961000.000,56345000.000,52200000.000,60235000.000,74511000.000,56522000.000,55470000.000,57217000.000,79311000.000,56446000.000,55530000.000
AccountsReceivableNetCurrent,144725000.000,106517000.000,107112000.000,147151000.000,131512000.000,102931000.000,109463000.000,143695000.000,143286000.000,116526000.000,129195000.000,174913000.000,171150000.000,130342000.000,120713000.000,163479000.000,148843000.000,122888000.000,117454000.000,154410000.000,134983000.000,115833000.000,116821000.000,159556000.000,142552000.000,123925000.000
AccrualForEnvironmentalLossContingencies,,32500000.000,32200000.000,,31300000.000,31100000.000,31000000.000,,31300000.000,29000000.000,28700000.000,,27700000.000,27400000.000,28700000.000,,,,,,,,,,,
AccruedEnvironmentalLossContingenciesNoncurrent,,,,30127000.000,,,,30189000.000,,,,28194000.000,,,,28060000.000,,,,30226000.000,,,,30501000.000,,
AccruedLiabilitiesCurrent,225485000.000,202128000.000,229427000.000,193939000.000,215935000.000,176356000.000,214136000.000,192548000.000,213446000.000,179194000.000,209719000.000,181613000.000,215513000.000,167521000.000,206864000.000,206882000.000,219535000.000,175578000.000,226024000.000,183988000.000,219872000.000,181119000.000,241185000.000,205370000.000,238676000.000,200517000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1148478000.000,,,,1213499000.000,,,,1202108000.000,,,,1368388000.000,,,,1443585000.000,,,,1525063000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,8700000.000,7792000.000,,4792000.000,4601000.000,4423000.000,4243000.000,4060000.000,3877000.000,3694000.000,3513000.000,3330000.000,3147000.000,1953000.000,-8316000.000,-8405000.000,-8496000.000,-9051000.000,-9014000.000,-8977000.000,-8940000.000,-10446000.000,-10352000.000,-10259000.000,-10166000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,1534000.000,1534000.000,1534000.000,2292000.000,2292000.000,2292000.000,2292000.000,1329000.000,1329000.000,1329000.000,1329000.000,1247000.000,1247000.000,1247000.000,1247000.000,937000.000,937000.000,937000.000,937000.000,742000.000,742000.000,742000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,373000.000,419000.000,340000.000,366000.000,415000.000,501000.000,447000.000,532000.000,635000.000,553000.000,687000.000,797000.000,1065000.000,1009000.000,1242000.000,1355000.000,1237000.000,1245000.000,1271000.000,1380000.000,1431000.000,1327000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,8268000.000,7989000.000,4424000.000,3656000.000,3631000.000,3486000.000,3229000.000,2317000.000,2183000.000,2086000.000,1849000.000,2716000.000,2636000.000,2371000.000,1311000.000,-8766000.000,-8587000.000,-8734000.000,-9056000.000,-8596000.000,-8677000.000,-8632000.000,-10112000.000,-9714000.000,-9570000.000,-9581000.000
AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,1376291000.000,1379133000.000,1380345000.000,1381930000.000,1384271000.000,1387200000.000,1389426000.000
AdditionalPaidInCapitalCommonStock,814955000.000,815519000.000,816151000.000,816700000.000,818554000.000,843021000.000,848256000.000,849218000.000,868441000.000,895218000.000,896242000.000,910184000.000,924792000.000,925578000.000,926390000.000,1313844000.000,1315060000.000,1316610000.000,1317617000.000,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,2900000.000,,,,3200000.000,,,,4500000.000,,,,4300000.000,,,,4000000.000,,,,2900000.000,,
AssetRetirementObligation,,,,6292000.000,,,,9283000.000,,,,20886000.000,,,,21435000.000,,12000000.000,,35532000.000,,,,39402000.000,,
Assets,3016439000.000,3006990000.000,3061824000.000,3210438000.000,3217371000.000,3224089000.000,3306946000.000,3485533000.000,3480730000.000,3551048000.000,3633650000.000,3715260000.000,3751258000.000,3791777000.000,3874298000.000,4973943000.000,4989091000.000,5060068000.000,5235078000.000,5278640000.000,5261173000.000,5307606000.000,5393941000.000,5499321000.000,5500301000.000,5556932000.000
AssetsCurrent,271032000.000,244076000.000,269014000.000,290199000.000,263856000.000,233607000.000,287124000.000,303128000.000,265378000.000,246081000.000,280661000.000,320956000.000,316917000.000,290657000.000,320480000.000,350885000.000,317943000.000,312165000.000,315836000.000,286660000.000,250476000.000,237991000.000,238339000.000,280195000.000,244652000.000,248017000.000
BuildingsAndImprovementsGross,,,,137762000.000,,,,145989000.000,,,,163852000.000,,,,168041000.000,,,,219907000.000,,,,225003000.000,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,,,,,1700000.000,2300000.000,9500000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,,,,,904300000.000,,,143100000.000,143100000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,,,,,,,,,4500000.000,,,100000.000,100000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,,,,,,,,,,,400000.000,,,300000.000,300000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,,,,,,,,,,200000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,,,,,800000.000,,,300000.000,300000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,903500000.000,,,142800000.000,142800000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilities,,,,,,,,,,,,,,,,400000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,,,899600000.000,,,143000000.000,143000000.000,,,,,,
CapitalLeaseObligations,,,,34288000.000,,,,33174000.000,,,,31557000.000,,,,29892000.000,,,,28162000.000,,,,26325000.000,,
CapitalLeaseObligationsCurrent,1300000.000,1323000.000,1348000.000,1370000.000,1538000.000,1561000.000,1585000.000,1612000.000,1638000.000,1656000.000,1659000.000,1662000.000,1661000.000,1684000.000,1707000.000,1730000.000,1754000.000,1777000.000,1803000.000,1837000.000,1871000.000,1905000.000,1942000.000,1979000.000,2016000.000,2053000.000
CapitalLeaseObligationsNoncurrent,33957000.000,33627000.000,33271000.000,32918000.000,32784000.000,32395000.000,31979000.000,31562000.000,31146000.000,30739000.000,30315000.000,29895000.000,29475000.000,29055000.000,28605000.000,28162000.000,27720000.000,27278000.000,26802000.000,26325000.000,25849000.000,25373000.000,24859000.000,24346000.000,23833000.000,23320000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipment,,,,29800000.000,,,,27700000.000,,,,25600000.000,,,,23400000.000,,,,21300000.000,,,,19300000.000,,
CapitalizedCostsAssetRetirementCosts,,,,235300000.000,,,,248000000.000,,,,336600000.000,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,7180000.000,4540000.000,5994000.000,5928000.000,7792000.000,8105000.000,18196000.000,9822000.000,6884000.000,7793000.000,10921000.000,16557000.000,19481000.000,16934000.000,17731000.000,20362000.000,12109000.000,32868000.000,10135000.000,11980000.000,9027000.000,8969000.000,5063000.000,5079000.000,12433000.000,16859000.000
CommercialPaper,85989000.000,89988000.000,112993000.000,166934000.000,112978000.000,129968000.000,0.000,122934000.000,43985000.000,64994000.000,102980000.000,140950000.000,84977000.000,145951000.000,169944000.000,267840000.000,209904000.000,219909000.000,217943000.000,229874000.000,161913000.000,256806000.000,222311000.000,300811000.000,228901000.000,303658000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,39820239000.000,39825083.000,39827577.000,39840838.000,39967749.000,40660436.000,40790925.000,40792449.000,41407918.000,42048148.000,42059560.000,42340173.000,42751270.000,42752477.000,42753751.000,50522280.000,50682835.000,50685829.000,50687962.000,51788961.000,51954833.000,51956014.000,51956936.000,51957840.000,52085415.000,52091239.000
CommonStockSharesOutstanding,36252743000.000,36260406.000,36264686.000,36278206.000,36385268.000,37081672.000,37214807.000,37221344.000,37805238.000,38448254.000,38462477.000,38745624.000,39135645.000,39139365.000,39143568.000,46914811.000,47038040.000,47062217.000,47067963.000,48172158.000,48306885.000,48311079.000,48327642.000,48331675.000,48444284.000,48470756.000
CommonStockValue,398000.000,398000.000,398000.000,398000.000,399000.000,407000.000,408000.000,408000.000,414000.000,420000.000,421000.000,423000.000,428000.000,428000.000,428000.000,505000.000,507000.000,507000.000,507000.000,518000.000,520000.000,520000.000,520000.000,520000.000,521000.000,521000.000
ContractualObligation,,,,,,,,,,,,,,,,,,,,,,259500000.000,252900000.000,246300000.000,239700000.000,233100000.000
ContributionsInAidOfConstruction,,,,2000000.000,,,,5000000.000,,,,6300000.000,,,,,,,,,,,,,,
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,,,,,,,,,,,,,,,,,,,,,,,,2603000.000,,
CustomerAdvancesNoncurrent,,,,41020000.000,,,,34681000.000,,,,27371000.000,,,,30001000.000,,,,36046000.000,,,,40209000.000,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,,,0.011,,,,,,,,,,,
DecommissioningLiabilityNoncurrent,,,,15900000.000,,,,16500000.000,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,,689107000.000,,,,800587000.000,,
DeferredTaxAssetsGross,,,,164947000.000,,,,157303000.000,,,,124853000.000,,,,185832000.000,,,,187575000.000,,,,225005000.000,,
DeferredTaxAssetsHedgingTransactions,,,,,,,,,,,,,,,,6251000.000,,,,6483000.000,,,,7192000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,-275884000.000,,,,-326785000.000,,,,-381032000.000,,,,-425757000.000,,,,,,,,,,
DeferredTaxAssetsNetCurrent,20234000.000,21577000.000,19593000.000,6522000.000,24619000.000,18457000.000,42519000.000,37143000.000,28729000.000,22206000.000,30255000.000,14301000.000,18061000.000,11707000.000,25872000.000,20843000.000,40592000.000,42920000.000,62370000.000,0.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,51941000.000,,,,0.000,,,,16758000.000,,,,42787000.000,,,,3677000.000,,,,72964000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,429400000.000,,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOther,,,,2300000.000,,,,3539000.000,,,,2827000.000,,,,4415000.000,,,,3696000.000,,,,3173000.000,,
DeferredTaxAssetsRegulatoryAssetsAndLiabilities,,,,0.000,,,,1526000.000,,,,7248000.000,,,,0.000,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,6897000.000,,,,10588000.000,,,,10357000.000,,,,10357000.000,,,,13143000.000,,,,13599000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,7269000.000,,,,11303000.000,,,,10409000.000,,,,17315000.000,,,,17441000.000,,,,18715000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,41898000.000,,,,59098000.000,,,,20522000.000,,,,51817000.000,,,,54440000.000,,,,45847000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,4378000.000,,,,12457000.000,,,,12097000.000,,,,1772000.000,,,,0.000,,,,1121000.000,,
DeferredTaxAssetsValuationAllowance,,,,3834000.000,,,,0.000,,,,,,,,,,,,,,,,,,
DeferredTaxLiabilities,,,,440831000.000,,,,484088000.000,,,,505885000.000,,,,611589000.000,,,,501532000.000,,,,575582000.000,,
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,,,,,,,,,,,,,,,,,,,,4587000.000,,,,0.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,96233000.000,,,,118313000.000,,,,122798000.000,,,,137090000.000,,,,152065000.000,,,,168165000.000,,
